application,regime,action,causal_effect,beneficial,harmful
commercial,nominal,deploy_repair_capacity,-0.410804377931811,False,True
commercial,nominal,isolate_or_quarantine,-0.3162080731230959,False,True
commercial,nominal,revise_commitment,-0.2907396577473503,False,True
commercial,nominal,defer,-0.1275746657013546,False,True
commercial,nominal,no_action,-0.0748899996427323,False,True
commercial,nominal,verify,-0.1520761476000126,False,True
commercial,nominal,request_peer_evidence,0.0482925293843528,True,False
commercial,nominal,authorize_emergency_resource,-0.4369489144602127,False,True
commercial,nominal,reroute_or_reconfigure,-0.3609070338618282,False,True
commercial,nominal,deploy_repair_capacity,-0.4462171593566633,False,True
commercial,nominal,isolate_or_quarantine,-0.3874887264693205,False,True
commercial,nominal,revise_commitment,0.0,False,False
commercial,nominal,defer,-0.198615637838753,False,True
commercial,nominal,no_action,-0.144065355494783,False,True
commercial,nominal,verify,0.0691265825878099,True,False
commercial,nominal,request_peer_evidence,-0.1845666293567466,False,True
commercial,nominal,authorize_emergency_resource,-0.4587613044040733,False,True
commercial,nominal,reroute_or_reconfigure,-0.3883805078249461,False,True
commercial,nominal,deploy_repair_capacity,-0.5108057484318399,False,True
commercial,nominal,isolate_or_quarantine,0.0,False,False
commercial,nominal,revise_commitment,-0.4271947185060835,False,True
commercial,nominal,defer,-0.2428569372935781,False,True
commercial,nominal,no_action,-0.1814882375375676,False,True
commercial,nominal,verify,0.0435980271656809,True,False
commercial,nominal,request_peer_evidence,-0.1368235837576265,False,True
commercial,nominal,authorize_emergency_resource,-0.4313609501689874,False,True
commercial,nominal,reroute_or_reconfigure,-0.2758401844387613,False,True
commercial,nominal,deploy_repair_capacity,-0.4394059896503374,False,True
commercial,nominal,isolate_or_quarantine,0.0,False,False
commercial,nominal,revise_commitment,-0.3175274242718818,False,True
commercial,nominal,defer,-0.1786349855851154,False,True
commercial,nominal,no_action,-0.125621085785438,False,True
commercial,nominal,verify,0.0,False,False
commercial,nominal,request_peer_evidence,0.0464380468523245,True,False
commercial,nominal,authorize_emergency_resource,-0.3926014397526455,False,True
commercial,nominal,reroute_or_reconfigure,-0.3468748094370472,False,True
commercial,nominal,deploy_repair_capacity,-0.285280581018722,False,True
commercial,nominal,isolate_or_quarantine,-0.2544591887618909,False,True
commercial,nominal,revise_commitment,-0.2886337900092289,False,True
commercial,nominal,defer,-0.1368586436478067,False,True
commercial,nominal,no_action,-0.0829152828597732,False,True
commercial,nominal,verify,-0.2128045141491746,False,True
commercial,nominal,request_peer_evidence,0.0529712613776261,True,False
commercial,nominal,authorize_emergency_resource,-0.4699306885111128,False,True
commercial,nominal,reroute_or_reconfigure,-0.4563113009677009,False,True
commercial,nominal,deploy_repair_capacity,-0.5567410969257258,False,True
commercial,nominal,isolate_or_quarantine,-0.3825458020862365,False,True
commercial,nominal,revise_commitment,0.0,False,False
commercial,nominal,defer,-0.2716243596075335,False,True
commercial,nominal,no_action,-0.2155428558839467,False,True
commercial,nominal,verify,-0.0892529376758831,False,True
commercial,nominal,request_peer_evidence,-0.0956873446772827,False,True
commercial,nominal,authorize_emergency_resource,0.0,False,False
commercial,nominal,reroute_or_reconfigure,-0.3295529738255727,False,True
commercial,nominal,deploy_repair_capacity,0.0399348982910029,True,False
commercial,nominal,isolate_or_quarantine,-0.2493023350087076,False,True
commercial,nominal,revise_commitment,-0.2958279251063216,False,True
commercial,nominal,defer,-0.1320904687446306,False,True
commercial,nominal,no_action,-0.0802754111221205,False,True
commercial,nominal,verify,-0.1696054087356948,False,True
commercial,nominal,request_peer_evidence,-0.1185888784302927,False,True
commercial,nominal,authorize_emergency_resource,-0.3247052179337892,False,True
commercial,nominal,reroute_or_reconfigure,0.0,False,False
commercial,nominal,deploy_repair_capacity,0.0447567453147172,True,False
commercial,nominal,isolate_or_quarantine,-0.3529485586947293,False,True
commercial,nominal,revise_commitment,-0.2952161504133487,False,True
commercial,nominal,defer,-0.1574511757643324,False,True
commercial,nominal,no_action,-0.1040580591158795,False,True
commercial,nominal,verify,-0.0697304326405532,False,True
commercial,nominal,request_peer_evidence,-0.0744732386929763,False,True
commercial,nominal,authorize_emergency_resource,0.0,False,False
commercial,nominal,reroute_or_reconfigure,-0.2283512187453239,False,True
commercial,nominal,deploy_repair_capacity,0.0420878130460246,True,False
commercial,nominal,isolate_or_quarantine,-0.2147970119879588,False,True
commercial,nominal,revise_commitment,-0.2712039722659733,False,True
commercial,nominal,defer,-0.1101713012924522,False,True
commercial,nominal,no_action,-0.0576516533864805,False,True
commercial,nominal,verify,0.0,False,False
commercial,nominal,request_peer_evidence,0.0454272683250989,True,False
commercial,nominal,authorize_emergency_resource,-0.2691530040428916,False,True
commercial,nominal,reroute_or_reconfigure,-0.2513610724434516,False,True
commercial,nominal,deploy_repair_capacity,-0.3207597658833216,False,True
commercial,nominal,isolate_or_quarantine,-0.2556903340528323,False,True
commercial,nominal,revise_commitment,-0.2004763912428289,False,True
commercial,nominal,defer,-0.1519475059563821,False,True
commercial,nominal,no_action,-0.0983349454136225,False,True
commercial,nominal,verify,0.0755990532960649,True,False
commercial,nominal,request_peer_evidence,-0.1663530655446142,False,True
commercial,nominal,authorize_emergency_resource,-0.4110848743915141,False,True
commercial,nominal,reroute_or_reconfigure,-0.4495317943637402,False,True
commercial,nominal,deploy_repair_capacity,-0.5250075982820834,False,True
commercial,nominal,isolate_or_quarantine,0.0,False,False
commercial,nominal,revise_commitment,-0.3882495552623026,False,True
commercial,nominal,defer,-0.2209595380371799,False,True
commercial,nominal,no_action,-0.1574725751402859,False,True
commercial,nominal,verify,-0.1025498589232691,False,True
commercial,nominal,request_peer_evidence,-0.1066452144539032,False,True
commercial,nominal,authorize_emergency_resource,-0.3757443578633012,False,True
commercial,nominal,reroute_or_reconfigure,0.0,False,False
commercial,nominal,deploy_repair_capacity,0.0393999999999999,True,False
commercial,nominal,isolate_or_quarantine,-0.3587078739015479,False,True
commercial,nominal,revise_commitment,-0.2700361128198181,False,True
commercial,nominal,defer,-0.1409982431076403,False,True
commercial,nominal,no_action,-0.0893582431076403,False,True
commercial,nominal,verify,-0.0825823448584166,False,True
commercial,nominal,request_peer_evidence,-0.0857912630917189,False,True
commercial,nominal,authorize_emergency_resource,0.0,False,False
commercial,nominal,reroute_or_reconfigure,-0.2406599448522666,False,True
commercial,nominal,deploy_repair_capacity,0.041406873388893,True,False
commercial,nominal,isolate_or_quarantine,-0.2851629985628714,False,True
commercial,nominal,revise_commitment,-0.2171714653509809,False,True
commercial,nominal,defer,-0.1200438440182836,False,True
commercial,nominal,no_action,-0.0677470490910094,False,True
commercial,nominal,verify,-0.1851363997060135,False,True
commercial,nominal,request_peer_evidence,0.0495582820239233,True,False
commercial,nominal,authorize_emergency_resource,-0.4522541788159732,False,True
commercial,nominal,reroute_or_reconfigure,-0.4319830099031251,False,True
commercial,nominal,deploy_repair_capacity,-0.4688194982974745,False,True
commercial,nominal,isolate_or_quarantine,-0.3823403102663968,False,True
commercial,nominal,revise_commitment,0.0,False,False
commercial,nominal,defer,-0.2332139360320009,False,True
commercial,nominal,no_action,-0.1782494073696259,False,True
commercial,nominal,verify,0.0,False,False
commercial,nominal,request_peer_evidence,0.040003365446264,True,False
commercial,nominal,authorize_emergency_resource,-0.3628907233810695,False,True
commercial,nominal,reroute_or_reconfigure,-0.2620133751662142,False,True
commercial,nominal,deploy_repair_capacity,-0.3241855701077298,False,True
commercial,nominal,isolate_or_quarantine,-0.2760268199864751,False,True
commercial,nominal,revise_commitment,-0.2321144432205068,False,True
commercial,nominal,defer,-0.1220961263775978,False,True
commercial,nominal,no_action,-0.0702586613224569,False,True
commercial,nominal,verify,0.046608048441179,True,False
commercial,nominal,request_peer_evidence,-0.1354263970787936,False,True
commercial,nominal,authorize_emergency_resource,-0.4160722243365291,False,True
commercial,nominal,reroute_or_reconfigure,-0.3107349054329204,False,True
commercial,nominal,deploy_repair_capacity,-0.3496615524420012,False,True
commercial,nominal,isolate_or_quarantine,0.0,False,False
commercial,nominal,revise_commitment,-0.3653719783352271,False,True
commercial,nominal,defer,-0.1748355200561221,False,True
commercial,nominal,no_action,-0.1208365223844635,False,True
commercial,nominal,verify,0.0,False,False
commercial,nominal,request_peer_evidence,0.0564627195961121,True,False
commercial,nominal,authorize_emergency_resource,-0.4014472770638639,False,True
commercial,nominal,reroute_or_reconfigure,-0.2756754908564052,False,True
commercial,nominal,deploy_repair_capacity,-0.3697943783788006,False,True
commercial,nominal,isolate_or_quarantine,-0.3266108477515213,False,True
commercial,nominal,revise_commitment,-0.3494383950594381,False,True
commercial,nominal,defer,-0.1609505297858869,False,True
commercial,nominal,no_action,-0.1037263670089774,False,True
commercial,nominal,verify,-0.1402876799848821,False,True
commercial,nominal,request_peer_evidence,-0.1487537500037374,False,True
commercial,nominal,authorize_emergency_resource,-0.4411092701103355,False,True
commercial,nominal,reroute_or_reconfigure,0.0,False,False
commercial,nominal,deploy_repair_capacity,0.0560076659380979,True,False
commercial,nominal,isolate_or_quarantine,-0.3058808413196379,False,True
commercial,nominal,revise_commitment,-0.3554879631855851,False,True
commercial,nominal,defer,-0.1917161241360618,False,True
commercial,nominal,no_action,-0.1346408880108661,False,True
commercial,nominal,verify,-0.2653181216129949,False,True
commercial,nominal,request_peer_evidence,0.0564803659241311,True,False
commercial,nominal,authorize_emergency_resource,-0.3926217919892041,False,True
commercial,nominal,reroute_or_reconfigure,-0.3914119514359867,False,True
commercial,nominal,deploy_repair_capacity,-0.5148136289675541,False,True
commercial,nominal,isolate_or_quarantine,-0.3941783149476778,False,True
commercial,nominal,revise_commitment,0.0,False,False
commercial,nominal,defer,-0.2555326833021699,False,True
commercial,nominal,no_action,-0.1983027453633633,False,True
commercial,nominal,verify,0.0,False,False
commercial,nominal,request_peer_evidence,0.0432807154939953,True,False
commercial,nominal,authorize_emergency_resource,-0.3769190122757736,False,True
commercial,nominal,reroute_or_reconfigure,-0.268732761160579,False,True
commercial,nominal,deploy_repair_capacity,-0.3473652324183041,False,True
commercial,nominal,isolate_or_quarantine,-0.3487745354075762,False,True
commercial,nominal,revise_commitment,-0.2438581893588464,False,True
commercial,nominal,defer,-0.1276189406444587,False,True
commercial,nominal,no_action,-0.0747088883009693,False,True
commercial,nominal,verify,-0.1841119762312351,False,True
commercial,nominal,request_peer_evidence,0.0543349787808007,True,False
commercial,nominal,authorize_emergency_resource,-0.3908415981280692,False,True
commercial,nominal,reroute_or_reconfigure,-0.3457565919161537,False,True
commercial,nominal,deploy_repair_capacity,-0.5117466006540863,False,True
commercial,nominal,isolate_or_quarantine,-0.4782688866949772,False,True
commercial,nominal,revise_commitment,0.0,False,False
commercial,nominal,defer,-0.2403487050156543,False,True
commercial,nominal,no_action,-0.1838208937783014,False,True
commercial,nominal,verify,-0.1258108529050744,False,True
commercial,nominal,request_peer_evidence,-0.1392498969230876,False,True
commercial,nominal,authorize_emergency_resource,0.0,False,False
commercial,nominal,reroute_or_reconfigure,-0.3163547468522519,False,True
commercial,nominal,deploy_repair_capacity,0.0588850379383278,True,False
commercial,nominal,isolate_or_quarantine,-0.3102891959988412,False,True
commercial,nominal,revise_commitment,-0.2976302169664733,False,True
commercial,nominal,defer,-0.187103665444246,False,True
commercial,nominal,no_action,-0.1290867439371569,False,True
commercial,nominal,verify,-0.1996406425911371,False,True
commercial,nominal,request_peer_evidence,-0.2213052212230021,False,True
commercial,nominal,authorize_emergency_resource,-0.5507005699399039,False,True
commercial,nominal,reroute_or_reconfigure,0.0,False,False
commercial,nominal,deploy_repair_capacity,0.0711927704464201,True,False
commercial,nominal,isolate_or_quarantine,-0.4860964781822661,False,True
commercial,nominal,revise_commitment,-0.3506659481855227,False,True
