panel_id,rank,source_state,target_state,current,state_representation
relax_n16_t0.50_disordered_g1_a0.80_transpose,3,8,12,5.587232607996706e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,4,4,8,4.774724723672491e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,5,11,12,-3.5705488045378875e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,6,2,3,-2.7439261749388636e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,7,5,8,2.450703485631922e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,8,4,7,-2.1059271947815317e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.00_reciprocal,1,0,1,-3.885780586188048e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.00_reciprocal,2,2,3,3.819644253666432e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.00_reciprocal,3,3,4,-2.3288662664988635e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.00_reciprocal,4,1,2,7.589415207398531e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_forward,1,0,1,-3.885780586188048e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_forward,2,2,3,3.819644253666432e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_forward,3,3,4,-2.3288662664988635e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_forward,4,1,2,7.589415207398531e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_transpose,1,0,1,-3.885780586188048e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_transpose,2,2,3,3.819644253666432e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_transpose,3,3,4,-2.3288662664988635e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g0_a0.80_transpose,4,1,2,7.589415207398531e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.00_reciprocal,1,1,2,4.683753385137379e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.00_reciprocal,2,2,3,-2.5153490401663703e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.00_reciprocal,3,3,4,1.0191500421363742e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.00_reciprocal,4,0,1,-6.938893903907228e-18,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_forward,1,2,3,6.396792817664476e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_forward,2,1,2,-3.8163916471489756e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_forward,3,3,4,-3.3772897672923463e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_forward,4,0,1,1.734723475976807e-17,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_transpose,1,2,3,-2.248635305734936e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_transpose,2,0,1,1.734723475976807e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_transpose,3,3,4,1.2831532711365945e-16,predeclared_macrostate
relax_n16_t0.50_ordered_g1_a0.80_transpose,4,1,2,6.982261990806649e-17,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,1,7,8,-6.366435156834882e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,2,0,1,4.4333026832932276e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,3,0,2,-4.32542456713092e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,4,1,8,4.0549161250957866e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,5,6,9,3.703566858574703e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,6,5,9,3.59860253575095e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,7,9,10,3.114506265736172e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.00_reciprocal,8,2,10,-2.87178050437098e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,1,7,8,4.2500725161431774e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,2,5,9,-3.3550805634153386e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,3,2,3,-3.061236363683349e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,4,6,10,-1.7237459289803914e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,5,8,11,1.682681771697503e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,6,1,8,-1.5872719805187785e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,7,11,12,-1.4311468676808659e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_forward,8,6,9,9.162863610218119e-17,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,1,6,9,3.512120471836286e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,2,9,10,2.9108795452162384e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,3,3,6,2.624692523327428e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,4,5,9,-2.411062343700421e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,5,2,10,-2.1202928735669646e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,6,1,8,-1.8127860323957634e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,7,7,8,-1.6393136847980827e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g0_a0.80_transpose,8,0,1,-8.077306185017008e-17,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,1,10,13,-7.325140927855189e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,2,10,11,6.348071482538409e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,3,4,6,6.184289191857317e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,4,1,3,-5.967812981527536e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,5,3,9,-5.811848804949601e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,6,9,11,-5.179809760367388e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,7,12,13,4.240314696590808e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.00_reciprocal,8,1,2,2.7007031424316607e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,1,4,13,4.102078919598906e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,2,1,3,-3.328009390421091e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,3,3,8,-3.1555174834598573e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,4,8,12,-2.9110404814762167e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,5,13,14,2.633256026424169e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,6,1,2,2.577987920709214e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,7,0,2,-2.1721292385310087e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_forward,8,4,5,1.216474837528736e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,1,1,7,6.970539054816649e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,2,8,9,-6.696032617270475e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,3,4,9,6.032500887709347e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,4,1,2,-5.198588480808015e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,5,7,10,3.631331888832856e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,6,3,4,3.233090878351774e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,7,3,11,-2.8606674321030034e-16,predeclared_macrostate
relax_n16_t0.85_disordered_g1_a0.80_transpose,8,0,2,1.7843172550385464e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.00_reciprocal,1,0,1,1.457167719820518e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.00_reciprocal,2,1,2,-5.312590645178972e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.00_reciprocal,3,2,3,-3.0140820395097023e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.00_reciprocal,4,3,4,7.074419175467916e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.00_reciprocal,5,4,5,4.0657581468206416e-20,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_forward,1,0,1,1.457167719820518e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_forward,2,1,2,-5.312590645178972e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_forward,3,2,3,-3.0140820395097023e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_forward,4,3,4,7.074419175467916e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_forward,5,4,5,4.0657581468206416e-20,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_transpose,1,0,1,1.457167719820518e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_transpose,2,1,2,-5.312590645178972e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_transpose,3,2,3,-3.0140820395097023e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_transpose,4,3,4,7.074419175467916e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g0_a0.80_transpose,5,4,5,4.0657581468206416e-20,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.00_reciprocal,1,0,1,8.673617379884035e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.00_reciprocal,2,1,2,3.2526065174565133e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.00_reciprocal,3,2,3,1.5720931501039814e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_forward,1,0,1,8.673617379884035e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_forward,2,1,2,3.2526065174565133e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_forward,3,2,3,1.5720931501039814e-18,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_transpose,1,3,4,1.9016906105395748e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_transpose,2,2,3,-1.7997756063259374e-16,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_transpose,3,0,1,-5.724587470723463e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_transpose,4,4,5,-5.4969050145015075e-17,predeclared_macrostate
relax_n16_t0.85_ordered_g1_a0.80_transpose,5,0,2,2.2551405187698492e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,1,4,6,-4.0166979985156726e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,2,6,8,-2.091425990724538e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,3,4,5,1.9097543641974357e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,4,7,10,-1.2576745200831851e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,5,0,1,1.2347283975420661e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,6,1,2,1.0523939677337373e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,7,8,9,-7.426784881525705e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.00_reciprocal,8,0,5,-6.794220676516194e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,1,7,9,-9.898765834792655e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,2,1,6,9.104926556625925e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,3,8,11,8.066464163292153e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,4,10,11,6.375108774214766e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,5,5,7,6.12777515361651e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,6,0,4,-4.85722573273506e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,7,5,6,3.9207461062507054e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_forward,8,1,2,3.5815941141700836e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,1,7,11,-2.3765711620882257e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,2,10,11,1.5135462327897642e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,3,0,5,1.500781446274642e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,4,0,1,-1.467573519577537e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,5,3,8,-1.457167719820518e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,6,9,10,1.2576745200831851e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,7,6,9,1.2067170179763664e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g0_a0.80_transpose,8,7,8,7.45931094670027e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,1,0,5,1.0234868508263162e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,2,0,1,-8.847089727481716e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,3,5,7,6.938893903907228e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,4,4,6,5.431852884152377e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,5,1,6,-4.5536491244391186e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,6,2,4,3.916680348103885e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.00_reciprocal,7,2,3,-9.86623976961809e-18,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,1,5,9,3.0531133177191805e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,2,0,5,-1.4224732503009818e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,3,4,8,-1.2900650599861896e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,4,0,6,8.326672684688674e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,5,1,8,-6.713921953116486e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,6,2,3,-6.576787318956015e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,7,2,4,3.779461010648688e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_forward,8,6,7,-2.4936649967166602e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,1,0,5,-2.5326962749261384e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,2,3,6,-2.1629833341085813e-16,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,3,1,3,5.187907395343139e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,4,5,6,-5.182486384480711e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,5,1,2,1.8831236483357605e-17,predeclared_macrostate
relax_n8_t0.50_disordered_g1_a0.80_transpose,6,0,4,-1.0408340855860843e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.00_reciprocal,1,2,3,1.2782743613604097e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.00_reciprocal,2,1,2,-1.1188966420050406e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.00_reciprocal,3,3,4,-7.914675859144182e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.00_reciprocal,4,0,1,-7.28583859910259e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_forward,1,0,1,-1.457167719820518e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_forward,2,2,3,-1.444157293750692e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_forward,3,3,4,7.112366251504909e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_forward,4,1,2,5.898059818321144e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_forward,5,4,5,5.421010862427522e-18,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_transpose,1,2,3,-2.2898349882893854e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_transpose,2,1,2,1.457167719820518e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_transpose,3,0,1,-1.3530843112619095e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_transpose,4,4,5,1.2706849461530112e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g0_a0.80_transpose,5,3,4,-5.160802341031001e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.00_reciprocal,1,3,4,8.944667923005412e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.00_reciprocal,2,2,3,-6.873841773558098e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.00_reciprocal,3,0,1,-1.3877787807814457e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.00_reciprocal,4,1,2,1.3010426069826053e-18,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,1,3,4,2.0908838896382953e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,2,2,3,-1.1015494072452725e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,3,0,2,-9.8879238130678e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,4,4,5,-9.522005579853943e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,5,0,1,-5.551115123125783e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_forward,6,5,6,-2.0457539742085862e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_transpose,1,3,4,-1.0267394573437727e-16,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_transpose,2,0,1,-6.938893903907228e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_transpose,3,4,5,6.282951589553498e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_transpose,4,1,2,-2.42861286636753e-17,predeclared_macrostate
relax_n8_t0.50_ordered_g1_a0.80_transpose,5,2,3,2.211772431870429e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,1,9,11,1.5352302762394743e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,2,2,4,-1.0202342443088597e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,3,5,11,9.020562075079397e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,4,6,7,8.788983267300071e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,5,1,7,7.759287664970381e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,6,0,5,6.938893903907228e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,7,2,9,-6.743737512859838e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.00_reciprocal,8,1,3,5.1108591608785194e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,1,6,12,-4.145989107584569e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,2,7,10,-2.339437237680597e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,3,11,12,-1.6479873021779667e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,4,7,9,-1.5793014004851155e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,5,1,6,1.3183898417423734e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,6,3,9,1.2375384293445823e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,7,4,11,1.0993810029003015e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_forward,8,3,5,1.0102953714640145e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,1,2,8,8.050836405415311e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,2,10,12,7.849623728795052e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,3,3,5,-6.922630871319946e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,4,5,11,6.82505267579625e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,5,6,12,5.551115123125783e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,6,7,9,5.02866520125933e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,7,9,11,4.1145472445824893e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g0_a0.80_transpose,8,0,6,-2.7755575615628914e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,1,1,2,1.560166926206641e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,2,6,10,9.367506770274758e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,3,7,8,9.156087346640085e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,4,3,4,-5.877434566055502e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,5,2,8,5.78692909564138e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,6,5,7,-5.612779121685896e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,7,3,5,-5.568309891955045e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.00_reciprocal,8,0,6,3.122502256758253e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,1,4,10,3.122502256758253e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,2,0,4,2.96637714392034e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,3,3,5,1.7260413882674505e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,4,0,1,-1.721713049906981e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,5,3,9,1.4104115011320806e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,6,1,2,-1.3042952135000618e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,7,10,11,6.938893903907228e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_forward,8,2,8,-4.808436634973212e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,1,3,9,-1.4183778460010073e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,2,1,8,-1.1698541441118593e-16,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,3,7,11,9.71445146547012e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,4,0,7,-8.239936510889834e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,5,2,3,5.945324256777934e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,6,5,10,-5.551115123125783e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,7,0,1,-5.4860629927766524e-17,predeclared_macrostate
relax_n8_t0.85_disordered_g1_a0.80_transpose,8,5,7,-5.204170427930421e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.00_reciprocal,1,2,3,-1.566672139241554e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.00_reciprocal,2,3,4,6.84673671924596e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.00_reciprocal,3,1,2,2.2985086056692694e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.00_reciprocal,4,0,1,-5.204170427930421e-18,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_forward,1,2,3,-1.566672139241554e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_forward,2,3,4,6.84673671924596e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_forward,3,1,2,2.2985086056692694e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_forward,4,0,1,-5.204170427930421e-18,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_transpose,1,2,3,-1.566672139241554e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_transpose,2,3,4,6.84673671924596e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_transpose,3,1,2,2.2985086056692694e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g0_a0.80_transpose,4,0,1,-5.204170427930421e-18,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.00_reciprocal,1,1,2,-1.0755285551056204e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.00_reciprocal,2,0,1,5.204170427930421e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.00_reciprocal,3,2,3,3.2959746043559335e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.00_reciprocal,4,4,5,-3.184843881676169e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.00_reciprocal,5,3,4,1.1167282376600696e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_forward,1,2,3,-1.566672139241554e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_forward,2,3,4,6.84673671924596e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_forward,3,1,2,2.2985086056692694e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_forward,4,0,1,-5.204170427930421e-18,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_transpose,1,1,2,-1.0755285551056204e-16,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_transpose,2,0,1,5.204170427930421e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_transpose,3,2,3,3.2959746043559335e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_transpose,4,4,5,-3.184843881676169e-17,predeclared_macrostate
relax_n8_t0.85_ordered_g1_a0.80_transpose,5,3,4,1.1167282376600696e-17,predeclared_macrostate
small_n3_g0_a0.00_reciprocal,1,45,63,-1.734723475976807e-18,belief_action_microstate
