phase,lag_updates,lag_sweeps,autocorrelation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
recovery,23,1.4375,-0.07751441383728382,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,24,1.5,-0.07324364723467863,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,25,1.5625,-0.06893315257065391,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,26,1.625,-0.0645823729097691,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,27,1.6875,-0.060190740857702305,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,28,1.75,-0.05575767831457825,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,29,1.8125,-0.05128259622128241,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,30,1.875,-0.046764894298526614,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,31,1.9375,-0.042203960778423866,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,32,2.0,-0.03759917212832013,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,1,0.0625,0.8958914751592786,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,2,0.125,0.8180430598071721,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,3,0.1875,0.7667871603929031,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,4,0.25,0.6877319605260908,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,5,0.3125,0.6080039504476459,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,6,0.375,0.5551933210863584,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,7,0.4375,0.5296466481596168,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,8,0.5,0.5038797452938514,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,9,0.5625,0.44748625071531223,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,10,0.625,0.39060237792304653,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,11,0.6875,0.36142311370015734,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,12,0.75,0.30366278966841925,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,13,0.8125,0.21694368257044677,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,14,0.875,0.15803291571042033,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,15,0.9375,0.10110998990918264,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,16,1.0,0.043678823699005304,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,17,1.0625,0.014692773074260267,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,18,1.125,-0.04364505777220204,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,19,1.1875,-0.07328855628256115,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,20,1.25,-0.1325566461792496,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,21,1.3125,-0.19236599717088496,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,22,1.375,-0.22309963987816953,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,23,1.4375,-0.2541165419652448,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,24,1.5,-0.25290578166461114,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,25,1.5625,-0.25168375847745994,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,26,1.625,-0.25045031451285876,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,27,1.6875,-0.24920528891478708,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,28,1.75,-0.24794851779220534,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,29,1.8125,-0.27728705266832776,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,30,1.875,-0.3069050021623179,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,31,1.9375,-0.3059062664458595,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,32,2.0,-0.3021811689823798,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,1,0.0625,0.9050188202843694,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,2,0.125,0.8188004705507412,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,3,0.1875,0.7132166583125658,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,4,0.25,0.6152457296265137,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,5,0.3125,0.5523252364395819,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,6,0.375,0.4425329271955039,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,7,0.4375,0.33237267485141314,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,8,0.5,0.23107102332826893,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,9,0.5625,0.12831284721970723,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,10,0.625,0.09973568709231552,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,11,0.6875,0.07032443003723846,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,12,0.75,0.06002876684181172,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,13,0.8125,0.05023205761023658,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,14,0.875,0.031464545010340114,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,15,0.9375,0.03216211191671314,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,16,1.0,0.022707353995697555,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,17,1.0625,0.013167800039515907,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,18,1.125,0.003542304155801088,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,19,1.1875,-0.0061703002879473475,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,20,1.25,-0.01597120113572986,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,21,1.3125,-0.025861607927327737,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,22,1.375,-0.026018614694249296,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,23,1.4375,-0.026177068528147093,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,24,1.5,-0.026336989527173577,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,25,1.5625,-0.026498398163400303,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,26,1.625,-0.026661315291554383,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,27,1.6875,-0.02682576215800099,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,28,1.75,-0.026991760409980112,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,29,1.8125,-0.027159332105105953,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,30,1.875,-0.027328499721137756,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,31,1.9375,-0.02749928616603111,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,32,2.0,-0.017375262774035782,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,1,0.0625,0.8164780824411129,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,2,0.125,0.5696139845529353,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,3,0.1875,0.4462888803796916,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,4,0.25,0.34168847306915445,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,5,0.3125,0.19497641601299842,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,6,0.375,0.06998920354338367,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,7,0.4375,0.028606192215263455,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,8,0.5,0.0069771147030442985,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,9,0.5625,-0.013299489282402682,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,10,0.625,-0.057130836551909626,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,11,0.6875,-0.10289817611070862,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,12,0.75,-0.0845564788092626,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,13,0.8125,-0.023379009392388433,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,14,0.875,0.01769525768328441,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,15,0.9375,0.01608113213029958,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,16,1.0,-0.006376327882735346,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,17,1.0625,-0.029035200093196614,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,18,1.125,-0.029279475622427418,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,19,1.1875,-0.029525961789931804,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,20,1.25,-0.029774688740777135,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,21,1.3125,-0.02840157968337069,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,22,1.375,-0.02701587329516235,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,23,1.4375,-0.025617395419505085,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,24,1.5,-0.02420596867462877,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,25,1.5625,-0.022781412378637338,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,26,1.625,-0.02134354247240298,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,27,1.6875,-0.019892171440288493,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,28,1.75,-0.01842710822862576,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,29,1.8125,-0.01694815816187617,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,30,1.875,-0.015455122856395635,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,31,1.9375,-0.013947800131723897,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
recovery,32,2.0,-0.01242598391931493,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,1,0.0625,0.9284045747146326,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,2,0.125,0.8409968474851442,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,3,0.1875,0.7375766625907241,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,4,0.25,0.6332800354514357,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,5,0.3125,0.5743102924913448,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,6,0.375,0.5457778766181756,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,7,0.4375,0.5170005473040351,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,8,0.5,0.48797513756477284,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,9,0.5625,0.42650637025597726,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,10,0.625,0.33302363964771414,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,11,0.6875,0.2378681744715898,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,12,0.75,0.1418780122325169,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,13,0.8125,0.06098986183331989,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,14,0.875,0.011422497821121006,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,15,0.9375,-0.021624452684725518,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,16,1.0,-0.022643813354642356,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,17,1.0625,-0.007438518012047392,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,18,1.125,-0.024710084982852255,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,19,1.1875,-0.042137955727148575,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,20,1.25,-0.09263459813393825,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,21,1.3125,-0.17665300907531012,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,22,1.375,-0.24483609804307094,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,23,1.4375,-0.2960612995038356,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,24,1.5,-0.3300930872422292,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,25,1.5625,-0.34760360318223593,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,26,1.625,-0.34836124070985974,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,27,1.6875,-0.3661219406186347,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,28,1.75,-0.384975150690812,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,29,1.8125,-0.4211641116268485,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,30,1.875,-0.45769772933370434,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,31,1.9375,-0.4772597213146451,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
baseline,32,2.0,-0.47866256049274064,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,1,0.0625,0.8894675780096348,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,2,0.125,0.7910030791405943,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,3,0.1875,0.6640187357629248,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,4,0.25,0.5522500193949592,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,5,0.3125,0.5001768351127905,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,6,0.375,0.37513975625274115,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,7,0.4375,0.24741646617031138,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,8,0.5,0.13192500353051606,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,9,0.5625,0.017060511158319018,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,10,0.625,0.005142815246195193,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,11,0.6875,-0.005237860293568465,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,12,0.75,-0.002142793746592443,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,13,0.8125,-0.0006760220190028989,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,14,0.875,-0.01620891010376005,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,15,0.9375,-0.0027142054123504363,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,16,1.0,-0.0029080772275183256,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,17,1.0625,-0.00310368780336036,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,18,1.125,-0.003301060636642419,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,19,1.1875,-0.003500219649411194,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,20,1.25,-0.0037011891986596843,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,21,1.3125,-0.003903994086257477,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,22,1.375,-0.004108659569154331,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,23,1.4375,-0.004315211369865903,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,24,1.5,-0.004523675687250731,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,25,1.5625,-0.004734079207587968,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,26,1.625,-0.004946449115965747,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,27,1.6875,-0.005160813107990266,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,28,1.75,-0.005377199401826337,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,29,1.8125,-0.005595636750580286,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,30,1.875,-0.005816154455036653,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,31,1.9375,-0.006038782376760544,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
disruption,32,2.0,-0.006263550951577936,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,0,0.0,1.0,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,1,0.0625,0.7531380753138075,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,2,0.125,0.4096638655462185,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,3,0.1875,0.2531645569620253,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,4,0.25,0.1271186440677966,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,5,0.3125,-0.06382978723404256,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,6,0.375,-0.22435897435897437,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,7,0.4375,-0.2575107296137339,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
recovery,8,0.5,-0.25862068965517243,qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,persistent_memory,16
