run_id,application,scenario,method,environment_seed,rl_training_seed,disruption_step,first_activation_step,first_post_disruption_activation_step,pre_disruption_false_activation,activation_before_collapse,activation_delay_from_disruption,first_deactivation_step,service_collapse_step,severe_service_loss_threshold,severe_service_loss_persistence,severe_collapse_observed,nominal_false_activation,trigger_activations,maximum_trigger_residual,minimum_standardized_entropy_residual,maximum_standardized_entropy_residual,quiet_mode_fraction,targeted_mode_fraction,crisis_mode_fraction,mean_consensus_rmse,entropy_alert_messages,offer_messages,counteroffer_messages,coalition_messages,affected_agents,contacted_agents_after_activation,affected_contact_precision,affected_contact_recall,top3_local_surprisal_contact_rate,useful_coalition_precision,coalition_recall_when_required,agreement_rate,counteroffers,commitment_breaches
holdout_locked-humanitarian-doet_rule-n10-s8106-compound_ood,humanitarian,compound_ood,doet_rule,8106,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0907000326204982,0,0,0,35,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;depot_06;ngo_01;transport_04;transport_05,0.6,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8107-compound_ood,humanitarian,compound_ood,doet_rule,8107,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087706411198588,0,0,0,39,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;depot_07;ngo_01;ngo_02,0.6,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8108-compound_ood,humanitarian,compound_ood,doet_rule,8108,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0876961007019777,0,0,0,43,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_06;depot_07;ngo_01;transport_04;transport_05,0.6666666666666666,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8109-compound_ood,humanitarian,compound_ood,doet_rule,8109,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9527632383459392,3.072389163659129,1.0,0.0,0.0,0.0906934265272534,0,0,0,37,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_07;ngo_01;ngo_02;transport_04,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8110-compound_ood,humanitarian,compound_ood,doet_rule,8110,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0878896820146171,0,0,0,41,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,agency_03;community_10;depot_06;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.75,0.8571428571428571,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8111-compound_ood,humanitarian,compound_ood,doet_rule,8111,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0906046075125184,0,0,0,39,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_02;transport_04,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8112-compound_ood,humanitarian,compound_ood,doet_rule,8112,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0906046075125184,0,0,0,37,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,agency_03;clinic_09;community_10;depot_07;ngo_02;transport_04,0.6666666666666666,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8113-compound_ood,humanitarian,compound_ood,doet_rule,8113,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,2.992905869547531,1.0,0.0,0.0,0.0879903266221112,0,0,0,37,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_06;depot_07;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8114-compound_ood,humanitarian,compound_ood,doet_rule,8114,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0899824664326704,0,0,0,32,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_07;ngo_02;transport_04,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8115-compound_ood,humanitarian,compound_ood,doet_rule,8115,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0878425361095966,0,0,0,38,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;ngo_01;ngo_02,1.0,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8116-compound_ood,humanitarian,compound_ood,doet_rule,8116,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.28412383944249,3.072389163659129,1.0,0.0,0.0,0.0916841464127325,0,0,0,39,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_06;depot_07;ngo_02;transport_04,0.8,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8101-compound_ood-r7304,humanitarian,compound_ood,doet_rl,8101,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087564508072875,0,0,0,13,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8102-compound_ood-r7305,humanitarian,compound_ood,doet_rl,8102,7305,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0876961007019777,0,0,0,11,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,ngo_01;ngo_02,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8103-compound_ood-r7301,humanitarian,compound_ood,doet_rl,8103,7301,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0884942475982948,0,0,0,15,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;depot_06;ngo_01;ngo_02,0.8,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8104-compound_ood-r7302,humanitarian,compound_ood,doet_rl,8104,7302,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0877420207203384,0,0,0,15,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_07;ngo_01;transport_04;transport_05,0.5,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8105-compound_ood-r7303,humanitarian,compound_ood,doet_rl,8105,7303,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087564508072875,0,0,0,14,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;ngo_01;ngo_02;transport_04;transport_05,0.6,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8106-compound_ood-r7304,humanitarian,compound_ood,doet_rl,8106,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0907000326204982,0,0,0,16,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,ngo_01;transport_04;transport_05,0.6666666666666666,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8107-compound_ood-r7305,humanitarian,compound_ood,doet_rl,8107,7305,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087706411198588,0,0,0,12,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,ngo_01;ngo_02;transport_04;transport_05,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8108-compound_ood-r7301,humanitarian,compound_ood,doet_rl,8108,7301,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0876961007019777,0,0,0,16,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;ngo_01;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8109-compound_ood-r7302,humanitarian,compound_ood,doet_rl,8109,7302,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9527632383459392,3.072389163659129,1.0,0.0,0.0,0.0906934265272534,0,0,0,11,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8110-compound_ood-r7303,humanitarian,compound_ood,doet_rl,8110,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0878896820146171,0,0,0,9,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;ngo_01;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8111-compound_ood-r7304,humanitarian,compound_ood,doet_rl,8111,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0906046075125184,0,0,0,10,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,ngo_01;ngo_02,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8112-compound_ood-r7305,humanitarian,compound_ood,doet_rl,8112,7305,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0906046075125184,0,0,0,20,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;ngo_01;transport_04;transport_05,0.5,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8113-compound_ood-r7301,humanitarian,compound_ood,doet_rl,8113,7301,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,2.992905869547531,1.0,0.0,0.0,0.0879903266221112,0,0,0,14,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;depot_06;ngo_01;ngo_02,0.8,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8114-compound_ood-r7302,humanitarian,compound_ood,doet_rl,8114,7302,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0899824664326704,0,0,0,13,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01;transport_04;transport_05,0.6,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8115-compound_ood-r7303,humanitarian,compound_ood,doet_rl,8115,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0878425361095966,0,0,0,10,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;ngo_01;ngo_02,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8116-compound_ood-r7304,humanitarian,compound_ood,doet_rl,8116,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.28412383944249,3.072389163659129,1.0,0.0,0.0,0.0916841464127325,0,0,0,13,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,ngo_01;ngo_02,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
