run_id,application,scenario_name,seed,n_agents,method,rl_training_seed,option,option_name,option_count,decision_count,option_proportion
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,2,disclose_summary,0,107,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,3,negotiate,19,107,0.17757009345794392
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,4,respond_offer,1,107,0.009345794392523364
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,5,propose_coalition,14,107,0.1308411214953271
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,6,request_reallocation,57,107,0.5327102803738317
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,7,emergency,10,107,0.09345794392523364
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,8,silent,0,107,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,0,continue,4,93,0.043010752688172046
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,1,request_info,3,93,0.03225806451612903
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,2,disclose_summary,0,93,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,3,negotiate,17,93,0.1827956989247312
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,4,respond_offer,13,93,0.13978494623655913
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,5,propose_coalition,21,93,0.22580645161290322
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,6,request_reallocation,20,93,0.21505376344086022
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,7,emergency,15,93,0.16129032258064516
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-correlated-r7302,humanitarian,correlated,8110,10,learned_no_entropy,7302,8,silent,0,93,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,0,continue,3,95,0.031578947368421054
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,1,request_info,3,95,0.031578947368421054
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,2,disclose_summary,0,95,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,3,negotiate,22,95,0.23157894736842105
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,4,respond_offer,4,95,0.042105263157894736
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,5,propose_coalition,19,95,0.2
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,6,request_reallocation,33,95,0.3473684210526316
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,7,emergency,11,95,0.11578947368421053
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-correlated-r7303,humanitarian,correlated,8111,10,learned_no_entropy,7303,8,silent,0,95,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,0,continue,2,107,0.018691588785046728
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,1,request_info,3,107,0.028037383177570093
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,2,disclose_summary,0,107,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,3,negotiate,17,107,0.1588785046728972
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,4,respond_offer,2,107,0.018691588785046728
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,5,propose_coalition,28,107,0.2616822429906542
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,6,request_reallocation,41,107,0.38317757009345793
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,7,emergency,14,107,0.1308411214953271
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-correlated-r7304,humanitarian,correlated,8112,10,learned_no_entropy,7304,8,silent,0,107,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,0,continue,3,95,0.031578947368421054
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,1,request_info,3,95,0.031578947368421054
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,2,disclose_summary,0,95,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,3,negotiate,23,95,0.24210526315789474
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,4,respond_offer,4,95,0.042105263157894736
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,5,propose_coalition,24,95,0.25263157894736843
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,6,request_reallocation,22,95,0.23157894736842105
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,7,emergency,16,95,0.16842105263157894
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-correlated-r7305,humanitarian,correlated,8113,10,learned_no_entropy,7305,8,silent,0,95,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,0,continue,2,101,0.019801980198019802
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,1,request_info,3,101,0.0297029702970297
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,2,disclose_summary,0,101,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,3,negotiate,17,101,0.16831683168316833
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,4,respond_offer,1,101,0.009900990099009901
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,5,propose_coalition,18,101,0.1782178217821782
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,6,request_reallocation,45,101,0.44554455445544555
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,7,emergency,15,101,0.1485148514851485
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-correlated-r7301,humanitarian,correlated,8114,10,learned_no_entropy,7301,8,silent,0,101,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,0,continue,2,96,0.020833333333333332
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,1,request_info,3,96,0.03125
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,2,disclose_summary,0,96,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,3,negotiate,22,96,0.22916666666666666
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,4,respond_offer,1,96,0.010416666666666666
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,5,propose_coalition,21,96,0.21875
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,6,request_reallocation,32,96,0.3333333333333333
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,7,emergency,15,96,0.15625
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-correlated-r7302,humanitarian,correlated,8115,10,learned_no_entropy,7302,8,silent,0,96,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,0,continue,2,97,0.020618556701030927
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,1,request_info,3,97,0.030927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,2,disclose_summary,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,3,negotiate,18,97,0.18556701030927836
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,4,respond_offer,13,97,0.13402061855670103
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,5,propose_coalition,14,97,0.14432989690721648
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,6,request_reallocation,31,97,0.31958762886597936
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,7,emergency,16,97,0.16494845360824742
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-correlated-r7303,humanitarian,correlated,8116,10,learned_no_entropy,7303,8,silent,0,97,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,0,continue,10,42,0.23809523809523808
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,1,request_info,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,2,disclose_summary,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,3,negotiate,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,4,respond_offer,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,5,propose_coalition,4,42,0.09523809523809523
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,6,request_reallocation,14,42,0.3333333333333333
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,7,emergency,7,42,0.16666666666666666
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,doet_rl,7303,8,silent,7,42,0.16666666666666666
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,0,continue,15,42,0.35714285714285715
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,1,request_info,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,2,disclose_summary,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,3,negotiate,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,4,respond_offer,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,5,propose_coalition,3,42,0.07142857142857142
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,6,request_reallocation,17,42,0.40476190476190477
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,7,emergency,7,42,0.16666666666666666
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,doet_rl,7304,8,silent,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,0,continue,15,46,0.32608695652173914
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,1,request_info,0,46,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,2,disclose_summary,0,46,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,3,negotiate,0,46,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,4,respond_offer,0,46,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,5,propose_coalition,6,46,0.13043478260869565
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,6,request_reallocation,15,46,0.32608695652173914
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,7,emergency,6,46,0.13043478260869565
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,doet_rl,7305,8,silent,4,46,0.08695652173913043
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,doet_rl,7301,0,continue,12,42,0.2857142857142857
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,doet_rl,7301,1,request_info,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,doet_rl,7301,2,disclose_summary,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,doet_rl,7301,3,negotiate,0,42,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,doet_rl,7301,4,respond_offer,0,42,0.0
