actionable_opportunities_baseline,agent_count_baseline,allocation_inequality_gini_baseline,application,autonomous_action_coverage_baseline,autonomous_beneficial_actions_baseline,autonomous_harmful_actions_baseline,autonomous_neutral_actions_baseline,baseline_calibration_sketch_messages_baseline,beneficial_actions_baseline,commitment_failures_baseline,completed_at_baseline,complexity,conservation_feasible_baseline,controller_baseline,coupling,critical_shortage_exposure_baseline,cross_community_messages_baseline,decision_epochs_baseline,delivery_completion_baseline,distributed_estimation_mae_baseline,dropped_messages_baseline,eligible_operational_proposals_baseline,environment_seed,event_count_baseline,fragmentation,harmful_actions_baseline,horizon_baseline,information_actions_baseline,information_condition,maximum_cascade_depth_baseline,maximum_conservation_residual_baseline,net_causal_utility_baseline,network_disruption,neutral_actions_baseline,operational_bytes_baseline,operational_communication_policy,operational_messages_baseline,operational_node_count_baseline,operator_escalations_baseline,operator_executed_actions_baseline,operator_minutes_baseline,physical_actions_baseline,post_disruption_sketch_messages_baseline,privacy_boundary_pass_baseline,resource_waste_baseline,run_id_baseline,service_loss_baseline,service_reaching_actions_baseline,sketch_bytes_baseline,sketch_messages_baseline,sketch_policy,started_at_baseline,stochastic_tape_digest_baseline,time_to_first_critical_delivery_baseline,topology_family,total_bytes_baseline,total_messages_baseline,weighted_unmet_critical_need_baseline,belief_consensus_recovery_baseline,cascaded_failures_baseline,crew_travel_baseline,crew_utilization_baseline,repeated_work_orders_baseline,restoration_time_mean_baseline,unsafe_switching_or_isolation_baseline,unserved_critical_load_auc_baseline,accepted_autonomous_actions_baseline,eligible_proposals_baseline,actual_autonomous_coverage_baseline,autonomous_completed_actions_baseline,autonomous_harm_rate_baseline,actionable_opportunities_entropic,agent_count_entropic,allocation_inequality_gini_entropic,autonomous_action_coverage_entropic,autonomous_beneficial_actions_entropic,autonomous_harmful_actions_entropic,autonomous_neutral_actions_entropic,baseline_calibration_sketch_messages_entropic,beneficial_actions_entropic,commitment_failures_entropic,completed_at_entropic,conservation_feasible_entropic,controller_entropic,critical_shortage_exposure_entropic,cross_community_messages_entropic,decision_epochs_entropic,delivery_completion_entropic,distributed_estimation_mae_entropic,dropped_messages_entropic,eligible_operational_proposals_entropic,event_count_entropic,harmful_actions_entropic,horizon_entropic,information_actions_entropic,maximum_cascade_depth_entropic,maximum_conservation_residual_entropic,net_causal_utility_entropic,neutral_actions_entropic,operational_bytes_entropic,operational_messages_entropic,operational_node_count_entropic,operator_escalations_entropic,operator_executed_actions_entropic,operator_minutes_entropic,physical_actions_entropic,post_disruption_sketch_messages_entropic,privacy_boundary_pass_entropic,resource_waste_entropic,run_id_entropic,service_loss_entropic,service_reaching_actions_entropic,sketch_bytes_entropic,sketch_messages_entropic,started_at_entropic,stochastic_tape_digest_entropic,time_to_first_critical_delivery_entropic,total_bytes_entropic,total_messages_entropic,weighted_unmet_critical_need_entropic,belief_consensus_recovery_entropic,cascaded_failures_entropic,crew_travel_entropic,crew_utilization_entropic,repeated_work_orders_entropic,restoration_time_mean_entropic,unsafe_switching_or_isolation_entropic,unserved_critical_load_auc_entropic,accepted_autonomous_actions_entropic,eligible_proposals_entropic,actual_autonomous_coverage_entropic,autonomous_completed_actions_entropic,autonomous_harm_rate_entropic,harm_reduction,service_loss_difference,relative_service_degradation,causal_utility_gain,coverage_difference
146,28,0.4544730213234162,humanitarian,0.3187772925764192,30,35,0,174,30,0.0,2026-08-16T22:37:31.421400+00:00,medium,True,crossfit_strongest_nonentropic,high,14797.09518645226,17693,15,78.3197510312703,0.0257606129868389,3529,229,787045,69948,high,42,60,62,public_shared,3,2.273736754432321e-13,57.61454986600064,high,0,27580,agent_event_triggered,117,16,7,7,30.0,73,18198,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-random_geometric-public_shared-787045-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29347.51385047757,44,7292138,22011,event_triggered,2026-08-16T22:36:10.467653+00:00,c7f5fd9df178d2a65e629f67bb476ea0764e69618e7cd91b2fcb926d6a435b66,22.0,random_geometric,7319718,22128,1314.4907286134871,nan,nan,nan,nan,nan,nan,nan,nan,66,229,0.28820960698689957,65,0.5384615384615384,155,28,0.4541017750045131,0.2962962962962963,30,34,0,174,30,0.0,2026-08-16T22:47:05.279358+00:00,True,crossfit_generalized_entropic,14705.686686452267,17696,15,74.05985467705709,0.0257606129868389,3530,243,69957,41,60,62,3,1.1368683772161605e-13,56.113240456055145,0,28516,121,16,7,7,30.0,72,18198,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-random_geometric-public_shared-787045-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29358.16576611344,43,7292138,22011,2026-08-16T22:45:44.403576+00:00,c7f5fd9df178d2a65e629f67bb476ea0764e69618e7cd91b2fcb926d6a435b66,22.0,7320654,22132,1316.3328297317696,nan,nan,nan,nan,nan,nan,nan,nan,65,243,0.2674897119341564,64,0.53125,0.007211538461538436,10.651915635869955,0.0003629580239791459,-1.5013094099454918,-0.020719895052743187
136,28,0.45782603831189,humanitarian,0.2654028436018957,24,23,0,144,25,0.0,2026-08-16T22:17:36.202311+00:00,medium,True,crossfit_strongest_nonentropic,high,15238.36535817217,9364,15,48.439605425332175,0.0182912642380923,1577,211,787048,41275,high,31,60,77,public_shared,3,2.131628207280301e-14,43.91353228106014,high,0,29186,agent_event_triggered,124,16,9,9,40.0,56,9611,True,5.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-random_geometric-public_shared-787048-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,30026.313626540952,31,3912630,11801,event_triggered,2026-08-16T22:16:44.433103+00:00,0a7aafad458acb78c9e4a9d69b5a30967d1563dba5042702aaa2169b739f69fb,25.0,random_geometric,3941816,11925,1358.2118841664667,nan,nan,nan,nan,nan,nan,nan,nan,47,211,0.22274881516587677,47,0.48936170212765956,136,28,0.4561461498398491,0.2701421800947867,23,25,0,144,23,0.0,2026-08-16T22:28:39.138101+00:00,True,crossfit_generalized_entropic,15145.18135817217,9364,15,52.939605425332175,0.0182912642380923,1577,211,41277,34,60,77,3,7.105427357601003e-14,40.88203480232957,0,29186,124,16,9,9,40.0,57,9611,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-random_geometric-public_shared-787048-crossfit_generalized_entropic-event_triggered-agent_event_triggered,30088.40456098795,33,3912630,11801,2026-08-16T22:27:46.284607+00:00,0a7aafad458acb78c9e4a9d69b5a30967d1563dba5042702aaa2169b739f69fb,24.0,3941816,11925,1360.7183816451975,nan,nan,nan,nan,nan,nan,nan,nan,48,211,0.22748815165876776,48,0.5208333333333334,-0.03147163120567381,62.09093444699829,0.0020678840306295435,-3.0314974787305715,0.004739336492890989
183,28,0.4599069217484945,humanitarian,0.4021352313167259,54,45,0,168,55,0.0,2026-08-16T20:54:32.305505+00:00,medium,True,crossfit_strongest_nonentropic,high,13584.079643382676,11360,15,104.16390276384182,0.0353375062406262,3918,281,787025,74518,high,58,60,420,private_fragmented,3,1.9895196601282805e-13,148.6297951645288,high,0,98826,agent_event_triggered,420,16,14,14,66.0,113,18770,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,28039.66271077349,59,7961719,23217,event_triggered,2026-08-16T20:53:04.464684+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10.0,small_world,8060545,23637,1285.9074169460046,nan,nan,nan,nan,nan,nan,nan,nan,99,281,0.35231316725978645,99,0.45454545454545453,184,28,0.4576096456310136,0.3992932862190813,53,46,0,168,54,0.0,2026-08-16T21:12:03.695237+00:00,True,crossfit_generalized_entropic,13165.1481104693,11321,15,103.48473161276996,0.0354937428240462,3882,283,74323,59,60,420,3,1.4921397450962106e-13,137.7547189989873,0,98830,420,16,14,14,70.0,113,18693,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-crossfit_generalized_entropic-event_triggered-agent_event_triggered,27508.999776063865,59,7935337,23140,2026-08-16T21:10:35.700632+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10.0,8034167,23560,1247.5990954033073,nan,nan,nan,nan,nan,nan,nan,nan,99,283,0.3498233215547703,99,0.46464646464646464,-0.01010101010101011,-530.6629347096241,-0.018925439303010272,-10.875076165541486,-0.002489845705016147
174,28,0.4562075564096958,humanitarian,0.3670411985018726,42,41,0,168,46,0.0,2026-08-16T20:55:55.958615+00:00,medium,True,crossfit_strongest_nonentropic,high,16896.901887530723,7724,15,92.21349589274335,0.0397662545049225,4882,267,787029,59930,high,51,60,419,private_fragmented,3,1.4210854715202006e-13,118.63115501251234,high,0,98421,agent_event_triggered,419,16,14,14,67.0,98,14270,True,2.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,31055.60640203029,51,6396293,18684,event_triggered,2026-08-16T20:54:38.025572+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12.0,small_world,6494714,19103,1438.5682780671991,nan,nan,nan,nan,nan,nan,nan,nan,84,267,0.3146067415730337,83,0.4939759036144578,174,28,0.454150998306173,0.352059925093633,41,37,0,168,44,0.0,2026-08-16T21:13:27.366389+00:00,True,crossfit_generalized_entropic,16070.000022891742,7724,15,89.71349589274337,0.0397662545049225,4882,267,59921,48,60,419,3,9.947598300641405e-14,116.13481508983207,0,98428,419,16,14,14,66.0,94,14270,True,1.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-crossfit_generalized_entropic-event_triggered-agent_event_triggered,31121.96160568259,49,6396293,18684,2026-08-16T21:12:09.521852+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12.0,6494721,19103,1444.229230687608,nan,nan,nan,nan,nan,nan,nan,nan,80,267,0.299625468164794,78,0.47435897435897434,0.019616929255483473,66.35520365229968,0.0021366577999894294,-2.4963399226802636,-0.014981273408239681
177,28,0.4750945616250129,humanitarian,0.3717472118959107,49,36,0,168,49,0.0,2026-08-16T21:30:09.211276+00:00,medium,True,crossfit_strongest_nonentropic,high,16473.518076762743,7168,15,98.56623047228292,0.0385648275524462,4007,269,787032,53678,high,49,60,420,private_fragmented,3,1.4210854715202004e-14,94.46294961657716,high,0,98518,agent_event_triggered,420,16,13,13,63.0,100,13917,True,7.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787032-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,30661.598568168825,58,5593683,16308,event_triggered,2026-08-16T21:29:13.753646+00:00,6d0822c8d1b0c36af1cbe50a2bfad26ba643b4dd8a94f3a88779aa31e983690d,22.0,small_world,5692201,16728,1375.4854054406685,nan,nan,nan,nan,nan,nan,nan,nan,87,269,0.32342007434944237,85,0.4235294117647059,177,28,0.4714922918125158,0.3717472118959107,49,36,0,168,50,0.0,2026-08-16T21:52:21.755547+00:00,True,crossfit_generalized_entropic,15595.044235589805,7168,15,99.01692545937,0.0385648275524462,4007,269,53678,48,60,420,3,1.4210854715202004e-14,98.12951806476076,0,98515,420,16,13,13,61.0,100,13917,True,6.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787032-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29734.988442535505,58,5593683,16308,2026-08-16T21:51:24.661887+00:00,6d0822c8d1b0c36af1cbe50a2bfad26ba643b4dd8a94f3a88779aa31e983690d,22.0,5692198,16728,1329.3011150010757,nan,nan,nan,nan,nan,nan,nan,nan,87,269,0.32342007434944237,85,0.4235294117647059,0.0,-926.6101256333204,-0.0302205419451051,3.6665684481835967,0.0
175,28,0.4630909995104969,humanitarian,0.4548872180451128,63,42,0,168,64,0.0,2026-08-16T22:36:05.852215+00:00,medium,True,crossfit_strongest_nonentropic,high,14155.29756776417,6771,15,126.9008423927776,0.0369015831393576,4892,266,787035,55300,high,55,60,420,private_fragmented,3,2.486899575160351e-13,141.4141399073427,high,0,98711,agent_event_triggered,420,16,14,14,63.0,121,13084,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787035-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,28309.066766484,71,5869060,17127,event_triggered,2026-08-16T22:34:57.435972+00:00,df66f72806190f84ea3d2e0a01cb0d38484601a75b3d3100342d5601951db2d5,9.0,small_world,5967771,17547,1279.0239308753885,nan,nan,nan,nan,nan,nan,nan,nan,107,266,0.40225563909774437,105,0.4,176,28,0.4626244832275897,0.4511278195488721,61,43,0,168,62,0.0,2026-08-16T22:45:39.824762+00:00,True,crossfit_generalized_entropic,14264.125319659148,6771,15,124.4008423927776,0.0369015831393576,4892,266,55298,56,60,420,3,1.2789769243681806e-13,138.08666010119902,0,98714,420,16,15,14,67.0,120,13084,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787035-crossfit_generalized_entropic-event_triggered-agent_event_triggered,28258.78439366189,70,5869060,17127,2026-08-16T22:44:29.412737+00:00,df66f72806190f84ea3d2e0a01cb0d38484601a75b3d3100342d5601951db2d5,9.0,5967774,17547,1275.4110265751624,nan,nan,nan,nan,nan,nan,nan,nan,106,266,0.39849624060150374,104,0.41346153846153844,-0.013461538461538414,-50.28237282211194,-0.0017761932329624808,-3.3274798061436854,-0.003759398496240629
152,28,0.4594431923287291,humanitarian,0.2803347280334728,26,30,0,168,26,0.0,2026-08-16T21:44:15.445922+00:00,medium,True,crossfit_strongest_nonentropic,high,15294.848982410283,7591,15,67.15006619875561,0.0203167307043004,8012,239,787046,54358,high,39,60,58,public_shared,3,1.4210854715202004e-14,49.34099078757834,high,0,27823,agent_event_triggered,118,16,9,9,40.0,67,14770,True,2.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787046-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29894.342205826368,38,6060208,18313,event_triggered,2026-08-16T21:43:19.903122+00:00,3b5cb33d580d1b9d94fde827c331816ebea84e1ad1976d27fe05405c84a3380e,27.0,small_world,6088031,18431,1339.5444879877032,nan,nan,nan,nan,nan,nan,nan,nan,58,239,0.24267782426778242,56,0.5357142857142857,152,28,0.4580422426393061,0.2803347280334728,26,30,0,168,26,0.0,2026-08-16T22:06:43.878624+00:00,True,crossfit_generalized_entropic,15294.848982410283,7591,15,67.15006619875561,0.0203167307043004,8012,239,54358,39,60,58,3,2.131628207280301e-14,48.5896132449307,0,27822,118,16,9,9,40.0,67,14770,True,4.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787046-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29930.18527450866,39,6060208,18313,2026-08-16T22:05:44.027180+00:00,3b5cb33d580d1b9d94fde827c331816ebea84e1ad1976d27fe05405c84a3380e,27.0,6088030,18431,1341.2904879877033,nan,nan,nan,nan,nan,nan,nan,nan,58,239,0.24267782426778242,56,0.5357142857142857,0.0,35.84306868229396,0.0011989917167439194,-0.7513775426476386,0.0
135,28,0.4548816069426489,humanitarian,0.319047619047619,30,26,0,168,30,0.0,2026-08-16T21:04:44.044344+00:00,medium,True,crossfit_strongest_nonentropic,high,14747.540032042412,12315,15,66.61569624269978,0.0281192690165937,5429,210,787049,81925,high,35,60,75,public_shared,3,7.815970093361102e-14,65.90538437241649,high,0,29724,agent_event_triggered,126,16,9,9,41.0,67,21962,True,0.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787049-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29614.570971327284,38,8811833,26628,event_triggered,2026-08-16T21:03:16.413506+00:00,b621c80e6bada02fbdb1ecbe1a3b22f6b03c0c23a60ff4aa59581f7dcf4b1753,23.0,small_world,8841557,26754,1333.738022892932,nan,nan,nan,nan,nan,nan,nan,nan,58,210,0.2761904761904762,56,0.4642857142857143,135,28,0.4548816069426489,0.319047619047619,30,26,0,168,30,0.0,2026-08-16T21:22:17.241376+00:00,True,crossfit_generalized_entropic,14747.540032042412,12315,15,66.61569624269978,0.0281192690165937,5429,210,81925,35,60,75,3,7.815970093361102e-14,65.90538437241649,0,29724,126,16,9,9,41.0,67,21962,True,0.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787049-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29614.570971327284,38,8811833,26628,2026-08-16T21:20:50.029970+00:00,b621c80e6bada02fbdb1ecbe1a3b22f6b03c0c23a60ff4aa59581f7dcf4b1753,23.0,8841557,26754,1333.738022892932,nan,nan,nan,nan,nan,nan,nan,nan,58,210,0.2761904761904762,56,0.4642857142857143,0.0,0.0,0.0,0.0,0.0
140,28,0.453994282519116,humanitarian,0.2731481481481481,27,19,0,98,27,0.0,2026-08-16T22:32:53.684194+00:00,medium,True,crossfit_strongest_nonentropic,high,14738.649555919535,1772,15,63.58697197257502,0.0298764054727893,1938,216,787019,29177,low,30,60,95,private_fragmented,3,2.8421709430404014e-14,62.748237300530725,high,0,34238,agent_event_triggered,144,16,11,11,49.0,59,6318,True,2.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-modular-private_fragmented-787019-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29188.916662557345,38,2713836,7865,event_triggered,2026-08-16T22:32:16.244870+00:00,bbd1298ff13c3d27012b630bb58f4233aa885b5e0f1b4c9279b885e02ec84bfb,22.0,modular,2748074,8009,1342.7207785669102,nan,nan,nan,nan,nan,nan,nan,nan,48,216,0.2222222222222222,46,0.41304347826086957,141,28,0.4512255891513229,0.2592592592592592,22,21,0,98,22,0.0,2026-08-16T22:42:22.825819+00:00,True,crossfit_generalized_entropic,14714.54051356282,1772,15,61.18922207248252,0.0298764054727893,1938,216,29172,33,60,95,3,9.237055564881302e-14,53.90973128117241,0,34237,144,16,12,12,53.0,56,6318,True,1.5,v7-development_formal_dynamic-humanitarian-medium-high-low-high-modular-private_fragmented-787019-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29492.935451834102,35,2713836,7865,2026-08-16T22:41:45.067614+00:00,bbd1298ff13c3d27012b630bb58f4233aa885b5e0f1b4c9279b885e02ec84bfb,20.0,2748073,8009,1351.5263436072353,nan,nan,nan,nan,nan,nan,nan,nan,44,216,0.2037037037037037,43,0.4883720930232558,-0.07532861476238623,304.01878927675716,0.010415555766985461,-8.838506019358313,-0.018518518518518517
152,28,0.4651605611353553,humanitarian,0.3133047210300429,37,24,0,156,39,0.0,2026-08-16T20:52:28.416237+00:00,medium,True,crossfit_strongest_nonentropic,high,15243.527671111116,15792,15,78.44498762644825,0.0333422270322063,3683,233,787020,64400,low,33,60,162,private_fragmented,3,1.0658141036401505e-13,89.16950064165557,high,0,46892,agent_event_triggered,197,16,11,11,52.0,73,16635,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-low-high-random_geometric-private_fragmented-787020-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29652.17475773627,46,6931058,20098,event_triggered,2026-08-16T20:51:20.390263+00:00,765c6cebe6f66660b34909fd223dbd669c05ed8c82fd127bbd15fee96930a7eb,23.0,random_geometric,6977950,20295,1347.7253935900385,nan,nan,nan,nan,nan,nan,nan,nan,62,233,0.26609442060085836,61,0.39344262295081966,152,28,0.4677473046094501,0.3218884120171674,38,25,0,156,40,0.0,2026-08-16T21:09:59.597047+00:00,True,crossfit_generalized_entropic,14985.88882185885,15792,15,84.94498762644825,0.0333422270322063,3683,233,64404,34,60,162,3,7.815970093361102e-14,82.26747645368648,0,46888,197,16,11,11,52.0,75,16635,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-random_geometric-private_fragmented-787020-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29310.931808112487,49,6931058,20098,2026-08-16T21:08:51.861935+00:00,765c6cebe6f66660b34909fd223dbd669c05ed8c82fd127bbd15fee96930a7eb,23.0,6977946,20295,1323.9130217504928,nan,nan,nan,nan,nan,nan,nan,nan,64,233,0.27467811158798283,63,0.3968253968253968,-0.0033827738745771385,-341.2429496237819,-0.011508192987927518,-6.90202418796909,0.00858369098712447
147,28,0.4516165351698403,humanitarian,0.2652173913043478,26,24,0,168,27,0.0,2026-08-16T22:09:57.554951+00:00,medium,True,crossfit_strongest_nonentropic,high,14603.237744490769,11018,15,69.53365345175365,0.0354028386274173,5947,230,787021,86378,low,33,60,145,private_fragmented,3,8.881784197001252e-14,52.86665231388103,high,0,43720,agent_event_triggered,184,16,10,10,46.0,61,23696,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29515.39016712003,39,9727377,28204,event_triggered,2026-08-16T22:08:35.202955+00:00,58f5e818a2eff2e085507053a4dd682fda508bd3f0bb7198bf8fa5c0fc8ebc92,13.0,small_world,9771097,28388,1328.7434337844516,nan,nan,nan,nan,nan,nan,nan,nan,51,230,0.2217391304347826,50,0.48,147,28,0.4504186356207834,0.2652173913043478,26,24,0,168,27,0.0,2026-08-16T22:20:48.503099+00:00,True,crossfit_generalized_entropic,14539.667744490767,11018,15,69.53365345175365,0.0354028386274173,5947,230,86378,33,60,145,3,1.2079226507921706e-13,52.95065231388104,0,43714,184,16,10,10,46.0,61,23696,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29530.04813342473,39,9727377,28204,2026-08-16T22:19:23.635301+00:00,58f5e818a2eff2e085507053a4dd682fda508bd3f0bb7198bf8fa5c0fc8ebc92,13.0,9771091,28388,1327.8599337844514,nan,nan,nan,nan,nan,nan,nan,nan,51,230,0.2217391304347826,50,0.48,0.0,14.657966304701404,0.0004966211261889497,0.08400000000000318,0.0
147,28,0.4557472325285451,humanitarian,0.3423423423423423,30,29,0,88,31,0.0,2026-08-16T20:53:02.050516+00:00,medium,True,crossfit_strongest_nonentropic,high,14417.587316714442,1072,15,62.76366959730273,0.0381044196870815,1446,222,787024,22605,medium,41,60,180,private_fragmented,3,2.4868995751603507e-14,56.87085302388149,high,0,49674,agent_event_triggered,211,16,13,13,55.0,76,4087,True,1.054739359307869,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29645.98862210666,40,1861633,5402,event_triggered,2026-08-16T20:52:33.586580+00:00,f943e70a717579a4faa67e0617c80d1d45d78e58e4a9823313772b585d92ee57,22.0,modular,1911307,5613,1320.2857947831471,nan,nan,nan,nan,nan,nan,nan,nan,63,222,0.28378378378378377,59,0.4915254237288136,147,28,0.4557472325285451,0.3423423423423423,30,29,0,88,31,0.0,2026-08-16T21:10:33.332542+00:00,True,crossfit_generalized_entropic,14417.587316714442,1072,15,62.76366959730273,0.0381044196870815,1446,222,22605,41,60,180,3,2.4868995751603507e-14,56.87085302388149,0,49674,211,16,13,13,55.0,76,4087,True,1.054739359307869,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29645.98862210666,40,1861633,5402,2026-08-16T21:10:04.726973+00:00,f943e70a717579a4faa67e0617c80d1d45d78e58e4a9823313772b585d92ee57,22.0,1911307,5613,1320.2857947831471,nan,nan,nan,nan,nan,nan,nan,nan,63,222,0.28378378378378377,59,0.4915254237288136,0.0,0.0,0.0,0.0,0.0
164,28,0.4656634793061394,humanitarian,0.321285140562249,38,29,0,144,39,0.0,2026-08-16T21:29:10.204242+00:00,medium,True,crossfit_strongest_nonentropic,high,14955.483094450648,8269,15,85.68753119324487,0.0370904876908228,3171,249,787022,38950,medium,41,60,220,private_fragmented,3,3.5527136788005016e-14,86.86260977172053,high,0,58630,agent_event_triggered,248,16,13,13,60.0,80,8968,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29621.42524709855,50,3907011,11367,event_triggered,2026-08-16T21:28:22.215900+00:00,73f4f76146301d9ce7a054f540b9d13ae16bf663b2fa73a28fe711351f6455c9,13.0,random_geometric,3965641,11615,1358.201823342951,nan,nan,nan,nan,nan,nan,nan,nan,67,249,0.26907630522088355,67,0.43283582089552236,164,28,0.4637179744045812,0.3373493975903614,38,32,0,144,39,0.0,2026-08-16T21:51:20.848805+00:00,True,crossfit_generalized_entropic,14579.920055946332,8269,15,88.57883152939279,0.0370904876908228,3171,249,38957,44,60,220,3,5.684341886080803e-14,78.76755521684855,0,58628,248,16,13,13,60.0,84,8968,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29387.50201166377,52,3907011,11367,2026-08-16T21:50:29.975531+00:00,73f4f76146301d9ce7a054f540b9d13ae16bf663b2fa73a28fe711351f6455c9,13.0,3965639,11615,1329.2948972694662,nan,nan,nan,nan,nan,nan,nan,nan,71,249,0.285140562248996,70,0.45714285714285713,-0.024307036247334768,-233.92323543477687,-0.00789709588527277,-8.095054554871979,0.016064257028112428
168,28,0.44936890058444,humanitarian,0.3450980392156862,40,33,0,168,42,0.0,2026-08-16T20:25:58.058518+00:00,medium,True,crossfit_strongest_nonentropic,high,13467.685649276127,10724,15,98.76341161213452,0.0420986924863632,5113,255,787023,70145,medium,45,60,216,private_fragmented,3,3.5527136788005016e-14,86.70728806593887,high,0,58818,agent_event_triggered,249,16,14,14,67.0,88,18840,True,5.42568061810058,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29026.68084936457,57,7700380,22412,event_triggered,2026-08-16T20:24:36.905765+00:00,48592575bc9bc77c0137c1ec074f47c3cf06209f18067ee2bdc337d3c2421309,10.0,small_world,7759198,22661,1316.1576528901935,nan,nan,nan,nan,nan,nan,nan,nan,74,255,0.2901960784313726,73,0.4520547945205479,168,28,0.449785143339325,0.3372549019607843,37,33,0,168,39,0.0,2026-08-16T20:39:03.527647+00:00,True,crossfit_generalized_entropic,13308.663755209447,10724,15,90.64108056448924,0.0420986924863632,5113,255,70140,45,60,216,3,3.5527136788005016e-14,88.87822537971601,0,58816,249,16,14,14,68.0,86,18840,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29242.06469038805,51,7700380,22412,2026-08-16T20:37:44.190044+00:00,48592575bc9bc77c0137c1ec074f47c3cf06209f18067ee2bdc337d3c2421309,10.0,7759196,22661,1337.405829930362,nan,nan,nan,nan,nan,nan,nan,nan,72,255,0.2823529411764706,70,0.4714285714285714,-0.0193737769080235,215.3838410234821,0.007420202197461964,2.170937313777145,-0.007843137254901988
