accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
269,frozen_local_rule,442,52,0.4152876170433783,humanitarian,21568,118,145,0,744,118,0,2026-08-17T03:27:55.959419+00:00,large,52.0,True,high,79070.42005477246,179,20,17878,458600,162.90377297840413,151,151,1.0,0.03756758366835088,134,3690,fp16,880104,56059,119,0.7628205128205128,16216,medium,933890,20510,145,100,491,private_fragmented,3,1.9895196601282805e-13,15.0,90.0,0.2980132450331126,20.177884615384617,2.7051935130440675e-05,600.8907967765165,high,0,-28.761151655259734,0.054168415402639176,136610,578,30,168,0,269,0.1938082643562448,0.09869103761310725,0.11242135306376475,True,626,256520,10.65392626634014,0,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,156627.29209883904,105,0,478368,79728,0,797280,239184,pilots,689,0,2026-08-17T03:27:44.935651+00:00,fb47c9f389325e3c725d1107ab240d29c96123a83c1bd128c5e4d840f6db2a72,12,small_world,136610,578,19932,0.6644230769230769,691,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 294, 'partition_recovery': 1, 'tsallis_spectrum_change': 589}",3849.9646022510447,,,,,,,,
268,frozen_local_rule,442,52,0.41588028515915937,humanitarian,26041,119,143,0,907,119,0,2026-08-17T03:27:46.679430+00:00,large,52.0,True,high,79795.56094846755,179,20,21437,552640,164.25120552220343,151,151,1.0,0.03749800076491324,134,4604,fp16,880104,64093,119,0.7628205128205128,19384,medium,1091427,24443,143,100,492,private_fragmented,3,4.529709940470639e-14,15.0,90.0,0.2980132450331126,18.173076923076923,2.7344721192997114e-05,570.625180753478,high,0,-29.049107763454376,0.05326125068479142,136867,579,30,168,0,268,0.1938082643562448,0.09563829708394098,0.11120333205681947,True,626,304840,10.518724220581666,0,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,157768.5977905919,107,0,572736,95456,0,954560,286368,pilots,690,0,2026-08-17T03:27:34.673356+00:00,fb47c9f389325e3c725d1107ab240d29c96123a83c1bd128c5e4d840f6db2a72,12,small_world,136867,579,23864,0.8048076923076923,837,6f94beebed2c,1040,"{'initial_reference': 156, 'maximum_silence': 175, 'partition_recovery': 1, 'tsallis_spectrum_change': 708}",3934.0750009301078,,,,,,,,
268,frozen_local_rule,441,52,0.4154878258447511,humanitarian,26383,116,146,0,910,116,0,2026-08-17T03:27:25.175354+00:00,large,52.0,True,high,79984.21332654155,179,20,21688,559800,163.21113619597435,151,151,1.0,0.037165495253233975,134,4695,fp16,880104,64690,119,0.7628205128205128,19621,medium,1103461,24739,146,100,493,private_fragmented,3,1.2789769243681803e-13,15.0,90.0,0.2980132450331126,18.259615384615383,2.7402644671997063e-05,571.0459661614751,high,0,-29.069143114312336,0.05306193072364507,137101,580,30,169,0,268,0.1938082643562448,0.09533383266086692,0.11066453739759066,True,626,307720,10.346563048769935,0,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,157892.96601764337,105,0,579816,96636,0,966360,289908,pilots,691,0,2026-08-17T03:27:13.429973+00:00,fb47c9f389325e3c725d1107ab240d29c96123a83c1bd128c5e4d840f6db2a72,12,small_world,137101,580,24159,0.8153846153846154,848,c35510bd725e,1040,"{'initial_reference': 156, 'maximum_silence': 170, 'partition_recovery': 1, 'v7_shannon_change': 713}",3936.254086700975,,,,,,,,
268,frozen_local_rule,442,52,0.4154878258447511,humanitarian,22631,116,146,0,765,116,0,2026-08-17T03:27:25.584678+00:00,large,52.0,True,high,79984.21332654155,179,20,18694,480280,163.21113619597435,151,151,1.0,0.037576239987631974,134,3937,fp16,880104,57936,119,0.7628205128205128,16948,medium,970421,21423,146,100,491,private_fragmented,3,1.2789769243681803e-13,15.0,90.0,0.2980132450331126,20.01923076923077,2.733888543617638e-05,571.0459661614751,high,0,-29.072072727009527,0.05389025506423118,136621,578,30,168,0,268,0.1938082643562448,0.0977533314248072,0.11109511654635502,True,626,267480,10.346563048769935,0,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,157892.96601764337,105,0,500280,83380,0,833800,250140,pilots,688,0,2026-08-17T03:27:14.477917+00:00,fb47c9f389325e3c725d1107ab240d29c96123a83c1bd128c5e4d840f6db2a72,12,small_world,136621,578,20845,0.6990384615384615,727,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 261, 'partition_recovery': 1, 'v7_shannon_change': 622}",3936.254086700975,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,3251,53,69,0,301,53,0,2026-08-17T03:24:18.031759+00:00,medium,31.0,True,high,15891.377120390482,72,15,2746,75840,90.65358823946306,78,78,1.0,0.037840397545788135,114,505,fp16,880102,13418,81,0.9642857142857143,2250,high,221358,3493,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,48.0,0.0,12.161904761904761,3.837439520944743e-05,190.22481321590453,high,0,-17.245623842590817,0.050574956664721275,98398,419,16,77,0,124,0.17408359803158183,0.0802064925529652,0.09396442476201602,True,253,34000,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,30933.24735740975,56,0,73776,12296,0,122960,36888,pilots,137,0,2026-08-17T03:24:14.507516+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98398,419,3074,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 164, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,2292,53,69,0,236,53,0,2026-08-17T03:24:20.918414+00:00,medium,23.0,True,high,15891.377120390482,72,15,2038,55280,90.65358823946306,78,78,1.0,0.038621510358661626,114,254,fp16,880102,11751,81,0.9642857142857143,1692,high,190086,2711,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,11.371428571428572,3.80596706653041e-05,190.22481321590453,high,0,-17.245623842590817,0.0526305131172406,98406,419,16,76,0,124,0.17408359803158183,0.08143568701774953,0.09684418353227356,True,252,26240,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,30933.24735740975,56,0,55008,9168,0,91680,27504,pilots,120,0,2026-08-17T03:24:17.633158+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98406,419,2292,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 80, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,5217,53,69,0,459,53,0,2026-08-17T03:23:54.293022+00:00,medium,23.0,True,high,15891.377120390482,72,15,4204,118120,90.65358823946306,78,78,1.0,0.03733976007488813,114,1013,fp16,880102,16842,81,0.9642857142857143,3406,high,287023,5135,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,48.0,0.0,9.6,4.0597166592045075e-05,190.22481321590453,high,0,-17.245623842590817,0.05062502835972456,98383,419,16,77,0,124,0.17408359803158183,0.08056534217637873,0.09424465171033042,True,253,50040,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,30933.24735740975,56,0,113184,18864,0,188640,56592,pilots,88,0,2026-08-17T03:23:50.480036+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98383,419,4716,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,4496,53,69,0,402,53,0,2026-08-17T03:24:33.579832+00:00,medium,23.0,True,high,15891.377120390482,72,15,3649,102280,90.65358823946306,78,78,1.0,0.03739475479797837,114,847,fp16,880102,15566,81,0.9642857142857143,2959,high,262161,4513,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,48.0,0.0,10.485714285714286,4.142449761875697e-05,190.22481321590453,high,0,-17.245623842590817,0.050996972760558194,98401,419,16,77,0,124,0.17408359803158183,0.08056534217637873,0.09424465171033042,True,253,43680,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,30933.24735740975,56,0,98256,16376,0,163760,49128,pilots,103,0,2026-08-17T03:24:29.897448+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98401,419,4094,0.8690476190476191,365,089fa0c17476,420,"{'below_threshold': 55, 'generalized_information_on': 269, 'initial_reference': 84, 'maximum_silence': 8, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,2985,53,69,0,269,53,0,2026-08-17T03:24:34.458725+00:00,medium,23.0,True,high,15891.377120390482,72,15,2462,69640,90.65358823946306,78,78,1.0,0.038063210064115956,114,523,fp16,880102,12868,81,0.9642857142857143,2011,high,209188,3189,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.114285714285714,4.0801179324609006e-05,190.22481321590453,high,0,-17.245623842590817,0.051357111431260434,98388,419,16,77,0,124,0.17408359803158183,0.0814200139356576,0.09688525421786208,True,253,28840,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,30933.24735740975,56,0,66480,11080,0,110800,33240,pilots,130,0,2026-08-17T03:24:31.008070+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98388,419,2770,0.5738095238095238,241,16bfadb86d55,420,"{'below_threshold': 179, 'generalized_information_on': 138, 'initial_reference': 84, 'maximum_silence': 15, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,2504,53,69,0,248,53,0,2026-08-17T03:24:28.112956+00:00,medium,23.0,True,high,15891.377120390482,72,15,2145,58480,90.65358823946306,78,78,1.0,0.03829308211004317,114,359,fp16,880102,12070,81,0.9642857142857143,1753,high,194317,2817,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.333333333333334,3.947220006285846e-05,190.22481321590453,high,0,-17.245623842590817,0.05217424285561355,98397,419,16,77,0,124,0.17408359803158183,0.08139289351448369,0.09457283976685076,True,253,27320,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,30933.24735740975,56,0,57552,9592,0,95920,28776,pilots,132,0,2026-08-17T03:24:24.774314+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98397,419,2398,0.45,189,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 266, 'maximum_silence': 66, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,3207,53,69,0,279,53,0,2026-08-17T03:24:26.094273+00:00,medium,31.0,True,high,15891.377120390482,72,15,2588,72720,90.65358823946306,78,78,1.0,0.037933717315435204,114,619,fp16,880102,13216,81,0.9642857142857143,2096,high,214772,3328,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.457142857142857,4.1257243171146734e-05,190.22481321590453,high,0,-17.245623842590817,0.05139151683884267,98412,419,16,77,0,124,0.17408359803158183,0.0814200139356576,0.09416724656754724,True,253,30800,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,30933.24735740975,56,0,69816,11636,0,116360,34908,pilots,129,0,2026-08-17T03:24:22.622058+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98412,419,2909,0.6261904761904762,263,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 296, 'maximum_silence': 36, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,3741,53,69,0,323,53,0,2026-08-17T03:24:09.433548+00:00,medium,23.0,True,high,15891.377120390482,72,15,3038,85520,90.65358823946306,78,78,1.0,0.03743017273863929,114,703,fp16,880102,14200,81,0.9642857142857143,2466,high,234991,3834,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,11.2,4.109006745445237e-05,190.22481321590453,high,0,-17.245623842590817,0.05110829410608918,98391,419,16,77,0,124,0.17408359803158183,0.0814200139356576,0.09452429778388637,True,253,36000,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,30933.24735740975,56,0,81960,13660,0,136600,40980,pilots,117,0,2026-08-17T03:24:05.900113+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98391,419,3415,0.719047619047619,302,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 309, 'maximum_silence': 23, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,4296,53,69,0,378,53,0,2026-08-17T03:24:06.740236+00:00,medium,31.0,True,high,15891.377120390482,72,15,3491,98400,90.65358823946306,78,78,1.0,0.03730889988248578,114,805,fp16,880102,15208,81,0.9642857142857143,2832,high,255059,4336,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,10.657142857142857,4.013131746436195e-05,190.22481321590453,high,0,-17.245623842590817,0.05088788837609995,98379,419,16,77,0,124,0.17408359803158183,0.0814200139356576,0.09457283976685076,True,253,41240,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,30933.24735740975,56,0,94008,15668,0,156680,47004,pilots,108,0,2026-08-17T03:24:03.031457+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98379,419,3917,0.8238095238095238,346,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 317, 'maximum_silence': 15, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,5217,53,69,0,459,53,0,2026-08-17T03:24:15.194452+00:00,medium,23.0,True,high,15891.377120390482,72,15,4204,118120,90.65358823946306,78,78,1.0,0.03733976007488813,114,1013,fp16,880102,16842,81,0.9642857142857143,3406,high,287023,5135,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,48.0,0.0,9.6,4.0597166592045075e-05,190.22481321590453,high,0,-17.245623842590817,0.05062502835972456,98383,419,16,77,0,124,0.17408359803158183,0.08056534217637873,0.09424465171033042,True,253,50040,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,30933.24735740975,56,0,113184,18864,0,188640,56592,pilots,88,0,2026-08-17T03:24:11.459360+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98383,419,4716,1.0,420,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 324, 'maximum_silence': 8, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,4954,53,69,0,438,53,0,2026-08-17T03:24:16.801436+00:00,medium,23.0,True,high,15891.377120390482,72,15,3992,112240,90.65358823946306,78,78,1.0,0.03739297113757438,114,962,fp16,880102,16367,81,0.9642857142857143,3232,high,277497,4897,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,10.076190476190476,4.132871633774274e-05,190.22481321590453,high,0,-17.245623842590817,0.050846991420459724,98377,419,16,77,0,124,0.17408359803158183,0.08056534217637873,0.09424465171033042,True,253,47440,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,30933.24735740975,56,0,107472,17912,0,179120,53736,pilots,96,0,2026-08-17T03:24:13.045350+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98377,419,4478,0.9523809523809523,400,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 324, 'maximum_silence': 8, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,2907,53,69,0,273,53,0,2026-08-17T03:24:04.031919+00:00,medium,31.0,True,high,15891.377120390482,72,15,2452,67280,90.65358823946306,78,78,1.0,0.038295255931279006,114,455,fp16,880102,12780,81,0.9642857142857143,2004,high,208226,3165,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.904761904761905,3.986124694641713e-05,190.22481321590453,high,0,-17.245623842590817,0.05187061197122264,98386,419,16,77,0,124,0.17408359803158183,0.08140406450060333,0.09387642998502999,True,253,30800,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,30933.24735740975,56,0,65904,10984,0,109840,32952,pilots,139,0,2026-08-17T03:24:00.615865+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98386,419,2746,0.5285714285714286,222,38fb0a18a6da,420,"{'initial_reference': 84, 'matched_random_selected': 80, 'matched_random_wait': 198, 'maximum_silence': 54, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,2532,53,69,0,245,53,0,2026-08-17T03:24:01.227865+00:00,medium,31.0,True,high,15891.377120390482,72,15,2181,59440,90.65358823946306,78,78,1.0,0.038674359179763494,114,351,fp16,880102,12134,81,0.9642857142857143,1794,high,196407,2869,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.085714285714285,3.952462212139314e-05,190.22481321590453,high,0,-17.245623842590817,0.05222003476604582,98407,419,16,76,0,124,0.17408359803158183,0.08140406450060333,0.09387642998502999,True,252,27800,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,30933.24735740975,56,0,58800,9800,0,98000,29400,pilots,129,0,2026-08-17T03:23:57.858019+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98407,419,2450,0.45714285714285713,192,51434b2214b6,420,"{'initial_reference': 84, 'matched_random_selected': 32, 'matched_random_wait': 228, 'maximum_silence': 72, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
124,frozen_local_rule,163,28,0.4578212962304784,humanitarian,3447,53,69,0,321,53,0,2026-08-17T03:24:05.305028+00:00,medium,23.0,True,high,15891.377120390482,72,15,2874,79200,90.65358823946306,78,78,1.0,0.03797811974991429,114,573,fp16,880102,13742,81,0.9642857142857143,2348,high,227465,3646,69,60,419,private_fragmented,3,2.7711166694643907e-13,0.0,52.0,0.0,12.285714285714286,4.0767281128487275e-05,190.22481321590453,high,0,-17.245623842590817,0.05124438816797379,98385,419,16,77,0,124,0.17408359803158183,0.08140406450060333,0.09387642998502999,True,253,35760,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,30933.24735740975,56,0,77448,12908,0,129080,38724,pilots,130,0,2026-08-17T03:24:01.794329+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98385,419,3227,0.6261904761904762,263,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 138, 'matched_random_wait': 157, 'maximum_silence': 37, 'partition_recovery': 4}",1468.9692471010808,,,,,,,,
125,frozen_local_rule,165,28,0.4564331462619289,humanitarian,0,52,71,0,0,52,0,2026-08-17T03:23:54.517556+00:00,medium,31.0,True,high,15661.071963762755,72,15,0,0,90.87880841259931,78,78,1.0,0.04712091491075561,114,0,fp16,880102,7423,81,0.9642857142857143,0,high,98385,419,71,60,419,private_fragmented,3,1.6342482922482304e-13,0.0,0.0,0.0,0.0,0.0,188.33155678911407,high,0,-17.107238771033046,0.05164838536634152,98385,419,16,77,0,125,0.17408359803158183,0.07698015431819599,0.09069834678675032,True,255,0,6.9429897621315995,0,v8-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-880102-none-806ed450405e-fp16-frozen_local_rule,none,30657.718804461045,55,0,0,0,0,0,0,pilots,0,0,2026-08-17T03:23:51.986858+00:00,c6f3441f3c07f3db48bf8fa6d06368bf3ea61c485124cc103649702901859575,22,modular,98385,419,0,0.0,0,806ed450405e,420,{'disabled': 420},1454.8623806747655,,,,,,,,
