n_agents,topology,temperature,communication_availability,fragmentation,independent_n,mean_abs_magnetization_mean,mean_abs_magnetization_ci_low,mean_abs_magnetization_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,susceptibility_per_agent_mean,susceptibility_per_agent_ci_low,susceptibility_per_agent_ci_high,heat_capacity_per_agent_mean,heat_capacity_per_agent_ci_low,heat_capacity_per_agent_ci_high,integrated_autocorrelation_time_mean,integrated_autocorrelation_time_ci_low,integrated_autocorrelation_time_ci_high,activity_mean,activity_ci_low,activity_ci_high,macrostate_shannon_mean,macrostate_shannon_ci_low,macrostate_shannon_ci_high
144,small_world,2.3,0.4,0,4,0.08435019841,0.07778753838,0.09091285845,0.2582837302,0.2504509865,0.2661164738,0.6988010855,0.6058068239,0.791795347,0.1980704151,0.1802308588,0.2159099714,1.309725994,1.067909157,1.551542831,0.4226624504,0.4209439615,0.4243809392,0.5025974889,0.4761312884,0.5290636894
144,small_world,2.3,0.4,0.5,4,0.08849206349,0.08514577309,0.0918383539,0.2594907407,0.2491419302,0.2698395513,0.7189797356,0.6763447341,0.7616147371,0.2401322438,0.2074151377,0.2728493499,1.34355654,1.083968956,1.603144123,0.4135561343,0.4104972345,0.416615034,0.5101727427,0.5042386807,0.5161068046
144,small_world,2.3,0.4,1,4,0.08627645503,0.0739289351,0.09862397495,0.2607804233,0.2584931551,0.2630676915,0.6634453701,0.5432557323,0.7836350078,0.3186117394,0.2849450629,0.3522784159,1.295522748,0.8115309037,1.779514592,0.3927124669,0.3894864069,0.3959385269,0.5016108154,0.4747470686,0.5284745623
144,small_world,2.3,0.7,0,4,0.09479166667,0.08885049523,0.1007328381,0.2630291005,0.2583140733,0.2677441277,0.8790397318,0.7551595643,1.002919899,0.2210536375,0.2107981531,0.2313091218,1.339900879,0.9139605747,1.765841183,0.4109623016,0.4095743682,0.412350235,0.5378997271,0.5154066865,0.5603927676
144,small_world,2.3,0.7,0.5,4,0.09599041005,0.09264115245,0.09933966766,0.261656746,0.257486923,0.2658265691,0.8302287189,0.7080146143,0.9524428235,0.2614645245,0.2348318602,0.2880971889,1.219392164,1.071267099,1.367517229,0.4056878307,0.4048390546,0.4065366068,0.5315402739,0.5103270273,0.5527535205
144,small_world,2.3,0.7,1,4,0.09613921958,0.08066687712,0.111611562,0.2617228836,0.254606155,0.2688396122,0.7519794542,0.6069866561,0.8969722523,0.3350875646,0.2956594414,0.3745156878,1.453453582,0.8516089472,2.055298216,0.3850177745,0.3812319037,0.3888036452,0.5166566524,0.4851891902,0.5481241145
144,small_world,2.3,1,0,4,0.1213872354,0.1139630681,0.1288114028,0.2698578042,0.2658402005,0.2738754079,1.40210235,1.229804637,1.574400062,0.2935100053,0.2426499363,0.3443700743,2.544896708,1.922930583,3.166862833,0.3950872189,0.3940566078,0.39611783,0.6110855492,0.5909713904,0.631199708
144,small_world,2.3,1,0.5,4,0.1171709656,0.1090571804,0.1252847508,0.2650958995,0.2612961166,0.2688956824,1.23307883,1.163586129,1.302571531,0.3430558713,0.3347754789,0.3513362638,2.160639959,1.582254755,2.739025164,0.3888930225,0.38711778,0.390668265,0.5882075574,0.572993155,0.6034219598
144,small_world,2.3,1,1,4,0.1110615079,0.09145022396,0.1306727919,0.2684854497,0.2654386938,0.2715322057,0.8994952389,0.8385841847,0.9604062932,0.4246043831,0.3920155882,0.457193178,1.448066656,1.238157459,1.657975853,0.3739521329,0.3696060633,0.3782982026,0.5397857584,0.5292874217,0.550284095
144,small_world,2.6,0.4,0,4,0.07797619048,0.07598724498,0.07996513598,0.2352513228,0.2284699872,0.2420326583,0.5074429594,0.4843937557,0.5304921631,0.1302880055,0.1274611672,0.1331148439,0.9595523085,0.7955715827,1.123533034,0.4377562831,0.4368878845,0.4386246817,0.4776376539,0.4678258816,0.4874494262
144,small_world,2.6,0.4,0.5,4,0.07898478836,0.07513475744,0.08283481928,0.2309193122,0.2274926981,0.2343459262,0.5002886856,0.4609356712,0.5396417001,0.169162446,0.1544121412,0.1839127507,1.128248197,0.6723501949,1.584146198,0.4301070602,0.4287133474,0.431500773,0.4772104699,0.4676172613,0.4868036785
144,small_world,2.6,0.4,1,4,0.07347883598,0.06999769106,0.07695998089,0.2289021164,0.2221842659,0.2356199669,0.4181310202,0.3735999385,0.4626621019,0.2214739457,0.1959069869,0.2470409044,0.7882106077,0.5743165758,1.00210464,0.4142877811,0.4106641461,0.417911416,0.456654121,0.4419390155,0.4713692266
144,small_world,2.6,0.7,0,4,0.08296957672,0.0752536187,0.09068553474,0.2362433862,0.232716285,0.2397704875,0.5912664496,0.4792192703,0.7033136289,0.171770065,0.1599771876,0.1835629424,1.371764743,1.138628539,1.604900947,0.428463955,0.4279986331,0.4289292769,0.4997682289,0.4748271414,0.5247093164
144,small_world,2.6,0.7,0.5,4,0.08268849206,0.07666446147,0.08871252266,0.2286706349,0.2205033681,0.2368379017,0.5404150193,0.4864856032,0.5943444354,0.2024016866,0.183537474,0.2212658993,0.8851127267,0.8075262596,0.9626991938,0.4229704034,0.4213579856,0.4245828212,0.4912971285,0.471756802,0.510837455
144,small_world,2.6,0.7,1,4,0.08616071429,0.08354921877,0.0887722098,0.230489418,0.224323034,0.236655802,0.5879739556,0.5130557425,0.6628921687,0.2786406179,0.2501113455,0.3071698902,0.9981425916,0.7908237711,1.205461412,0.4052930721,0.4016721312,0.408914013,0.4979387525,0.4719645107,0.5239129942
144,small_world,2.6,1,0,4,0.0992146164,0.09504824746,0.1033809853,0.2299768519,0.2257705834,0.2341831203,0.80849094,0.7486449782,0.8683369018,0.2270455403,0.1990153085,0.255075772,1.555590719,1.201553484,1.909627955,0.4181258267,0.4171659596,0.4190856939,0.5455696835,0.5346873001,0.556452067
144,small_world,2.6,1,0.5,4,0.09225363757,0.08892640254,0.09558087259,0.2373181217,0.2318913564,0.242744887,0.7017362777,0.63207603,0.7713965253,0.2474703642,0.2129946781,0.2819460503,1.146549859,1.045249599,1.247850118,0.4109499008,0.4095653214,0.4123344802,0.5259305946,0.5164936859,0.5353675033
144,small_world,2.6,1,1,4,0.08922784392,0.07844913258,0.1000065553,0.230406746,0.2227786958,0.2380347962,0.5879259726,0.4903927562,0.6854591889,0.3190378879,0.2929090581,0.3451667177,1.459478665,1.047371384,1.871585945,0.3952318948,0.3921609305,0.3983028592,0.4940819392,0.4662849504,0.521878928
