run_id,stage,application,method,scenario,seed,completion_status,wall_clock_seconds,disruption_sources,analysis_valid,exclusion_reason,scenario_name,n_agents,agreement_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,cumulative_unmet_weighted_need,delivered_messages,fairness,final_backlog,fulfillment_rate,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,on_time_delivery_rate,partner_reliability_brier,partner_reliability_observations,primary_outcome,recovery_time,service_loss_auc,social_welfare,tool_calls,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,generated_tokens,llm_calls,llm_latency_seconds,planner_revision,prompt_tokens
ablations-humanitarian-autonomous_fixed_comm-n10-s3101,ablations,humanitarian,autonomous_fixed_comm,partition-compound-p1.0-o1.0,3101,complete,34.23742773011327,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,7607.4861282946395,17,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,30,0.030395091218024906,0.3433218945789384,-0.3651630745679589,0.05636964057512541,,5514,0.53125,32,-1.0498351143447804,0.0,0.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,66,5514.0,32.0,0.0,0.0,0.0,2975,66,34.13572333380581,a09a35458c702b33eeacc393d103063234e8bc28,78798
ablations-humanitarian-autonomous_fixed_comm-n10-s3102,ablations,humanitarian,autonomous_fixed_comm,partition-compound-p1.0-o1.0,3102,complete,51.55741602182388,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,10364.503848985494,13,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,27,0.027595675416194766,0.3433218945789384,-0.1902667830195496,0.05658234841011127,,5047,0.2826086956521739,46,-1.043123947596263,0.0,0.0,0.0,,0,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,80,5047.0,46.0,0.0,0.0,0.0,3825,81,51.43317689374092,a09a35458c702b33eeacc393d103063234e8bc28,97466
ablations-humanitarian-autonomous_fixed_comm-n10-s3103,ablations,humanitarian,autonomous_fixed_comm,partition-compound-p1.0-o1.0,3103,complete,50.30748379975557,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,9206.058629972084,12,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,26,0.028379242344876668,0.3433218945789384,-0.22923218116456373,0.05641582100172915,,4774,0.26666666666666666,45,-0.7931031740580261,0.0,0.0,0.0,,0,9206.058629972084,14.0,17.482388788936273,0.244172532529054,79,4774.0,45.0,0.0,0.0,0.0,3715,80,50.18016080930831,a09a35458c702b33eeacc393d103063234e8bc28,97718
ablations-humanitarian-autonomous_fixed_comm-n10-s3104,ablations,humanitarian,autonomous_fixed_comm,partition-compound-p1.0-o1.0,3104,complete,41.18569307029247,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,10160.342852023361,15,0.8396422222250749,804.3107868980038,0.02541847808882223,0.0,28,0.03815474364784507,0.3433218945789384,-0.2244568709005713,0.05601013868482282,,5187,0.3488372093023256,43,-0.9740916953363759,0.0,0.0,1.0,,0,10160.342852023361,14.0,17.349930538894014,0.2349812387073751,74,5187.0,43.0,2.8703111411838256,1.0,0.0,3425,74,41.07078124955298,a09a35458c702b33eeacc393d103063234e8bc28,87429
ablations-humanitarian-autonomous_no_comm-n10-s3101,ablations,humanitarian,autonomous_no_comm,partition-compound-p1.0-o1.0,3101,complete,32.58255668357015,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,7607.4861282946395,0,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,0,0.030395091218024906,0.3433218945789384,-0.34151704681644124,0.05636964057512541,,0,0.0,0,-1.0498351143447804,0.0,0.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,69,0.0,0.0,0.0,0.0,0.0,2618,69,32.48198306933047,a09a35458c702b33eeacc393d103063234e8bc28,80873
ablations-humanitarian-autonomous_no_comm-n10-s3102,ablations,humanitarian,autonomous_no_comm,partition-compound-p1.0-o1.0,3102,complete,31.51221600547433,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,10364.503848985494,0,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,0,0.027595675416194766,0.3433218945789384,-0.1766590706050335,0.05658234841011127,,0,0.0,0,-1.03068624243816,0.0,0.0,0.0,,0,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,69,0.0,0.0,0.0,0.0,0.0,2634,70,31.40982678160071,a09a35458c702b33eeacc393d103063234e8bc28,82272
ablations-humanitarian-autonomous_no_comm-n10-s3103,ablations,humanitarian,autonomous_no_comm,partition-compound-p1.0-o1.0,3103,complete,22.482443001121283,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,9206.058629972084,0,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,0,0.028379242344876668,0.3433218945789384,-0.21901894772383837,0.05641582100172915,,0,0.0,0,-0.7931031740580261,0.0,0.0,0.0,,0,9206.058629972084,14.0,17.482388788936273,0.244172532529054,62,0.0,0.0,0.0,0.0,0.0,2182,62,22.395172894000996,a09a35458c702b33eeacc393d103063234e8bc28,72259
ablations-humanitarian-autonomous_no_comm-n10-s3104,ablations,humanitarian,autonomous_no_comm,partition-compound-p1.0-o1.0,3104,complete,27.33301803842187,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,10012.27935202336,0,0.9376873947479843,797.7301868980038,0.03339217590260274,0.0,0,0.050123768502404124,0.3433218945789384,-0.20559423117857129,0.05601013868482282,,0,0.0,0,-0.9586570739626001,0.0,0.0,1.0,,0,10012.27935202336,14.0,17.0744647415242,0.26632187996831663,64,0.0,0.0,12.314495889020968,1.0,0.0,2366,64,27.241029929369674,a09a35458c702b33eeacc393d103063234e8bc28,74665
ablations-humanitarian-entropy_llm_only-n10-s3101,ablations,humanitarian,entropy_llm_only,partition-compound-p1.0-o1.0,3101,complete,123.0900359749794,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.09090909090909091,11.0,1.0,11,3.0,1,0.7333333333333333,30,0.0,7607.4861282946395,38,0.9564438537843615,602.3340093919944,0.027036153291791043,1.0,5,0.030395091218024906,0.3433218945789384,-0.347270629437884,0.05636964057512541,1.0,29996,0.3392857142857143,112,-1.0498351143447804,794007.0,2098.0,0.0,0.25,2,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,92,824003.0,2210.0,0.0,0.0,0.0,7431,107,122.88588983193031,a09a35458c702b33eeacc393d103063234e8bc28,184737
ablations-humanitarian-entropy_llm_only-n10-s3102,ablations,humanitarian,entropy_llm_only,partition-compound-p1.0-o1.0,3102,complete,100.66796086728573,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.2222222222222222,19.0,1.0,19,5.0,2,0.9444444444444444,18,0.0,10364.503848985494,41,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,3,0.027595675416194766,0.3433218945789384,-0.1799877490727381,0.05658234841011127,1.0,30804,0.2808219178082192,146,-1.03068624243816,793385.0,2096.0,0.0,0.125,4,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,79,824189.0,2242.0,0.0,0.0,0.0,5965,89,100.49552615359423,a09a35458c702b33eeacc393d103063234e8bc28,144007
ablations-humanitarian-entropy_llm_only-n10-s3103,ablations,humanitarian,entropy_llm_only,partition-compound-p1.0-o1.0,3103,complete,138.8821135610342,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,17.0,1.0,17,4.0,0,0.7777777777777778,18,-1.1368683772161603e-13,9206.058629972084,38,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,5,0.028379242344876668,0.3433218945789384,-0.22225102063142083,0.05641582100172915,,32567,0.2714285714285714,140,-0.7931031740580261,799980.0,2114.0,0.0,,0,9206.058629972084,14.0,17.482388788936273,0.244172532529054,95,832547.0,2254.0,0.0,0.0,0.0,8009,108,138.6774407699704,a09a35458c702b33eeacc393d103063234e8bc28,190951
ablations-humanitarian-entropy_llm_only-n10-s3104,ablations,humanitarian,entropy_llm_only,partition-compound-p1.0-o1.0,3104,complete,106.67454398795962,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.3333333333333333,17.0,1.0,17,8.0,2,1.0,12,0.0,10205.342852023361,54,0.8126877383925193,806.3107868980038,0.022995082710352027,1.0,2,0.03451707387470613,0.3433218945789384,-0.2115682850961827,0.05601013868482282,1.0,36652,0.31952662721893493,169,-0.9526652265607152,808933.0,2138.0,0.0,0.25,4,10205.342852023361,14.0,17.433651110686807,0.22616701730848185,94,845585.0,2307.0,0.0,0.0,0.0,6735,103,106.48897112160927,a09a35458c702b33eeacc393d103063234e8bc28,170671
ablations-humanitarian-global_entropy_oracle-n10-s3101,ablations,humanitarian,global_entropy_oracle,partition-compound-p1.0-o1.0,3101,complete,110.27035960182548,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,35.0,1.0,35,6.0,0,0.75,4,0.0,7607.4861282946395,69,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,2,0.030395091218024906,0.3433218945789384,-0.3445098105526787,0.05636964057512541,,34516,0.4339622641509434,159,-1.0498351143447804,0.0,0.0,1.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2653143337991061,89,34516.0,159.0,5.155520301837164,1.0,0.0,7872,115,110.06856950745001,a09a35458c702b33eeacc393d103063234e8bc28,202928
ablations-humanitarian-global_entropy_oracle-n10-s3102,ablations,humanitarian,global_entropy_oracle,partition-compound-p1.0-o1.0,3102,complete,159.91836854070425,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,30.0,1.0,29,7.0,0,0.0,0,0.0,10192.677648985495,80,0.8212888564346787,810.1342133077965,0.028595633014500965,0.0,3,0.042008577170192955,0.3433218945789384,-0.1757809258407092,0.05658234841011127,,37865,0.42105263157894735,190,-1.0334047187391948,0.0,0.0,1.0,,0,10192.677648985495,14.0,17.642564823590927,0.23266330127580923,97,37865.0,190.0,10.462692444596463,1.0,0.0,9616,120,159.7058615274727,a09a35458c702b33eeacc393d103063234e8bc28,212427
ablations-humanitarian-global_entropy_oracle-n10-s3103,ablations,humanitarian,global_entropy_oracle,partition-compound-p1.0-o1.0,3103,complete,153.43811727687716,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,32.0,1.0,31,5.0,0,1.0,6,-1.1368683772161603e-13,9206.058629972084,64,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,2,0.028379242344876668,0.3433218945789384,-0.220028559453665,0.05641582100172915,,37263,0.4155844155844156,154,-0.7931031740580261,0.0,0.0,0.0,,0,9206.058629972084,14.0,17.482388788936273,0.244172532529054,94,37263.0,154.0,0.0,0.0,0.0,9543,123,153.22529307007787,a09a35458c702b33eeacc393d103063234e8bc28,210846
ablations-humanitarian-global_entropy_oracle-n10-s3104,ablations,humanitarian,global_entropy_oracle,partition-compound-p1.0-o1.0,3104,complete,101.73843999579549,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,35.0,1.0,35,8.0,0,0.875,8,0.0,10205.342852023361,76,0.8126877383925193,806.3107868980038,0.022995082710352027,0.0,3,0.03451707387470613,0.3433218945789384,-0.21046161047960413,0.05601013868482282,,36375,0.38190954773869346,199,-0.9526652265607152,0.0,0.0,0.0,,0,10205.342852023361,14.0,17.433651110686807,0.22616701730848185,91,36375.0,199.0,0.0,0.0,0.0,7275,104,101.55263533070676,a09a35458c702b33eeacc393d103063234e8bc28,177344
ablations-humanitarian-learned_no_entropy-n10-s3101,ablations,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,3101,complete,138.09026749059558,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,22.0,1.0,21,4.0,0,1.0,26,0.0,7607.4861282946395,50,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,3,0.030395091218024906,0.3433218945789384,-0.345142029061222,0.05636964057512541,,41725,0.25906735751295334,193,-1.0498351143447804,0.0,0.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,71,41725.0,193.0,0.0,0.0,0.0,8402,110,137.88851971551784,a09a35458c702b33eeacc393d103063234e8bc28,183842
ablations-humanitarian-learned_no_entropy-n10-s3102,ablations,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,3102,complete,112.50756486877799,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,20.0,1.0,20,4.0,0,0.8461538461538461,26,0.0,10364.503848985494,48,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,2,0.027595675416194766,0.3433218945789384,-0.17866550697121322,0.05658234841011127,,34639,0.28402366863905326,169,-1.03068624243816,0.0,0.0,0.0,,0,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,97,34639.0,169.0,0.0,0.0,0.0,7083,102,112.3089575767518,a09a35458c702b33eeacc393d103063234e8bc28,176521
ablations-humanitarian-learned_no_entropy-n10-s3103,ablations,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,3103,complete,125.39471163973212,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.125,17.0,1.0,17,4.0,1,1.0,16,-1.1368683772161603e-13,9206.058629972084,55,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,3,0.028379242344876668,0.3433218945789384,-0.22094585378375725,0.05641582100172915,1.0,36786,0.35947712418300654,153,-0.7931031740580261,0.0,0.0,0.0,0.125,2,9206.058629972084,14.0,17.482388788936273,0.244172532529054,83,36786.0,153.0,0.0,0.0,0.0,8421,111,125.19277801364657,a09a35458c702b33eeacc393d103063234e8bc28,191964
ablations-humanitarian-learned_no_entropy-n10-s3104,ablations,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,3104,complete,105.91518314555287,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.25,25.0,1.0,25,3.0,2,1.0,16,0.0,10205.342852023361,45,0.8126877383925193,806.3107868980038,0.022995082710352027,1.0,5,0.03451707387470613,0.3433218945789384,-0.2142793241152507,0.05601013868482282,1.0,37456,0.24861878453038674,181,-0.9526652265607152,0.0,0.0,0.0,0.1875,4,10205.342852023361,14.0,17.433651110686807,0.22616701730848185,78,37456.0,181.0,0.0,0.0,0.0,6828,102,105.73201716691253,a09a35458c702b33eeacc393d103063234e8bc28,158157
ablations-humanitarian-no_episodic_memory-n10-s3101,ablations,humanitarian,no_episodic_memory,partition-compound-p1.0-o1.0,3101,complete,110.24891845881939,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,35.0,1.0,35,6.0,0,1.0,2,0.0,7607.4861282946395,85,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,2,0.030395091218024906,0.3433218945789384,-0.34394278712856624,0.05636964057512541,,41190,0.4358974358974359,195,-1.0498351143447804,794007.0,2098.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,85,835197.0,2293.0,0.0,0.0,0.0,8084,113,110.03464461117986,a09a35458c702b33eeacc393d103063234e8bc28,192102
ablations-humanitarian-no_episodic_memory-n10-s3102,ablations,humanitarian,no_episodic_memory,partition-compound-p1.0-o1.0,3102,complete,144.70341214165092,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,24.0,1.0,24,8.0,0,1.0,4,0.0,10364.503848985494,80,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,6,0.027595675416194766,0.3433218945789384,-0.18242748101052436,0.05658234841011127,,33806,0.49382716049382713,162,-1.03068624243816,793334.0,2096.0,0.0,,0,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,98,827140.0,2258.0,0.0,0.0,0.0,9144,122,144.47466708719725,a09a35458c702b33eeacc393d103063234e8bc28,208099
ablations-humanitarian-no_episodic_memory-n10-s3103,ablations,humanitarian,no_episodic_memory,partition-compound-p1.0-o1.0,3103,complete,167.1418518088758,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,31.0,1.0,30,9.0,0,1.0,2,0.0,9154.595189972082,84,0.8868790539591404,729.419732754424,0.026294852444425844,0.0,4,0.03360533321435365,0.3433218945789384,-0.2199997697093204,0.05641582100172915,,37157,0.4307692307692308,195,-0.7916648183940536,799980.0,2114.0,1.0,,0,9154.595189972082,14.0,17.37002987076898,0.2477107156188239,94,837137.0,2309.0,2.276570965965101,1.0,0.0,11151,128,166.90631118789338,a09a35458c702b33eeacc393d103063234e8bc28,223731
ablations-humanitarian-no_episodic_memory-n10-s3104,ablations,humanitarian,no_episodic_memory,partition-compound-p1.0-o1.0,3104,complete,157.62460326775908,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,1.0,31.0,1.0,30,9.0,1,1.0,2,0.0,10205.342852023361,88,0.8126877383925193,806.3107868980038,0.022995082710352027,1.0,3,0.03451707387470613,0.3433218945789384,-0.21046161047960413,0.05601013868482282,1.0,40298,0.411214953271028,214,-0.9526652265607152,808933.0,2138.0,0.0,0.25,2,10205.342852023361,14.0,17.433651110686807,0.22616701730848185,96,849231.0,2352.0,0.0,0.0,0.0,9502,124,157.39169228821987,a09a35458c702b33eeacc393d103063234e8bc28,213324
ablations-humanitarian-random_gate-n10-s3101,ablations,humanitarian,random_gate,partition-compound-p1.0-o1.0,3101,complete,33.992183316498995,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,1.0,2,0.0,7607.4861282946395,14,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,11,0.030395091218024906,0.3433218945789384,-0.35651945517304406,0.05636964057512541,,5322,0.4827586206896552,29,-1.0498351143447804,0.0,0.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,63,5322.0,29.0,0.0,0.0,0.0,2844,63,33.894135933369384,a09a35458c702b33eeacc393d103063234e8bc28,72634
ablations-humanitarian-random_gate-n10-s3102,ablations,humanitarian,random_gate,partition-compound-p1.0-o1.0,3102,complete,39.22775603458285,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,1.0,8,0.0,10364.503848985494,14,0.8439927140415231,818.3164133077964,0.018784635427945565,0.0,16,0.027595675416194766,0.3433218945789384,-0.18463183863171057,0.05658234841011127,,6814,0.4,35,-1.0348321441575279,0.0,0.0,0.0,,0,10364.503848985494,14.0,17.914086876214014,0.22978281393832634,65,6814.0,35.0,0.0,0.0,0.0,2996,66,39.11866636574273,a09a35458c702b33eeacc393d103063234e8bc28,81618
ablations-humanitarian-random_gate-n10-s3103,ablations,humanitarian,random_gate,partition-compound-p1.0-o1.0,3103,complete,90.8759181946516,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,0.0,0.0,0,0.0,0,0.6666666666666666,12,-1.1368683772161603e-13,9206.058629972084,13,0.8878675631524221,732.483032754424,0.022205641740948478,0.0,9,0.028379242344876668,0.3433218945789384,-0.22442094887121794,0.05641582100172915,,6404,0.41935483870967744,31,-0.8088382045986962,0.0,0.0,0.0,,0,9206.058629972084,14.0,17.482388788936273,0.244172532529054,89,6404.0,31.0,0.0,0.0,0.0,5030,91,90.71495262905954,a09a35458c702b33eeacc393d103063234e8bc28,134496
ablations-humanitarian-random_gate-n10-s3104,ablations,humanitarian,random_gate,partition-compound-p1.0-o1.0,3104,complete,39.12434822693467,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.3333333333333333,0.0,0.0,0,0.0,1,0.8333333333333334,6,0.0,10205.342852023361,11,0.8126877383925193,806.3107868980038,0.022995082710352027,1.0,14,0.03451707387470613,0.3433218945789384,-0.2177831628451401,0.05601013868482282,1.0,7599,0.28205128205128205,39,-0.9660184701701491,0.0,0.0,0.0,0.25,2,10205.342852023361,14.0,17.433651110686807,0.22616701730848185,65,7599.0,39.0,0.0,0.0,0.0,3089,66,39.02188314497473,a09a35458c702b33eeacc393d103063234e8bc28,78487
ablations-humanitarian-shuffled_entropy-n10-s3101,ablations,humanitarian,shuffled_entropy,partition-compound-p1.0-o1.0,3101,complete,123.37080571055412,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,compound_partition,10.0,0.0,28.0,1.0,27,5.0,0,1.0,16,0.0,7607.4861282946395,57,0.9564438537843615,602.3340093919944,0.027036153291791043,0.0,5,0.030395091218024906,0.3433218945789384,-0.34754051292653354,0.05636964057512541,,38049,0.29842931937172773,191,-1.0498351143447804,794007.0,2098.0,0.0,,0,7607.4861282946395,14.0,17.035770392326793,0.2661471167378814,84,832056.0,2289.0,0.0,0.0,0.0,7532,105,123.15101862698782,a09a35458c702b33eeacc393d103063234e8bc28,179244
