application,scenario_name,seed,n_agents,option,option_name,option_proportion_difference_doet_minus_nonentropy,doet_rl_option_proportion,learned_no_entropy_option_proportion,doet_rl_decision_count,learned_no_entropy_decision_count,doet_rl_training_seed,learned_no_entropy_training_seed,panel_option_total_variation_distance
humanitarian,correlated,8110,10,4,respond_offer,-0.13978494623655913,0.0,0.13978494623655913,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,5,propose_coalition,-0.15080645161290324,0.075,0.22580645161290322,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,6,request_reallocation,0.10994623655913979,0.325,0.21505376344086022,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,7,emergency,0.06370967741935485,0.225,0.16129032258064516,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,8,silent,0.0,0.0,0.0,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8111,10,0,continue,0.22556390977443608,0.2571428571428571,0.031578947368421054,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,1,request_info,-0.031578947368421054,0.0,0.031578947368421054,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,2,disclose_summary,0.0,0.0,0.0,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,3,negotiate,-0.23157894736842105,0.0,0.23157894736842105,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,4,respond_offer,-0.042105263157894736,0.0,0.042105263157894736,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,5,propose_coalition,-0.05714285714285716,0.14285714285714285,0.2,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,6,request_reallocation,-0.17593984962406017,0.17142857142857143,0.3473684210526316,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,7,emergency,0.08421052631578949,0.2,0.11578947368421053,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8111,10,8,silent,0.22857142857142856,0.22857142857142856,0.0,35,95,7303,7303,0.5383458646616542
humanitarian,correlated,8112,10,0,continue,0.4677948977014398,0.4864864864864865,0.018691588785046728,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,1,request_info,-0.028037383177570093,0.0,0.028037383177570093,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,2,disclose_summary,0.0,0.0,0.0,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,3,negotiate,-0.1588785046728972,0.0,0.1588785046728972,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,4,respond_offer,-0.018691588785046728,0.0,0.018691588785046728,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,5,propose_coalition,-0.09952008082849201,0.16216216216216217,0.2616822429906542,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,6,request_reallocation,-0.19398838090426873,0.1891891891891892,0.38317757009345793,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,7,emergency,0.03132104066683508,0.16216216216216217,0.1308411214953271,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8112,10,8,silent,0.0,0.0,0.0,37,107,7304,7304,0.49911593836827484
humanitarian,correlated,8113,10,0,continue,0.40431848852901486,0.4358974358974359,0.031578947368421054,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,1,request_info,-0.031578947368421054,0.0,0.031578947368421054,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,2,disclose_summary,0.0,0.0,0.0,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,3,negotiate,-0.24210526315789474,0.0,0.24210526315789474,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,4,respond_offer,-0.042105263157894736,0.0,0.042105263157894736,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,5,propose_coalition,-0.12442645074224024,0.1282051282051282,0.25263157894736843,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,6,request_reallocation,0.024831309041835337,0.2564102564102564,0.23157894736842105,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,7,emergency,-0.04021592442645075,0.1282051282051282,0.16842105263157894,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8113,10,8,silent,0.05128205128205128,0.05128205128205128,0.0,39,95,7305,7305,0.48043184885290147
humanitarian,correlated,8114,10,0,continue,0.3516265912305516,0.37142857142857144,0.019801980198019802,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,1,request_info,-0.0297029702970297,0.0,0.0297029702970297,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,2,disclose_summary,0.0,0.0,0.0,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,3,negotiate,-0.16831683168316833,0.0,0.16831683168316833,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,4,respond_offer,-0.009900990099009901,0.0,0.009900990099009901,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,5,propose_coalition,-0.06393210749646393,0.11428571428571428,0.1782178217821782,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,6,request_reallocation,-0.15983026874115985,0.2857142857142857,0.44554455445544555,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,7,emergency,-0.005657708628005659,0.14285714285714285,0.1485148514851485,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8114,10,8,silent,0.08571428571428572,0.08571428571428572,0.0,35,101,7301,7301,0.4373408769448374
humanitarian,correlated,8115,10,0,continue,0.3909313725490196,0.4117647058823529,0.020833333333333332,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,1,request_info,-0.03125,0.0,0.03125,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,2,disclose_summary,0.0,0.0,0.0,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,3,negotiate,-0.22916666666666666,0.0,0.22916666666666666,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,4,respond_offer,-0.010416666666666666,0.0,0.010416666666666666,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,5,propose_coalition,-0.01286764705882354,0.20588235294117646,0.21875,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,6,request_reallocation,-0.24509803921568624,0.08823529411764706,0.3333333333333333,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,7,emergency,0.13786764705882354,0.29411764705882354,0.15625,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8115,10,8,silent,0.0,0.0,0.0,34,96,7302,7302,0.5287990196078431
humanitarian,correlated,8116,10,0,continue,0.20854810996563572,0.22916666666666666,0.020618556701030927,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,1,request_info,-0.030927835051546393,0.0,0.030927835051546393,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,2,disclose_summary,0.0,0.0,0.0,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,3,negotiate,-0.18556701030927836,0.0,0.18556701030927836,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,4,respond_offer,-0.13402061855670103,0.0,0.13402061855670103,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,5,propose_coalition,-0.08182989690721648,0.0625,0.14432989690721648,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,6,request_reallocation,0.09707903780068733,0.4166666666666667,0.31958762886597936,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,7,emergency,-0.019115120274914077,0.14583333333333334,0.16494845360824742,48,97,7303,7303,0.45146048109965636
humanitarian,correlated,8116,10,8,silent,0.14583333333333334,0.14583333333333334,0.0,48,97,7303,7303,0.45146048109965636
humanitarian,compound_ood,8101,10,0,continue,0.4189560439560439,0.42857142857142855,0.009615384615384616,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,1,request_info,-0.028846153846153848,0.0,0.028846153846153848,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,2,disclose_summary,0.0,0.0,0.0,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,3,negotiate,-0.14423076923076922,0.0,0.14423076923076922,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,4,respond_offer,-0.3173076923076923,0.0,0.3173076923076923,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,5,propose_coalition,0.018315018315018305,0.09523809523809523,0.07692307692307693,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,6,request_reallocation,0.05906593406593408,0.35714285714285715,0.2980769230769231,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,7,emergency,-0.005952380952380959,0.11904761904761904,0.125,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8101,10,8,silent,0.0,0.0,0.0,42,104,7304,7304,0.4963369963369963
humanitarian,compound_ood,8102,10,0,continue,0.3022528160200251,0.3235294117647059,0.02127659574468085,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,1,request_info,-0.031914893617021274,0.0,0.031914893617021274,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,2,disclose_summary,0.0,0.0,0.0,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,3,negotiate,-0.18085106382978725,0.0,0.18085106382978725,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,4,respond_offer,-0.20212765957446807,0.0,0.20212765957446807,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,5,propose_coalition,-0.20713391739674591,0.058823529411764705,0.26595744680851063,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,6,request_reallocation,0.12390488110137673,0.29411764705882354,0.1702127659574468,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,7,emergency,0.04881101376720903,0.17647058823529413,0.1276595744680851,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8102,10,8,silent,0.14705882352941177,0.14705882352941177,0.0,34,94,7305,7305,0.6220275344180225
humanitarian,compound_ood,8103,10,0,continue,0.2040816326530612,0.21428571428571427,0.01020408163265306,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,1,request_info,-0.04081632653061224,0.0,0.04081632653061224,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,2,disclose_summary,0.0,0.0,0.0,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,3,negotiate,-0.17346938775510204,0.0,0.17346938775510204,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,4,respond_offer,-0.10204081632653061,0.0,0.10204081632653061,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,5,propose_coalition,-0.11564625850340138,0.11904761904761904,0.23469387755102042,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,6,request_reallocation,-0.020408163265306145,0.2857142857142857,0.30612244897959184,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,7,emergency,0.010204081632653045,0.14285714285714285,0.1326530612244898,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8103,10,8,silent,0.23809523809523808,0.23809523809523808,0.0,42,98,7301,7301,0.45238095238095233
humanitarian,compound_ood,8104,10,0,continue,0.42857142857142855,0.42857142857142855,0.0,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,1,request_info,-0.02830188679245283,0.0,0.02830188679245283,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,2,disclose_summary,0.0,0.0,0.0,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,3,negotiate,-0.14150943396226415,0.0,0.14150943396226415,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,4,respond_offer,-0.11320754716981132,0.0,0.11320754716981132,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,5,propose_coalition,0.029919137466307283,0.17142857142857143,0.14150943396226415,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,6,request_reallocation,-0.262533692722372,0.17142857142857143,0.4339622641509434,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,7,emergency,0.08706199460916442,0.22857142857142856,0.14150943396226415,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8104,10,8,silent,0.0,0.0,0.0,35,106,7302,7302,0.5455525606469003
humanitarian,compound_ood,8105,10,0,continue,0.1951282051282051,0.20512820512820512,0.01,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,1,request_info,-0.03,0.0,0.03,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,2,disclose_summary,0.0,0.0,0.0,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,3,negotiate,-0.18,0.0,0.18,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,4,respond_offer,-0.17,0.0,0.17,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,5,propose_coalition,-0.12307692307692308,0.07692307692307693,0.2,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,6,request_reallocation,0.15461538461538463,0.38461538461538464,0.23,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,7,emergency,-0.02615384615384614,0.15384615384615385,0.18,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8105,10,8,silent,0.1794871794871795,0.1794871794871795,0.0,39,100,7303,7303,0.5292307692307693
humanitarian,compound_ood,8106,10,0,continue,0.4349400947339092,0.4864864864864865,0.05154639175257732,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,1,request_info,-0.020618556701030927,0.0,0.020618556701030927,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,2,disclose_summary,0.0,0.0,0.0,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,3,negotiate,-0.18556701030927836,0.0,0.18556701030927836,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,4,respond_offer,-0.05154639175257732,0.0,0.05154639175257732,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,5,propose_coalition,-0.12259682362775143,0.13513513513513514,0.25773195876288657,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,6,request_reallocation,-0.03510727222067428,0.24324324324324326,0.27835051546391754,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,7,emergency,-0.019504040122596822,0.13513513513513514,0.15463917525773196,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8106,10,8,silent,0.0,0.0,0.0,37,97,7304,7304,0.43494009473390915
humanitarian,compound_ood,8107,10,0,continue,0.3324898785425101,0.34210526315789475,0.009615384615384616,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,1,request_info,-0.028846153846153848,0.0,0.028846153846153848,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,2,disclose_summary,0.0,0.0,0.0,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,3,negotiate,-0.18269230769230768,0.0,0.18269230769230768,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,4,respond_offer,-0.23076923076923078,0.0,0.23076923076923078,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,5,propose_coalition,-0.1229757085020243,0.07894736842105263,0.20192307692307693,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,6,request_reallocation,0.09463562753036436,0.3157894736842105,0.22115384615384615,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,7,emergency,0.016194331983805654,0.13157894736842105,0.11538461538461539,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8107,10,8,silent,0.12196356275303644,0.13157894736842105,0.009615384615384616,38,104,7305,7305,0.5652834008097166
humanitarian,compound_ood,8108,10,0,continue,0.18058252427184468,0.2,0.019417475728155338,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,1,request_info,-0.038834951456310676,0.0,0.038834951456310676,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,2,disclose_summary,0.0,0.0,0.0,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,3,negotiate,-0.1650485436893204,0.0,0.1650485436893204,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,4,respond_offer,-0.1553398058252427,0.0,0.1553398058252427,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,5,propose_coalition,-0.05674217907227615,0.08888888888888889,0.14563106796116504,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,6,request_reallocation,0.10183387270765909,0.4222222222222222,0.32038834951456313,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,7,emergency,-0.022006472491909373,0.13333333333333333,0.1553398058252427,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8108,10,8,silent,0.15555555555555556,0.15555555555555556,0.0,45,103,7301,7301,0.4379719525350593
humanitarian,compound_ood,8109,10,0,continue,0.5283870967741935,0.5483870967741935,0.02,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,1,request_info,-0.03,0.0,0.03,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,2,disclose_summary,0.0,0.0,0.0,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,3,negotiate,-0.18,0.0,0.18,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,4,respond_offer,-0.18,0.0,0.18,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,5,propose_coalition,-0.1132258064516129,0.0967741935483871,0.21,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,6,request_reallocation,-0.03645161290322582,0.1935483870967742,0.23,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,7,emergency,0.011290322580645162,0.16129032258064516,0.15,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8109,10,8,silent,0.0,0.0,0.0,31,100,7302,7302,0.5396774193548386
humanitarian,compound_ood,8110,10,0,continue,0.1574468085106383,0.2,0.0425531914893617,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,1,request_info,-0.031914893617021274,0.0,0.031914893617021274,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,2,disclose_summary,0.0,0.0,0.0,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,3,negotiate,-0.18085106382978725,0.0,0.18085106382978725,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,4,respond_offer,-0.13829787234042554,0.0,0.13829787234042554,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,5,propose_coalition,-0.12393617021276596,0.025,0.14893617021276595,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,6,request_reallocation,0.07021276595744685,0.4,0.32978723404255317,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,7,emergency,0.057978723404255306,0.175,0.11702127659574468,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8110,10,8,silent,0.1893617021276596,0.2,0.010638297872340425,40,94,7303,7303,0.47500000000000003
humanitarian,compound_ood,8111,10,0,continue,0.5188854489164086,0.5294117647058824,0.010526315789473684,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,1,request_info,-0.031578947368421054,0.0,0.031578947368421054,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,2,disclose_summary,0.0,0.0,0.0,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,3,negotiate,-0.14736842105263157,0.0,0.14736842105263157,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,4,respond_offer,-0.11578947368421053,0.0,0.11578947368421053,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,5,propose_coalition,-0.08018575851393188,0.08823529411764706,0.16842105263157894,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,6,request_reallocation,-0.12476780185758513,0.2647058823529412,0.3894736842105263,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,7,emergency,-0.019195046439628494,0.11764705882352941,0.1368421052631579,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8111,10,8,silent,0.0,0.0,0.0,34,95,7304,7304,0.5188854489164086
humanitarian,compound_ood,8112,10,0,continue,0.24788451966152317,0.2682926829268293,0.02040816326530612,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,1,request_info,-0.030612244897959183,0.0,0.030612244897959183,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,2,disclose_summary,0.0,0.0,0.0,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,3,negotiate,-0.15306122448979592,0.0,0.15306122448979592,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,4,respond_offer,-0.1326530612244898,0.0,0.1326530612244898,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,5,propose_coalition,-0.037332005973120974,0.14634146341463414,0.1836734693877551,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,6,request_reallocation,-0.15181682429069188,0.1951219512195122,0.3469387755102041,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,7,emergency,0.0624688899950224,0.1951219512195122,0.1326530612244898,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8112,10,8,silent,0.1951219512195122,0.1951219512195122,0.0,41,98,7305,7305,0.5054753608760577
humanitarian,compound_ood,8113,10,0,continue,0.23809523809523808,0.23809523809523808,0.0,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,1,request_info,-0.03296703296703297,0.0,0.03296703296703297,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,2,disclose_summary,0.0,0.0,0.0,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,3,negotiate,-0.2087912087912088,0.0,0.2087912087912088,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,4,respond_offer,-0.04395604395604396,0.0,0.04395604395604396,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,5,propose_coalition,-0.09157509157509158,0.09523809523809523,0.18681318681318682,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,6,request_reallocation,-0.08791208791208793,0.2857142857142857,0.37362637362637363,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,7,emergency,-0.010989010989011005,0.14285714285714285,0.15384615384615385,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8113,10,8,silent,0.23809523809523808,0.23809523809523808,0.0,42,91,7301,7301,0.47619047619047616
humanitarian,compound_ood,8114,10,0,continue,0.48947368421052634,0.5,0.010526315789473684,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,1,request_info,-0.042105263157894736,0.0,0.042105263157894736,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,2,disclose_summary,0.0,0.0,0.0,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,3,negotiate,-0.15789473684210525,0.0,0.15789473684210525,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,4,respond_offer,-0.22105263157894736,0.0,0.22105263157894736,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,5,propose_coalition,-0.08233082706766919,0.10714285714285714,0.18947368421052632,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,6,request_reallocation,-0.10338345864661654,0.10714285714285714,0.21052631578947367,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,7,emergency,0.11729323308270675,0.2857142857142857,0.16842105263157894,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8114,10,8,silent,0.0,0.0,0.0,28,95,7302,7302,0.6067669172932331
humanitarian,compound_ood,8115,10,0,continue,0.21951219512195122,0.21951219512195122,0.0,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,1,request_info,-0.028846153846153848,0.0,0.028846153846153848,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,2,disclose_summary,0.0,0.0,0.0,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,3,negotiate,-0.15384615384615385,0.0,0.15384615384615385,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,4,respond_offer,-0.0673076923076923,0.0,0.0673076923076923,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,5,propose_coalition,-0.2448405253283302,0.024390243902439025,0.2692307692307692,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,6,request_reallocation,0.05956848030018763,0.4634146341463415,0.40384615384615385,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,7,emergency,0.04502814258911819,0.12195121951219512,0.07692307692307693,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8115,10,8,silent,0.17073170731707318,0.17073170731707318,0.0,41,104,7303,7303,0.4948405253283302
humanitarian,compound_ood,8116,10,0,continue,0.478494623655914,0.5,0.021505376344086023,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,1,request_info,-0.03225806451612903,0.0,0.03225806451612903,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,2,disclose_summary,0.0,0.0,0.0,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,3,negotiate,-0.17204301075268819,0.0,0.17204301075268819,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,4,respond_offer,-0.03225806451612903,0.0,0.03225806451612903,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,5,propose_coalition,-0.1372382569326542,0.13157894736842105,0.26881720430107525,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,6,request_reallocation,-0.08573853989813243,0.23684210526315788,0.3225806451612903,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,7,emergency,-0.01895868704018111,0.13157894736842105,0.15053763440860216,38,93,7304,7304,0.478494623655914
humanitarian,compound_ood,8116,10,8,silent,0.0,0.0,0.0,38,93,7304,7304,0.478494623655914
