cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,policy,score_threshold,eligible_incidents,selected_count,action_coverage,beneficial_count,neutral_count,harmful_count,harmful_action_rate,causal_utility,baseline_service_loss,service_loss,operator_escalations,operator_minutes,maximum_queue_length,selected_candidates,escalated_candidates,sketch_messages,sketch_bytes,operational_messages,operational_bytes,escalation_messages,escalation_bytes,total_messages,total_bytes
commercial|compound|private_fragmented|51104,commercial,compound,private_fragmented,51104,commercial_topology_0,compound_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,0,1,0.5,-0.27531030058660855,3.7617720492146702,4.0370823498012784,0,12.0,0,commercial|compound|private_fragmented|51104|supply_03|reroute_or_reconfigure;commercial|compound|private_fragmented|51104|supply_04|request_peer_evidence,,24,4215,12,1467,0,0,36,5682
commercial|compound|private_fragmented|51105,commercial,compound,private_fragmented,51105,commercial_topology_1,compound_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,4.575881413436919,4.575881413436919,0,4.0,0,commercial|compound|private_fragmented|51105|supply_02|request_peer_evidence,,23,4032,12,1473,0,0,35,5505
commercial|compound|private_fragmented|51106,commercial,compound,private_fragmented,51106,commercial_topology_2,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,4.1595675485994015,4.1595675485994015,0,0.0,0,,,21,3704,12,1437,0,0,33,5141
commercial|compound|private_fragmented|51107,commercial,compound,private_fragmented,51107,commercial_topology_3,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1062961071570125,4.080641878353665,3.9743457711966528,0,6.0,0,commercial|compound|private_fragmented|51107|supply_02|verify,,19,3336,12,1467,0,0,31,4803
commercial|compound|private_fragmented|51108,commercial,compound,private_fragmented,51108,commercial_topology_0,compound_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.1085613484470533,3.92126046507519,3.8126991166281368,0,8.0,0,commercial|compound|private_fragmented|51108|supply_04|request_peer_evidence;commercial|compound|private_fragmented|51108|supply_01|request_peer_evidence,,24,4206,12,1449,0,0,36,5655
commercial|compound|private_fragmented|51109,commercial,compound,private_fragmented,51109,commercial_topology_1,compound_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0956031698725926,2.9035250415416733,2.807921871669081,0,10.0,0,commercial|compound|private_fragmented|51109|supply_01|request_peer_evidence;commercial|compound|private_fragmented|51109|supply_02|verify,,20,3565,12,1419,0,0,32,4984
commercial|compound|private_fragmented|51110,commercial,compound,private_fragmented,51110,commercial_topology_2,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.1362,3.78157035169928,3.6453703516992797,0,10.0,0,commercial|compound|private_fragmented|51110|supply_02|request_peer_evidence;commercial|compound|private_fragmented|51110|supply_03|verify,,24,4256,12,1479,0,0,36,5735
commercial|compound|private_fragmented|51111,commercial,compound,private_fragmented,51111,commercial_topology_3,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,4.040598342346969,4.040598342346969,0,0.0,0,,,18,3141,12,1476,0,0,30,4617
commercial|compound|private_fragmented|51112,commercial,compound,private_fragmented,51112,commercial_topology_0,compound_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,0,1,0.5,0.30995998227591237,4.2545016961762006,3.9445417139002883,0,15.0,0,commercial|compound|private_fragmented|51112|supply_04|deploy_repair_capacity;commercial|compound|private_fragmented|51112|supply_01|verify,,26,4581,12,1416,0,0,38,5997
commercial|compound|private_fragmented|51113,commercial,compound,private_fragmented,51113,commercial_topology_1,compound_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1007807299442475,3.3802473037633503,3.2794665738191027,0,4.0,0,commercial|compound|private_fragmented|51113|supply_01|request_peer_evidence,,20,3555,12,1482,0,0,32,5037
commercial|compound|private_fragmented|51114,commercial,compound,private_fragmented,51114,commercial_topology_2,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1362,3.916844431843184,3.780644431843184,0,4.0,0,commercial|compound|private_fragmented|51114|supply_04|request_peer_evidence,,25,4414,12,1452,0,0,37,5866
commercial|compound|private_fragmented|51115,commercial,compound,private_fragmented,51115,commercial_topology_3,compound_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,4.4209710049399025,4.4209710049399025,0,0.0,0,,,23,4053,12,1494,0,0,35,5547
commercial|compound|private_fragmented|51116,commercial,compound,private_fragmented,51116,commercial_topology_0,compound_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,3.8532756923351137,3.8532756923351137,0,0.0,0,,,23,4017,12,1494,0,0,35,5511
commercial|compound|private_fragmented|51117,commercial,compound,private_fragmented,51117,commercial_topology_1,compound_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1298952248579958,4.172207735617198,4.042312510759202,0,9.0,0,commercial|compound|private_fragmented|51117|supply_04|deploy_repair_capacity,,24,4205,12,1497,0,0,36,5702
commercial|compound|private_fragmented|51118,commercial,compound,private_fragmented,51118,commercial_topology_2,compound_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1163507378770172,4.592273351453884,4.475922613576867,0,9.0,0,commercial|compound|private_fragmented|51118|supply_02|deploy_repair_capacity,,22,3907,12,1500,0,0,34,5407
commercial|compound|private_fragmented|51119,commercial,compound,private_fragmented,51119,commercial_topology_3,compound_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1107092876148434,3.7593610619716697,3.6486517743568263,0,4.0,0,commercial|compound|private_fragmented|51119|supply_01|request_peer_evidence,,18,3189,12,1455,0,0,30,4644
commercial|compound|private_fragmented|51120,commercial,compound,private_fragmented,51120,commercial_topology_0,compound_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.1014273561835154,3.401523947089693,3.3000965909061777,0,8.0,0,commercial|compound|private_fragmented|51120|supply_02|request_peer_evidence;commercial|compound|private_fragmented|51120|supply_01|request_peer_evidence,,23,4062,12,1425,0,0,35,5487
commercial|ood|private_fragmented|51101,commercial,ood,private_fragmented,51101,commercial_topology_1,ood_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0465042218321518,4.008714482837746,3.9622102610055943,0,10.0,0,commercial|ood|private_fragmented|51101|supply_03|request_peer_evidence;commercial|ood|private_fragmented|51101|supply_02|verify,,25,4393,12,1473,0,0,37,5866
commercial|ood|private_fragmented|51102,commercial,ood,private_fragmented,51102,commercial_topology_2,ood_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0353191849614025,3.719506419985046,3.6841872350236433,0,10.0,0,commercial|ood|private_fragmented|51102|supply_02|verify;commercial|ood|private_fragmented|51102|supply_03|request_peer_evidence,,22,3864,12,1482,0,0,34,5346
commercial|ood|private_fragmented|51103,commercial,ood,private_fragmented,51103,commercial_topology_3,ood_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,4.351177233289936,4.351177233289936,0,4.0,0,commercial|ood|private_fragmented|51103|supply_01|request_peer_evidence,,19,3324,12,1473,0,0,31,4797
commercial|ood|private_fragmented|51104,commercial,ood,private_fragmented,51104,commercial_topology_0,ood_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,0,1,1.0,-0.027097914696187,4.181127919504883,4.20822583420107,0,9.0,0,commercial|ood|private_fragmented|51104|supply_03|deploy_repair_capacity,,21,3679,12,1410,0,0,33,5089
commercial|ood|private_fragmented|51105,commercial,ood,private_fragmented,51105,commercial_topology_1,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,3.360765473932443,3.360765473932443,0,4.0,0,commercial|ood|private_fragmented|51105|supply_03|request_peer_evidence,,25,4377,12,1497,0,0,37,5874
commercial|ood|private_fragmented|51106,commercial,ood,private_fragmented,51106,commercial_topology_2,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,0,1,0.5,0.04582417639934179,4.057855025061282,4.01203084866194,0,15.0,0,commercial|ood|private_fragmented|51106|supply_01|verify;commercial|ood|private_fragmented|51106|supply_04|deploy_repair_capacity,,24,4212,12,1449,0,0,36,5661
commercial|ood|private_fragmented|51107,commercial,ood,private_fragmented,51107,commercial_topology_3,ood_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,1,0,0,0.0,0.1174783036865535,3.7567784406368165,3.639300136950263,0,6.0,0,commercial|ood|private_fragmented|51107|supply_04|verify,,20,3500,12,1473,0,0,32,4973
commercial|ood|private_fragmented|51108,commercial,ood,private_fragmented,51108,commercial_topology_0,ood_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,0,2,0,0.0,0.0,3.3897227612403356,3.3897227612403356,0,8.0,0,commercial|ood|private_fragmented|51108|supply_01|request_peer_evidence;commercial|ood|private_fragmented|51108|supply_04|request_peer_evidence,,25,4378,12,1473,0,0,37,5851
commercial|ood|private_fragmented|51109,commercial,ood,private_fragmented,51109,commercial_topology_1,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,4.346756847794644,4.346756847794644,0,0.0,0,,,21,3675,12,1470,0,0,33,5145
commercial|ood|private_fragmented|51110,commercial,ood,private_fragmented,51110,commercial_topology_2,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,3,1,0.3333333333333333,0,1,0,0.0,0.0,3.5467160830568147,3.5467160830568147,0,4.0,0,commercial|ood|private_fragmented|51110|supply_02|request_peer_evidence,,26,4574,12,1494,0,0,38,6068
commercial|ood|private_fragmented|51111,commercial,ood,private_fragmented,51111,commercial_topology_3,ood_route_or_service_failure,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.1035122608591321,3.9382304112895703,3.8347181504304384,0,8.0,0,commercial|ood|private_fragmented|51111|supply_02|request_peer_evidence;commercial|ood|private_fragmented|51111|supply_03|request_peer_evidence,,22,3860,12,1455,0,0,34,5315
commercial|ood|private_fragmented|51112,commercial,ood,private_fragmented,51112,commercial_topology_0,ood_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,3.5864828265754793,3.5864828265754793,0,4.0,0,commercial|ood|private_fragmented|51112|supply_01|request_peer_evidence,,23,4024,12,1473,0,0,35,5497
commercial|ood|private_fragmented|51113,commercial,ood,private_fragmented,51113,commercial_topology_1,ood_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,2.934419941491745,2.934419941491745,0,0.0,0,,,19,3366,12,1416,0,0,31,4782
commercial|ood|private_fragmented|51114,commercial,ood,private_fragmented,51114,commercial_topology_2,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.1964115884071398,3.646045793484041,3.4496342050769013,0,10.0,0,commercial|ood|private_fragmented|51114|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51114|supply_01|verify,,24,4248,12,1497,0,0,36,5745
commercial|ood|private_fragmented|51115,commercial,ood,private_fragmented,51115,commercial_topology_3,ood_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,4.29697275198466,4.29697275198466,0,4.0,0,commercial|ood|private_fragmented|51115|supply_04|request_peer_evidence,,23,4038,12,1425,0,0,35,5463
commercial|ood|private_fragmented|51116,commercial,ood,private_fragmented,51116,commercial_topology_0,ood_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,4.1524604898275195,4.1524604898275195,0,4.0,0,commercial|ood|private_fragmented|51116|supply_04|request_peer_evidence,,26,4556,12,1470,0,0,38,6026
commercial|ood|private_fragmented|51117,commercial,ood,private_fragmented,51117,commercial_topology_1,ood_commitment_deadlock,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0006769740875882,3.495568411049983,3.4948914369623947,0,13.0,0,commercial|ood|private_fragmented|51117|supply_04|deploy_repair_capacity;commercial|ood|private_fragmented|51117|supply_01|request_peer_evidence,,26,4573,12,1449,0,0,38,6022
commercial|ood|private_fragmented|51118,commercial,ood,private_fragmented,51118,commercial_topology_2,ood_evidence_conflict,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.2382502569394485,3.8839157991242814,3.6456655421848327,0,12.0,0,commercial|ood|private_fragmented|51118|supply_02|reroute_or_reconfigure;commercial|ood|private_fragmented|51118|supply_04|request_peer_evidence,,22,3845,12,1467,0,0,34,5312
commercial|ood|private_fragmented|51119,commercial,ood,private_fragmented,51119,commercial_topology_3,ood_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,2,0,0,0.0,0.1410299700485344,3.1643557898584094,3.023325819809875,0,10.0,0,commercial|ood|private_fragmented|51119|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51119|supply_01|verify,,20,3510,12,1473,0,0,32,4983
commercial|ood|private_fragmented|51120,commercial,ood,private_fragmented,51120,commercial_topology_0,ood_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,3,2,0.6666666666666666,1,1,0,0.0,0.0567834462227601,3.2472429082353127,3.1904594620125524,0,10.0,0,commercial|ood|private_fragmented|51120|supply_03|verify;commercial|ood|private_fragmented|51120|supply_02|request_peer_evidence,,19,3351,12,1491,0,0,31,4842
commercial|partition|private_fragmented|51101,commercial,partition,private_fragmented,51101,commercial_topology_1,partition_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,0,0.0,0,0,0,0.0,0.0,3.568029582934165,3.568029582934165,0,0.0,0,,,20,3523,12,1410,0,0,32,4933
commercial|partition|private_fragmented|51102,commercial,partition,private_fragmented,51102,commercial_topology_2,partition_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0320304584174185,3.243060473297852,3.2110300148804334,0,10.0,0,commercial|partition|private_fragmented|51102|supply_02|verify;commercial|partition|private_fragmented|51102|supply_03|request_peer_evidence,,23,4036,12,1488,0,0,35,5524
commercial|partition|private_fragmented|51103,commercial,partition,private_fragmented,51103,commercial_topology_3,partition_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,1,0.25,0,1,0,0.0,0.0,2.956903229561877,2.956903229561877,0,4.0,0,commercial|partition|private_fragmented|51103|supply_04|request_peer_evidence,,24,4215,12,1425,0,0,36,5640
commercial|partition|private_fragmented|51104,commercial,partition,private_fragmented,51104,commercial_topology_0,partition_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,1,1,0,0.0,0.0237638670956574,2.8663882804171683,2.842624413321511,0,10.0,0,commercial|partition|private_fragmented|51104|supply_03|request_peer_evidence;commercial|partition|private_fragmented|51104|supply_01|verify,,25,4403,12,1497,0,0,37,5900
commercial|partition|private_fragmented|51105,commercial,partition,private_fragmented,51105,commercial_topology_1,partition_resource_shortage,coverage_matched_no_consensus,0.0131444862502522,4,2,0.5,2,0,0,0.0,0.052262638337951695,3.314609805474852,3.2623471671369004,0,15.0,0,commercial|partition|private_fragmented|51105|supply_03|deploy_repair_capacity;commercial|partition|private_fragmented|51105|supply_02|verify,,24,4232,12,1425,0,0,36,5657
commercial|partition|private_fragmented|51106,commercial,partition,private_fragmented,51106,commercial_topology_2,partition_unsafe_or_compromised_component,coverage_matched_no_consensus,0.0131444862502522,3,2,0.6666666666666666,2,0,0,0.0,0.1798057693285785,2.3785048214599773,2.1986990521313987,0,15.0,0,commercial|partition|private_fragmented|51106|supply_04|deploy_repair_capacity;commercial|partition|private_fragmented|51106|supply_01|verify,,24,4263,12,1497,0,0,36,5760
