accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
239,frozen_local_rule,339,52,0.4140166448560632,humanitarian,64475,95,141,0,3763,95,0.0,2026-08-17T04:39:31.822357+00:00,large,52.0,True,high,81259.78357468455,795,20,53773,463420,183.5259657934691,145,145,1.0,0.066582449465846,123,10702,uint8_simplex,8810019,pooled_current_private_evidence_pre_exchange,136728,131,0.8397435897435898,52884,high,2260480,60344,141,100,1039,private_fragmented,3,3.979039320256561e-13,15.0,90.0,0.1034482758620689,16.6875,0.0006620752656795,327.688665180261,high,0,-31.201795399936323,0.0723389886203541,244110,1039,30,286,0,239,0.1884133021645498,0.1125033657793423,0.1297016781737527,0.0694607190431,0.1252543769885971,True,646,1364862,4.880213680162565,0,v8-development-humanitarian-large-high-high-high-random_geometric-private_fragmented-8810019-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,167275.82887889413,104,0,1423320,237220,0,2016370,355830,development,727,0,2026-08-17T04:39:02.143228+00:00,4666e1e5d937e2e52a06b742589c4176ee023a00da41113b9bbe1d31a89a7098,16.0,random_geometric,244110,1039,59305,0.7038461538461539,732,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 249, 'predictive_uncertainty_change': 635}",4161.781124047095,nan,nan,nan,nan,nan,nan,nan,nan,nan,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,humanitarian:8810019,2792080,3036199,82120,83159,0.0705495971642838,0.0681323405328802,0.1251071026418777,0.1277798333627123,0.0657150839014766,0.1034482758620689,167304.6236767415,141,-31.21617441270106,0.2778251339503166,0.2554901704400798,0.2778251339503166,0.001789391456070294,0.001328378510219802,0.00014727434671940598,0.0019218448110404074,0.0008673655643694073,0.0,-28.79479784736759,0,-0.014379012764738519
238,frozen_local_rule,340,52,0.4148340600422819,humanitarian,66798,93,142,0,3884,93,0.0,2026-08-17T04:41:00.821807+00:00,large,52.0,True,high,81374.34432082082,795,20,55658,480386,189.49155701693084,145,145,1.0,0.065950704600165,123,11140,uint8_simplex,8810019,pooled_current_private_evidence_pre_exchange,140934,131,0.8397435897435898,54674,high,2329236,62366,142,100,1039,private_fragmented,3,7.958078640513122e-13,15.0,90.0,0.1034482758620689,16.3125,0.0006599348030151,324.28462775897253,high,0,-31.23825309329674,0.0726267958611204,244118,1039,30,286,0,238,0.1884133021645498,0.1135242677333032,0.1296931502003508,0.0692887502306427,0.1253209173532162,True,647,1411986,2.5,0,v8-development-humanitarian-large-high-high-high-random_geometric-private_fragmented-8810019-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,167398.56333322145,106,0,1471848,245308,0,2085118,367962,development,727,0,2026-08-17T04:40:20.057812+00:00,4666e1e5d937e2e52a06b742589c4176ee023a00da41113b9bbe1d31a89a7098,16.0,random_geometric,244118,1039,61327,0.7326923076923076,762,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 241, 'tsallis_spectrum_change': 643}",4163.445490700794,nan,nan,nan,nan,nan,nan,nan,nan,nan,spectrum_008_u8,1013b09ad56f,tsallis_spectrum_change,humanitarian:8810019,2792080,3036199,82120,83159,0.0705495971642838,0.0681323405328802,0.1251071026418777,0.1277798333627123,0.0657150839014766,0.1034482758620689,167304.6236767415,141,-31.21617441270106,0.2532026302971262,0.2328447509534125,0.2532026302971262,0.0020771986968366046,0.0011564096977624977,0.00021381471133852248,0.0019133168376385123,0.00023562069868840463,0.0,93.93965647995356,1,0.022078680595679856
238,frozen_local_rule,340,52,0.4148340600422819,humanitarian,68625,94,141,0,4029,94,0.0,2026-08-17T04:40:45.425177+00:00,large,52.0,True,high,81260.56333084476,795,20,57246,493714,189.49155701693084,145,145,1.0,0.0660414725747719,123,11379,uint8_simplex,8810019,pooled_current_private_evidence_pre_exchange,144349,131,0.8397435897435898,56237,high,2388708,64116,141,100,1039,private_fragmented,3,7.958078640513122e-13,15.0,90.0,0.1034482758620689,15.966346153846152,0.0006594988259324,344.15832806531006,high,0,-31.1622414299819,0.0721855818030158,244090,1039,30,287,0,238,0.1884133021645498,0.1134021187624037,0.1281303587596213,0.0691135271888938,0.1252543769885971,True,648,1452650,2.5,0,v8-development-humanitarian-large-high-high-high-random_geometric-private_fragmented-8810019-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,167307.25339455178,106,0,1513848,252308,0,2144618,378462,development,727,0,2026-08-17T04:40:07.583587+00:00,4666e1e5d937e2e52a06b742589c4176ee023a00da41113b9bbe1d31a89a7098,16.0,random_geometric,244090,1039,63077,0.7528846153846154,783,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 217, 'v7_shannon_change': 667}",4140.057744866449,nan,nan,nan,nan,nan,nan,nan,nan,nan,v7_shannon_006_u8,c5a26765fa92,v7_shannon_change,humanitarian:8810019,2792080,3036199,82120,83159,0.0705495971642838,0.0681323405328802,0.1251071026418777,0.1277798333627123,0.0657150839014766,0.1034482758620689,167304.6236767415,141,-31.21617441270106,0.2318923526546517,0.21325710205424608,0.2318923526546517,0.0016359846387320048,0.0009811866560135996,0.00014727434671940598,0.00035052539690902385,0.0003263886732953053,0.0,2.629717810283182,0,-0.053932982719160805
255,frozen_local_rule,393,52,0.4160957742097823,humanitarian,18438,105,147,0,641,105,0.0,2026-08-17T04:51:13.553955+00:00,large,52.0,True,high,80556.05617793683,341,20,15730,352376,163.87476450650888,151,151,1.0,0.0756374734291939,126,2708,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,52688,132,0.8461538461538461,14165,high,834860,18403,147,100,1040,private_fragmented,3,8.526512829121202e-14,0.0,90.0,0.0,17.72596153846154,0.0011203206266403,431.0016487790039,medium,0,-29.92653090377252,0.0746577453666967,244518,1040,30,226,0,255,0.1727560389012745,0.115230444878644,0.1285548848139686,0.0751476093979453,0.1317547567304622,True,656,182444,5.412229375198908,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,161320.7814977108,106,0,416712,69452,0,590342,104178,development,638,0,2026-08-17T04:51:01.342653+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244518,1040,17363,0.55,572,e27491322545,1040,"{'age_deadline': 468, 'initial_reference': 156, 'maximum_silence': 416}",3888.4878838586296,full,nan,nan,nan,nan,nan,nan,nan,nan,aoi_30_u8,e27491322545,age_of_information,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.4430830419860795,0.36001484094660097,0.4430830419860795,0.0017106820672418005,0.002727259839177612,0.001243555011018499,0.0027937489427588835,0.003743837611113493,-0.1986754966887417,-13.48919845058117,2,-0.0455664582895281
255,frozen_local_rule,394,52,0.4165139469463461,humanitarian,33323,108,145,0,1163,108,0.0,2026-08-17T04:50:23.943637+00:00,large,52.0,True,high,80675.95815971492,341,20,28175,633352,163.83323977143974,151,151,1.0,0.0718936358180804,126,5148,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,80019,132,0.8461538461538461,25405,high,1304499,32217,145,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,75.0,0.1986754966887417,13.052884615384617,0.0011324222957013,415.1672267105506,medium,0,-29.972097362062048,0.0729470632994549,244481,1040,30,227,0,255,0.1796453698397427,0.1130737387611854,0.1257611358712097,0.0724203495587677,0.1305112017194437,True,658,324598,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,161334.27069616137,108,0,748248,124708,0,1060018,187062,development,657,0,2026-08-17T04:50:08.772313+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244481,1040,31177,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,always_on_u8,f06f6808d09b,always_on,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
256,frozen_local_rule,395,52,0.4165139469463461,humanitarian,26911,108,146,0,936,108,0.0,2026-08-17T04:50:35.791336+00:00,large,52.0,True,high,80675.95815971492,341,20,22860,512788,163.83323977143974,151,151,1.0,0.0733875755773266,126,4051,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,68294,132,0.8461538461538461,20661,high,1105646,26368,146,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,90.0,0.1986754966887417,15.908653846153848,0.0011315994784558,415.0072267105506,medium,0,-29.97517008086119,0.0733312571119643,244494,1040,30,227,0,256,0.1796453698397427,0.112759013657189,0.1261063029902433,0.0733594163446454,0.1305112017194437,True,659,264452,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,161334.27069616137,108,0,607872,101312,0,861152,151968,development,652,0,2026-08-17T04:50:21.448457+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244494,1040,25328,0.8067307692307693,839,e25eb5b9df1b,1040,"{'below_threshold': 201, 'generalized_information_on': 513, 'initial_reference': 156, 'maximum_silence': 170}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,generalized_0125_u8,e25eb5b9df1b,generalized_information,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.1876062481957853,0.1524362992995778,0.1876062481957853,0.000384193812509398,0.0009390667858777124,0.0,0.00034516711903359587,0.0014939397592461934,0.0,0.0,1,0.003072718799142393
257,frozen_local_rule,396,52,0.4165181434761426,humanitarian,24026,109,146,0,834,109,0.0,2026-08-17T04:51:22.673429+00:00,large,52.0,True,high,80307.24092616703,341,20,20472,459850,163.38253320919782,151,151,1.0,0.0739816199772625,126,3554,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,63023,132,0.8461538461538461,18490,high,1014465,23686,146,100,1040,private_fragmented,3,1.4210854715202006e-13,15.0,90.0,0.0993377483443708,16.427884615384617,0.0011278428773311,432.7559370378792,medium,0,-29.892457114587923,0.0733459147135185,244501,1040,30,227,0,257,0.1796453698397427,0.1133565430954897,0.1261063029902433,0.0736637673453905,0.1307987489704666,True,660,236198,5.474246911714373,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,161123.43071453643,107,0,543504,90584,0,769964,135876,development,642,0,2026-08-17T04:51:08.770801+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244501,1040,22646,0.7163461538461539,745,565d3b5e7ead,1040,"{'initial_reference': 156, 'js_drift': 635, 'maximum_silence': 249}",3893.863602643986,full,nan,nan,nan,nan,nan,nan,nan,nan,js_007_u8,565d3b5e7ead,js_drift,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.2736312024890143,0.2223336315321054,0.2736312024890143,0.00039885141406360847,0.0012434177866228052,0.000287547251022896,0.00034516711903359587,0.002087984159182099,-0.09933774834437091,-210.8399816249439,1,-0.07964024747412424
255,frozen_local_rule,394,52,0.4165139469463461,humanitarian,25375,107,146,0,884,107,0.0,2026-08-17T04:50:35.691099+00:00,large,52.0,True,high,80675.95815971492,341,20,21452,483752,165.83323977143974,151,151,1.0,0.0731805869460677,126,3923,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,65348,132,0.8461538461538461,19321,high,1051069,24763,146,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,90.0,0.0993377483443708,15.879807692307692,0.0011288005574266,414.8672267105506,medium,0,-29.972858783381845,0.0731353776568416,244487,1040,30,227,0,255,0.1727560389012745,0.1135610058216945,0.1261063029902433,0.0731579823014546,0.1307987489704666,True,657,245616,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,161334.27069616137,109,0,569352,94892,0,806582,142338,development,650,0,2026-08-17T04:50:21.656172+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244487,1040,23723,0.7634615384615384,794,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 684, 'maximum_silence': 200}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,kpi_012_u8,314c8c128df2,kpi_change,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.2390865060781987,0.19427381699794333,0.2390865060781987,0.00018831435738669855,0.0007376327426869,0.000287547251022896,0.00034516711903359587,0.0012869511279872958,-0.09933774834437091,0.0,1,0.0007614213197975062
255,frozen_local_rule,394,52,0.4165139469463461,humanitarian,33072,108,145,0,1154,108,0.0,2026-08-17T04:50:55.268451+00:00,large,52.0,True,high,80675.95815971492,341,20,27962,628422,163.83323977143974,151,151,1.0,0.0719492153220344,126,5110,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,79555,132,0.8461538461538461,25220,high,1296645,31986,145,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,75.0,0.1986754966887417,13.26923076923077,0.0011322489441024,415.1672267105506,medium,0,-29.972097362062048,0.0729700734128192,244481,1040,30,227,0,255,0.1796453698397427,0.1130737387611854,0.1257611358712097,0.0724596443674268,0.1305112017194437,True,658,322286,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,161334.27069616137,108,0,742704,123784,0,1052164,185676,development,657,0,2026-08-17T04:50:40.297843+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244481,1040,30946,0.9932692307692308,1033,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 877, 'maximum_silence': 7}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,l1_024_u8,c1987b7c3312,l1_belief_drift,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.007409308143824012,0.0060207022006149025,0.007409308143824012,2.3010113364307916e-05,3.929480865910717e-05,0.0,0.0,5.5579503953989695e-05,0.0,0.0,0,0.0
256,frozen_local_rule,395,52,0.4165139469463461,humanitarian,23063,108,146,0,806,108,0.0,2026-08-17T04:51:00.137166+00:00,large,52.0,True,high,80675.95815971492,341,20,19578,439178,163.83323977143974,151,151,1.0,0.0735714782692901,126,3485,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,61164,132,0.8461538461538461,17625,high,980112,22675,146,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,75.0,0.1986754966887417,16.182692307692307,0.0011362769345358,415.0072267105506,medium,0,-29.97517008086119,0.0744018128660995,244522,1040,30,227,0,256,0.1796453698397427,0.1147769593865376,0.1288617469011146,0.0739866455676948,0.1313412933388665,True,658,226474,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,161334.27069616137,108,0,519240,86540,0,735590,129810,development,646,0,2026-08-17T04:50:47.334813+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244522,1040,21635,0.6913461538461538,719,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 300, 'matched_random_wait': 321, 'maximum_silence': 263}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,random_045_u8,681a73b1e0f1,matched_random,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.3060589537158803,0.24866787939277835,0.3060589537158803,0.0014547495666445975,0.0015662960089271039,0.0008300916194227959,0.0031006110299048872,0.0016778424512096934,0.0,0.0,1,0.003072718799142393
258,frozen_local_rule,394,52,0.4158238015754093,humanitarian,0,106,149,0,0,106,0.0,2026-08-17T04:50:17.246604+00:00,large,52.0,True,high,80173.09525326327,341,20,0,0,165.09994830146024,151,151,1.0,0.1138065901916221,126,0,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,18526,132,0.8461538461538461,0,high,244579,1040,149,100,1040,private_fragmented,3,3.694822225952521e-13,0.0,0.0,0.0,0.0,0.0,446.1983725979199,medium,0,-29.8765426291754,0.0805782935868866,244579,1040,30,226,0,258,0.2107588351895745,0.1222700254090939,0.135697384668314,0.0971924418892544,0.1433490672875202,True,658,0,5.904145002295146,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-none-806ed450405e-uint8_simplex-frozen_local_rule,none,161246.93420346125,107,0,0,0,0,0,0,development,0,0,2026-08-17T04:50:09.917409+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244579,1040,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3873.929141797751,full,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,1.0,0.8125111632895081,1.0,0.007631230287431706,0.024772092330486703,0.012837865568076506,0.00993624879710428,0.0419129543735417,-0.1986754966887417,-87.33649270012393,4,-0.09555473288664729
255,frozen_local_rule,394,52,0.4165139469463461,humanitarian,33278,108,145,0,1162,108,0.0,2026-08-17T04:51:38.730343+00:00,large,52.0,True,high,80675.95815971492,341,20,28132,632434,163.83323977143974,151,151,1.0,0.0718977984500483,126,5146,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,79931,132,0.8461538461538461,25367,high,1302972,32172,145,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,75.0,0.1986754966887417,13.096153846153848,0.0011331708468222,415.1672267105506,medium,0,-29.972097362062048,0.0729663185234718,244484,1040,30,227,0,255,0.1796453698397427,0.1130737387611854,0.1257611358712097,0.07243205848676,0.1305112017194437,True,658,324054,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,161334.27069616137,108,0,747168,124528,0,1058488,186792,development,657,0,2026-08-17T04:51:23.029747+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244484,1040,31132,0.9990384615384617,1039,df72669ae5df,1040,"{'initial_reference': 156, 'maximum_silence': 1, 'offline_oracle': 883}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,offline_oracle_u8,df72669ae5df,offline_oracle,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.0014433717163293558,0.001170564331594015,0.0014433717163293558,1.9255224016898054e-05,1.1708927992307161e-05,0.0,0.0,4.1626319678966794e-06,0.0,0.0,0,0.0
255,frozen_local_rule,393,52,0.4160957742097823,humanitarian,18438,105,147,0,641,105,0.0,2026-08-17T04:50:59.377136+00:00,large,52.0,True,high,80556.05617793683,341,20,15730,352376,163.87476450650888,151,151,1.0,0.0756374734291939,126,2708,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,52688,132,0.8461538461538461,14165,high,834860,18403,147,100,1040,private_fragmented,3,8.526512829121202e-14,0.0,90.0,0.0,17.72596153846154,0.0011203206266403,431.0016487790039,medium,0,-29.92653090377252,0.0746577453666967,244518,1040,30,226,0,255,0.1727560389012745,0.115230444878644,0.1285548848139686,0.0751476093979453,0.1317547567304622,True,656,182444,5.412229375198908,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,161320.7814977108,106,0,416712,69452,0,590342,104178,development,638,0,2026-08-17T04:50:47.006642+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244518,1040,17363,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",3888.4878838586296,full,nan,nan,nan,nan,nan,nan,nan,nan,periodic_18_u8,52761a8cde7f,periodic,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.4430830419860795,0.36001484094660097,0.4430830419860795,0.0017106820672418005,0.002727259839177612,0.001243555011018499,0.0027937489427588835,0.003743837611113493,-0.1986754966887417,-13.48919845058117,2,-0.0455664582895281
254,frozen_local_rule,393,52,0.4165139469463461,humanitarian,23635,107,145,0,808,107,0.0,2026-08-17T04:50:50.758159+00:00,large,52.0,True,high,80675.95815971492,341,20,20061,450568,165.83323977143974,151,151,1.0,0.0740508623884426,126,3574,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,62215,132,0.8461538461538461,18086,high,999082,23234,145,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,90.0,0.0993377483443708,16.6875,0.0011205503390944,415.0272267105506,medium,0,-29.96977236479573,0.0741279457773176,244486,1040,30,227,0,254,0.1796453698397427,0.1147769593865376,0.1276564613666626,0.0740894040828801,0.1304130509556922,True,657,231506,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,161334.27069616137,109,0,532656,88776,0,754596,133164,development,651,0,2026-08-17T04:50:37.512716+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244486,1040,22194,0.7096153846153846,738,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 246, 'predictive_uncertainty_change': 638}",3911.3889343292103,full,nan,nan,nan,nan,nan,nan,nan,nan,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.28812906950636685,0.23412589814173868,0.28812906950636685,0.001180882477862702,0.0016690545241124094,-9.815076375149778e-05,0.0018953254954528764,0.0021572265703622,-0.09933774834437091,0.0,0,-0.002324997266317297
254,frozen_local_rule,393,52,0.4165139469463461,humanitarian,24539,108,144,0,852,108,0.0,2026-08-17T04:51:24.449540+00:00,large,52.0,True,high,80560.59733677926,341,20,20836,465494,165.83323977143974,151,151,1.0,0.0738466330803093,126,3703,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,63894,132,0.8461538461538461,18811,high,1029296,24122,144,100,1040,private_fragmented,3,7.105427357601003e-14,15.0,90.0,0.1986754966887417,16.45673076923077,0.0011286967119652,434.0761053778215,medium,0,-29.901807595731302,0.0744017386356999,244508,1040,30,227,0,254,0.1796453698397427,0.1146424865831693,0.1271048380114098,0.0741241858580046,0.1305503515148919,True,657,242930,5.4992941239658215,0,v8-development-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,161232.90012875613,109,0,553968,92328,0,784788,138492,development,649,0,2026-08-17T04:51:10.683859+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11.0,small_world,244508,1040,23082,0.7346153846153847,764,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 222, 'tsallis_spectrum_change': 662}",3885.517276186784,full,nan,nan,nan,nan,nan,nan,nan,nan,spectrum_008_u8,1013b09ad56f,tsallis_spectrum_change,humanitarian:8810024,1060018,1304499,31177,32217,0.0729470632994549,0.0724203495587677,0.1305112017194437,0.1257611358712097,0.0718936358180804,0.1986754966887417,161334.27069616137,145,-29.972097362062048,0.2596465343041344,0.21096451587927623,0.2596465343041344,0.0014546753362450066,0.0017038362992368994,3.9149795448195635e-05,0.001343702140200076,0.0019529972622288894,0.0,-101.37056740524713,-1,-0.07028976633074535
