model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters
granite,field_markovized,disruption,7,13,0,1,0.043333333333333335,0.0863342985789027,6
granite,field_markovized,disruption,7,14,0,1,-0.03526620370370374,0.07642752074489878,6
granite,field_markovized,disruption,7,15,0,1,0.030277777777777775,0.07416510610093512,6
granite,field_markovized,disruption,8,0,1,0,-0.032349537037037045,0.07923985915600675,6
granite,field_markovized,disruption,8,1,1,0,-0.07726851851851853,0.08485925469267266,6
granite,field_markovized,disruption,8,2,1,0,0.0,0.0,6
granite,field_markovized,disruption,8,3,1,0,-0.01597222222222224,0.03912379450278691,6
granite,field_markovized,disruption,8,4,1,0,0.006539351851851847,0.09974663521068725,6
granite,field_markovized,disruption,8,5,1,0,0.0018171296296296362,0.05381044578295255,6
granite,field_markovized,disruption,8,6,1,0,-0.019444444444444445,0.04762896722078402,6
granite,field_markovized,disruption,8,7,1,0,0.03067129629629628,0.12295218936375868,6
granite,field_markovized,disruption,8,8,1,1,0.3097337962962963,0.3428830577806585,6
granite,field_markovized,disruption,8,9,1,1,0.047291666666666676,0.20654872213160153,6
granite,field_markovized,disruption,8,10,1,1,-0.016886574074074095,0.13954529896864662,6
granite,field_markovized,disruption,8,11,1,1,0.09675925925925927,0.2835465791566535,6
granite,field_markovized,disruption,8,12,1,1,0.15859953703703702,0.386607944776422,6
granite,field_markovized,disruption,8,13,1,1,-0.026157407407407424,0.06407230114224521,6
granite,field_markovized,disruption,8,14,1,1,-0.03394675925925927,0.14261461451369895,6
granite,field_markovized,disruption,8,15,1,1,0.032569444444444436,0.1562512654269746,6
granite,field_markovized,disruption,9,0,1,0,0.02314814814814814,0.05670115145331428,6
granite,field_markovized,disruption,9,1,1,0,-0.038171296296296287,0.09350019874651527,6
granite,field_markovized,disruption,9,2,1,0,0.037037037037037035,0.09072184232530289,6
granite,field_markovized,disruption,9,3,1,0,0.0,0.0,6
granite,field_markovized,disruption,9,4,1,0,-0.01796296296296296,0.04400009352777189,6
granite,field_markovized,disruption,9,5,1,0,0.012384259259259253,0.03033511602752314,6
granite,field_markovized,disruption,9,6,1,0,-0.026944444444444438,0.06600014029165784,6
granite,field_markovized,disruption,9,7,1,0,-0.0647685185185185,0.15063245439437153,6
granite,field_markovized,disruption,9,8,1,1,0.047291666666666676,0.20654872213160153,6
granite,field_markovized,disruption,9,9,1,1,0.31583333333333335,0.38078111725669805,6
granite,field_markovized,disruption,9,10,1,1,-0.044907407407407396,0.11000023381942974,6
granite,field_markovized,disruption,9,11,1,1,0.09011574074074075,0.22347028720705422,6
granite,field_markovized,disruption,9,12,1,1,0.15483796296296296,0.2399234770087305,6
granite,field_markovized,disruption,9,13,1,1,-0.02592592592592592,0.06350528962771201,6
granite,field_markovized,disruption,9,14,1,1,0.0201388888888889,0.06391152980468633,6
granite,field_markovized,disruption,9,15,1,1,-0.03143518518518518,0.07700016367360081,6
granite,field_markovized,disruption,10,0,1,0,0.05324074074074075,0.13041264834262292,6
granite,field_markovized,disruption,10,1,1,0,-0.011620370370370378,0.16964991337161325,6
granite,field_markovized,disruption,10,2,1,0,0.0,0.0,6
granite,field_markovized,disruption,10,3,1,0,-0.01236111111111111,0.030278414876069838,6
granite,field_markovized,disruption,10,4,1,0,0.02128472222222222,0.09252481054900694,6
granite,field_markovized,disruption,10,5,1,0,0.01604166666666666,0.039293897957146794,6
granite,field_markovized,disruption,10,6,1,0,0.030555555555555558,0.07484551991837489,6
granite,field_markovized,disruption,10,7,1,0,-0.013333333333333336,0.11725684059647293,6
granite,field_markovized,disruption,10,8,1,1,-0.016886574074074095,0.13954529896864662,6
granite,field_markovized,disruption,10,9,1,1,-0.044907407407407396,0.11000023381942974,6
granite,field_markovized,disruption,10,10,1,1,0.32197916666666665,0.34396410209510614,6
granite,field_markovized,disruption,10,11,1,1,0.025231481481481476,0.2019014868467949,6
granite,field_markovized,disruption,10,12,1,1,0.0848148148148148,0.22854111029451615,6
granite,field_markovized,disruption,10,13,1,1,-0.028842592592592586,0.07064963471082962,6
granite,field_markovized,disruption,10,14,1,1,-0.0998726851851852,0.20452543316157037,6
granite,field_markovized,disruption,10,15,1,1,0.05835648148148146,0.09367992923218131,6
granite,field_markovized,disruption,11,0,1,0,0.026446759259259253,0.07234245356431976,6
granite,field_markovized,disruption,11,1,1,0,-0.03364583333333334,0.08241512363739235,6
granite,field_markovized,disruption,11,2,1,0,-0.00023148148148149916,0.0005670115145331864,6
granite,field_markovized,disruption,11,3,1,0,0.0,0.0,6
granite,field_markovized,disruption,11,4,1,0,-0.020462962962962957,0.03816859394562508,6
granite,field_markovized,disruption,11,5,1,0,0.0,0.0,6
granite,field_markovized,disruption,11,6,1,0,-0.023750000000000004,0.058175381391100484,6
granite,field_markovized,disruption,11,7,1,0,0.0027430555555555403,0.006719086447217708,6
granite,field_markovized,disruption,11,8,1,1,0.09675925925925927,0.2835465791566535,6
granite,field_markovized,disruption,11,9,1,1,0.09011574074074075,0.22347028720705422,6
granite,field_markovized,disruption,11,10,1,1,0.025231481481481476,0.2019014868467949,6
granite,field_markovized,disruption,11,11,1,1,0.3013657407407407,0.463020312651598,6
granite,field_markovized,disruption,11,12,1,1,0.224212962962963,0.3515721735066022,6
granite,field_markovized,disruption,11,13,1,1,0.002453703703703699,0.0060103220540513045,6
granite,field_markovized,disruption,11,14,1,1,-0.043576388888888894,0.11492032725550493,6
granite,field_markovized,disruption,11,15,1,1,-0.027708333333333335,0.06787127828961723,6
granite,field_markovized,disruption,12,0,1,0,0.06481481481481481,0.110957286460711,6
granite,field_markovized,disruption,12,1,1,0,-0.05410879629629629,0.08392551647801055,6
granite,field_markovized,disruption,12,2,1,0,0.01967592592592593,0.048195978735317176,6
granite,field_markovized,disruption,12,3,1,0,-0.00708333333333333,0.017350552344714172,6
granite,field_markovized,disruption,12,4,1,0,-0.024699074074074078,0.033096894863241744,6
granite,field_markovized,disruption,12,5,1,0,0.0,0.0,6
granite,field_markovized,disruption,12,6,1,0,-0.01986111111111111,0.04864958794694368,6
granite,field_markovized,disruption,12,7,1,0,-0.026631944444444444,0.05107531487276267,6
granite,field_markovized,disruption,12,8,1,1,0.15859953703703702,0.386607944776422,6
granite,field_markovized,disruption,12,9,1,1,0.15483796296296296,0.2399234770087305,6
granite,field_markovized,disruption,12,10,1,1,0.0848148148148148,0.22854111029451615,6
granite,field_markovized,disruption,12,11,1,1,0.224212962962963,0.3515721735066022,6
granite,field_markovized,disruption,12,12,1,1,0.6125115740740741,0.47766815081253716,6
granite,field_markovized,disruption,12,13,1,1,-0.06675925925925925,0.12159646207220572,6
granite,field_markovized,disruption,12,14,1,1,-0.04091435185185185,0.07692689852928812,6
granite,field_markovized,disruption,12,15,1,1,-0.023171296296296297,0.05675785260476762,6
granite,field_markovized,disruption,13,0,1,0,-0.06134259259259258,0.15025805135128287,6
granite,field_markovized,disruption,13,1,1,0,0.035324074074074084,0.08652595711775765,6
granite,field_markovized,disruption,13,2,1,0,-0.006481481481481495,0.01587632240692804,6
granite,field_markovized,disruption,13,3,1,0,0.015694444444444455,0.038443380685347125,6
granite,field_markovized,disruption,13,4,1,0,0.018310185185185197,0.04485061079957165,6
granite,field_markovized,disruption,13,5,1,0,0.0,0.0,6
granite,field_markovized,disruption,13,6,1,0,0.0,0.0,6
granite,field_markovized,disruption,13,7,1,0,0.043333333333333335,0.0863342985789027,6
granite,field_markovized,disruption,13,8,1,1,-0.026157407407407424,0.06407230114224521,6
granite,field_markovized,disruption,13,9,1,1,-0.02592592592592592,0.06350528962771201,6
granite,field_markovized,disruption,13,10,1,1,-0.028842592592592586,0.07064963471082962,6
granite,field_markovized,disruption,13,11,1,1,0.002453703703703699,0.0060103220540513045,6
granite,field_markovized,disruption,13,12,1,1,-0.06675925925925925,0.12159646207220572,6
granite,field_markovized,disruption,13,13,1,1,0.10532407407407407,0.17415283629888575,6
granite,field_markovized,disruption,13,14,1,1,0.012268518518518512,0.030051610270256567,6
granite,field_markovized,disruption,13,15,1,1,0.0,0.0,6
granite,field_markovized,disruption,14,0,1,0,-0.07031250000000001,0.13890516397699304,6
granite,field_markovized,disruption,14,1,1,0,0.10541666666666667,0.25821704371839344,6
granite,field_markovized,disruption,14,2,1,0,-0.0011574074074074219,0.0028350575726657505,6
granite,field_markovized,disruption,14,3,1,0,0.0,0.0,6
granite,field_markovized,disruption,14,4,1,0,-0.008692129629629628,0.053355760921462186,6
granite,field_markovized,disruption,14,5,1,0,0.003518518518518523,0.044170306162648,6
granite,field_markovized,disruption,14,6,1,0,0.0,0.0,6
granite,field_markovized,disruption,14,7,1,0,-0.03526620370370374,0.07642752074489878,6
granite,field_markovized,disruption,14,8,1,1,-0.03394675925925927,0.14261461451369895,6
granite,field_markovized,disruption,14,9,1,1,0.0201388888888889,0.06391152980468633,6
granite,field_markovized,disruption,14,10,1,1,-0.0998726851851852,0.20452543316157037,6
granite,field_markovized,disruption,14,11,1,1,-0.043576388888888894,0.11492032725550493,6
granite,field_markovized,disruption,14,12,1,1,-0.04091435185185185,0.07692689852928812,6
granite,field_markovized,disruption,14,13,1,1,0.012268518518518512,0.030051610270256567,6
granite,field_markovized,disruption,14,14,1,1,0.294375,0.39001520922385313,6
granite,field_markovized,disruption,14,15,1,1,-0.035902777777777777,0.0879434859040905,6
granite,field_markovized,disruption,15,0,1,0,0.0,0.0,6
granite,field_markovized,disruption,15,1,1,0,0.01270833333333334,0.11470963577713712,6
granite,field_markovized,disruption,15,2,1,0,0.0,0.0,6
granite,field_markovized,disruption,15,3,1,0,0.0,0.0,6
granite,field_markovized,disruption,15,4,1,0,0.04868055555555556,0.07652048009165123,6
granite,field_markovized,disruption,15,5,1,0,0.015138888888888905,0.0370825530504676,6
granite,field_markovized,disruption,15,6,1,0,0.031388888888888876,0.07688676137069415,6
granite,field_markovized,disruption,15,7,1,0,0.030277777777777775,0.07416510610093512,6
granite,field_markovized,disruption,15,8,1,1,0.032569444444444436,0.1562512654269746,6
granite,field_markovized,disruption,15,9,1,1,-0.03143518518518518,0.07700016367360081,6
granite,field_markovized,disruption,15,10,1,1,0.05835648148148146,0.09367992923218131,6
granite,field_markovized,disruption,15,11,1,1,-0.027708333333333335,0.06787127828961723,6
granite,field_markovized,disruption,15,12,1,1,-0.023171296296296297,0.05675785260476762,6
granite,field_markovized,disruption,15,13,1,1,0.0,0.0,6
granite,field_markovized,disruption,15,14,1,1,-0.035902777777777777,0.0879434859040905,6
granite,field_markovized,disruption,15,15,1,1,0.09212962962962963,0.14715749800165467,6
granite,field_markovized,recovery,0,0,0,0,0.11142361111111111,0.13343922119195245,6
granite,field_markovized,recovery,0,1,0,0,0.011782407407407417,0.04482815410214615,6
granite,field_markovized,recovery,0,2,0,0,0.020347222222222256,0.07004433946252007,6
granite,field_markovized,recovery,0,3,0,0,-0.030277777777777775,0.07416510610093512,6
granite,field_markovized,recovery,0,4,0,0,-0.025601851851851848,0.05464932162350659,6
granite,field_markovized,recovery,0,5,0,0,0.061342592592592594,0.10067605834695673,6
granite,field_markovized,recovery,0,6,0,0,0.0770023148148148,0.14153653075557224,6
granite,field_markovized,recovery,0,7,0,0,-0.03825231481481481,0.08214127040504758,6
granite,field_markovized,recovery,0,8,0,1,-0.0076620370370370505,0.012832135786677797,6
granite,field_markovized,recovery,0,9,0,1,0.02746527777777775,0.07257509613824362,6
granite,field_markovized,recovery,0,10,0,1,0.03773148148148148,0.09496598914690567,6
granite,field_markovized,recovery,0,11,0,1,-0.034328703703703695,0.10077624710442773,6
granite,field_markovized,recovery,0,12,0,1,0.05858796296296298,0.08274292781808887,6
granite,field_markovized,recovery,0,13,0,1,-0.06780092592592595,0.12424004843356136,6
granite,field_markovized,recovery,0,14,0,1,-0.04923611111111109,0.12872840074127934,6
granite,field_markovized,recovery,0,15,0,1,0.025891203703703698,0.0692904739862315,6
granite,field_markovized,recovery,1,0,0,0,0.011782407407407417,0.04482815410214615,6
granite,field_markovized,recovery,1,1,0,0,0.4681018518518519,0.32365119168419704,6
granite,field_markovized,recovery,1,2,0,0,0.0570833333333333,0.09728136098166204,6
granite,field_markovized,recovery,1,3,0,0,0.0043055555555555625,0.010546414170316477,6
granite,field_markovized,recovery,1,4,0,0,0.11466435185185188,0.26115699735945147,6
granite,field_markovized,recovery,1,5,0,0,-0.027650462962962974,0.05431923699260556,6
granite,field_markovized,recovery,1,6,0,0,0.0005671296296295933,0.1717721236260113,6
granite,field_markovized,recovery,1,7,0,0,0.1750462962962963,0.18669026629643923,6
granite,field_markovized,recovery,1,8,0,1,-0.16611111111111113,0.3423051706607878,6
granite,field_markovized,recovery,1,9,0,1,-0.08892361111111112,0.12281828101086158,6
granite,field_markovized,recovery,1,10,0,1,0.006666666666666664,0.08152291533862517,6
granite,field_markovized,recovery,1,11,0,1,0.017997685185185196,0.12139793394240095,6
granite,field_markovized,recovery,1,12,0,1,-0.028993055555555553,0.11797245236811395,6
granite,field_markovized,recovery,1,13,0,1,-0.03866898148148148,0.11767148650311984,6
granite,field_markovized,recovery,1,14,0,1,-0.05027777777777776,0.17096641722250963,6
granite,field_markovized,recovery,1,15,0,1,-0.14728009259259262,0.13007154234431606,6
granite,field_markovized,recovery,2,0,0,0,0.020347222222222256,0.07004433946252007,6
granite,field_markovized,recovery,2,1,0,0,0.0570833333333333,0.09728136098166204,6
granite,field_markovized,recovery,2,2,0,0,0.095625,0.08935707862279293,6
granite,field_markovized,recovery,2,3,0,0,-0.015833333333333328,0.03878358759406698,6
granite,field_markovized,recovery,2,4,0,0,-0.02906249999999999,0.04538679254474806,6
granite,field_markovized,recovery,2,5,0,0,-0.0060763888888888855,0.05911741152069677,6
granite,field_markovized,recovery,2,6,0,0,0.002291666666666687,0.10397315358623431,6
granite,field_markovized,recovery,2,7,0,0,0.02208333333333336,0.04313737745080634,6
granite,field_markovized,recovery,2,8,0,1,-0.02371527777777775,0.05607386260219308,6
granite,field_markovized,recovery,2,9,0,1,-0.031006944444444434,0.05481256202749988,6
granite,field_markovized,recovery,2,10,0,1,0.03427083333333333,0.06812261081437403,6
granite,field_markovized,recovery,2,11,0,1,0.007881944444444428,0.05737886041640407,6
granite,field_markovized,recovery,2,12,0,1,0.03027777777777779,0.07391984522791238,6
granite,field_markovized,recovery,2,13,0,1,-0.05576388888888891,0.09200521447581511,6
granite,field_markovized,recovery,2,14,0,1,-0.011562500000000012,0.03651572863164587,6
granite,field_markovized,recovery,2,15,0,1,-0.02961805555555555,0.07009720639873897,6
granite,field_markovized,recovery,3,0,0,0,-0.030277777777777775,0.07416510610093512,6
granite,field_markovized,recovery,3,1,0,0,0.0043055555555555625,0.010546414170316477,6
granite,field_markovized,recovery,3,2,0,0,-0.015833333333333328,0.03878358759406698,6
granite,field_markovized,recovery,3,3,0,0,0.031666666666666655,0.07756717518813395,6
granite,field_markovized,recovery,3,4,0,0,0.023749999999999993,0.05817538139110047,6
granite,field_markovized,recovery,3,5,0,0,-0.031388888888888876,0.07688676137069415,6
granite,field_markovized,recovery,3,6,0,0,-0.029166666666666657,0.071443450831176,6
granite,field_markovized,recovery,3,7,0,0,0.006527777777777781,0.01598972470983464,6
granite,field_markovized,recovery,3,8,0,1,0.001388888888888884,0.0034020690871988464,6
granite,field_markovized,recovery,3,9,0,1,-0.002638888888888876,0.006463931265677799,6
granite,field_markovized,recovery,3,10,0,1,-0.03125,0.07654655446197431,6
granite,field_markovized,recovery,3,11,0,1,0.021666666666666667,0.0530722777603022,6
granite,field_markovized,recovery,3,12,0,1,-0.031527777777777766,0.07722696827941405,6
granite,field_markovized,recovery,3,13,0,1,0.028194444444444428,0.06906200247013679,6
granite,field_markovized,recovery,3,14,0,1,0.02833333333333334,0.06940220937885673,6
granite,field_markovized,recovery,3,15,0,1,-0.013194444444444434,0.03231965632838913,6
granite,field_markovized,recovery,4,0,0,0,-0.025601851851851848,0.05464932162350659,6
granite,field_markovized,recovery,4,1,0,0,0.11466435185185188,0.26115699735945147,6
granite,field_markovized,recovery,4,2,0,0,-0.02906249999999999,0.04538679254474806,6
granite,field_markovized,recovery,4,3,0,0,0.023749999999999993,0.05817538139110047,6
granite,field_markovized,recovery,4,4,0,0,0.46751157407407407,0.477534235038706,6
granite,field_markovized,recovery,4,5,0,0,0.0895949074074074,0.2941373543281481,6
granite,field_markovized,recovery,4,6,0,0,-0.028287037037037027,0.07834763544902083,6
granite,field_markovized,recovery,4,7,0,0,0.11069444444444444,0.20009332795467047,6
granite,field_markovized,recovery,4,8,0,1,-0.08342592592592592,0.2432999234526341,6
granite,field_markovized,recovery,4,9,0,1,0.062210648148148175,0.2674971205880372,6
granite,field_markovized,recovery,4,10,0,1,-0.06608796296296295,0.07539334439193435,6
granite,field_markovized,recovery,4,11,0,1,-0.00804398148148148,0.06330128966214625,6
granite,field_markovized,recovery,4,12,0,1,-0.09156249999999999,0.08517060028876972,6
granite,field_markovized,recovery,4,13,0,1,0.06107638888888891,0.10110933444333454,6
granite,field_markovized,recovery,4,14,0,1,-0.010034722222222214,0.10088259959211482,6
granite,field_markovized,recovery,4,15,0,1,0.026296296296296335,0.4470357437019095,6
granite,field_markovized,recovery,5,0,0,0,0.061342592592592594,0.10067605834695673,6
granite,field_markovized,recovery,5,1,0,0,-0.027650462962962974,0.05431923699260556,6
granite,field_markovized,recovery,5,2,0,0,-0.0060763888888888855,0.05911741152069677,6
