application,episode,failed_actions,imitation_anchor_accuracy,imitation_anchor_loss,messages,ppo_actor,ppo_entropy,ppo_rows,ppo_total,ppo_value,primary_outcome,reward_sum,rl_training_seed,scenario,total_communication_messages,trigger_activations,variant
humanitarian,3,6,,,45,,,,,,1911.1575064740841,-35.15667470654474,7302,partition-compound-p1.0-o1.0,45,0,no_entropy
commercial,4,7,,,17,,,,,,13.986566223890948,-34.20628417774803,7302,reliable-nominal-p0.0-o0.0,17,0,no_entropy
humanitarian,5,4,,,50,,,,,,1063.9441726707948,-36.77385117581406,7302,reliable-moderate-p0.5-o0.5,50,0,no_entropy
commercial,6,2,,,37,,,,,,12.607039928941253,-44.577855143418056,7302,intermittent-correlated-p1.0-o0.8,37,0,no_entropy
humanitarian,7,6,,,47,,,,,,2286.6838543137546,-47.44842425220602,7302,partition-compound-p1.0-o1.0,47,0,no_entropy
commercial,8,12,,,29,,,,,,12.347809531598866,-40.14847857152196,7302,reliable-nominal-p0.0-o0.0,29,0,no_entropy
humanitarian,9,2,0.818359375,0.8572247624397278,51,-0.006865903995931149,1.235976481437683,559,0.7008414804935456,1.4401343059539795,1197.13277573678,-25.418513947225982,7302,reliable-moderate-p0.5-o0.5,51,0,no_entropy
commercial,10,6,,,23,,,,,,11.513581398328842,-41.88320768797273,7302,intermittent-correlated-p1.0-o0.8,23,0,no_entropy
humanitarian,11,23,,,63,,,,,,1984.2424562692302,-40.626253956347895,7302,partition-compound-p1.0-o1.0,63,0,no_entropy
commercial,12,6,,,29,,,,,,12.983692443866957,-22.88464981366371,7302,reliable-nominal-p0.0-o0.0,29,0,no_entropy
humanitarian,13,1,,,65,,,,,,665.6726449272574,-22.93318535575053,7302,reliable-moderate-p0.5-o0.5,65,0,no_entropy
commercial,14,4,,,37,,,,,,12.770060712320168,-45.37507774357266,7302,intermittent-correlated-p1.0-o0.8,37,0,no_entropy
humanitarian,15,9,,,47,,,,,,1661.1061143545444,-46.17747136118626,7302,partition-compound-p1.0-o1.0,47,0,no_entropy
commercial,16,9,,,14,,,,,,11.877640931814794,-26.56671110252007,7302,reliable-nominal-p0.0-o0.0,14,0,no_entropy
humanitarian,17,12,,,41,,,,,,1491.9855186305197,-29.80218988305483,7302,reliable-moderate-p0.5-o0.5,41,0,no_entropy
commercial,18,0,0.81689453125,0.8248914554715157,37,-0.03296816810965538,1.1456382203102111,516,0.518009137660265,1.124867364168167,12.506037078610873,-43.98972859265935,7302,intermittent-correlated-p1.0-o0.8,37,0,no_entropy
humanitarian,19,5,,,59,,,,,,1497.0816561385573,-48.95945961944349,7302,partition-compound-p1.0-o1.0,59,0,no_entropy
commercial,20,12,,,26,,,,,,12.143997845367707,-37.91006710278691,7302,reliable-nominal-p0.0-o0.0,26,0,no_entropy
humanitarian,21,8,,,36,,,,,,1560.924525339338,-29.910752604871924,7302,reliable-moderate-p0.5-o0.5,36,0,no_entropy
commercial,22,7,,,31,,,,,,14.757172232545097,-35.0098475989117,7302,intermittent-correlated-p1.0-o0.8,31,0,no_entropy
humanitarian,23,6,,,45,,,,,,2400.654526122984,-37.145980842897124,7302,partition-compound-p1.0-o1.0,45,0,no_entropy
commercial,24,0,,,27,,,,,,9.318274373713175,-28.685361172070703,7302,reliable-nominal-p0.0-o0.0,27,0,no_entropy
humanitarian,25,0,,,55,,,,,,933.3702247798795,-25.96742190287579,7302,reliable-moderate-p0.5-o0.5,55,0,no_entropy
commercial,26,17,,,31,,,,,,13.664768847441005,-38.24281732934798,7302,intermittent-correlated-p1.0-o0.8,31,0,no_entropy
humanitarian,27,2,0.79150390625,0.7959372811019421,44,-0.010826892545446753,1.1542254209518432,512,0.49399210661649706,1.032722496986389,1673.5525004732474,-42.60324804626297,7302,partition-compound-p1.0-o1.0,44,0,no_entropy
commercial,28,0,,,29,,,,,,11.222265231120126,-41.74114787451642,7302,reliable-nominal-p0.0-o0.0,29,0,no_entropy
humanitarian,29,9,,,39,,,,,,1588.5757151004632,-35.240798398382964,7302,reliable-moderate-p0.5-o0.5,39,0,no_entropy
commercial,30,0,,,42,,,,,,14.064587774844053,-36.261919339441086,7302,intermittent-correlated-p1.0-o0.8,42,0,no_entropy
humanitarian,31,8,,,54,,,,,,1277.7341170371633,-36.0099899481272,7302,partition-compound-p1.0-o1.0,54,0,no_entropy
commercial,32,4,,,36,,,,,,13.136401677007392,-26.837574585422193,7302,reliable-nominal-p0.0-o0.0,36,0,no_entropy
humanitarian,33,15,,,34,,,,,,1060.01606897234,-35.42506267090898,7302,reliable-moderate-p0.5-o0.5,34,0,no_entropy
commercial,34,7,,,28,,,,,,13.145871562470624,-44.114516199702415,7302,intermittent-correlated-p1.0-o0.8,28,0,no_entropy
humanitarian,35,5,,,47,,,,,,2537.2294430495253,-41.66230719559029,7302,partition-compound-p1.0-o1.0,47,0,no_entropy
commercial,36,0,,,20,,,,,,13.711912622297701,-19.954087928415007,7302,reliable-nominal-p0.0-o0.0,20,0,no_entropy
humanitarian,37,8,0.8046875,0.7565724030137062,32,0.0015496990643441677,1.1461061763763427,558,0.4642888030409813,0.9484003245830536,1311.0128404688016,-34.64101688233119,7302,reliable-moderate-p0.5-o0.5,32,0,no_entropy
commercial,38,1,,,43,,,,,,14.02806709647646,-39.34803220497658,7302,intermittent-correlated-p1.0-o0.8,43,0,no_entropy
humanitarian,39,2,,,55,,,,,,1568.5131878798065,-41.23274207311001,7302,partition-compound-p1.0-o1.0,55,0,no_entropy
commercial,40,7,,,26,,,,,,10.16642973012523,-29.201616503957865,7302,reliable-nominal-p0.0-o0.0,26,0,no_entropy
humanitarian,41,3,,,54,,,,,,272.9157105455371,-14.607617575278324,7302,reliable-moderate-p0.5-o0.5,54,0,no_entropy
commercial,42,6,,,39,,,,,,13.403826077768684,-34.6454379142616,7302,intermittent-correlated-p1.0-o0.8,39,0,no_entropy
humanitarian,43,6,,,53,,,,,,2024.0689618824922,-32.04567389866438,7302,partition-compound-p1.0-o1.0,53,0,no_entropy
commercial,44,16,,,24,,,,,,11.295912873727929,-33.64480307015893,7302,reliable-nominal-p0.0-o0.0,24,0,no_entropy
humanitarian,45,1,,,58,,,,,,881.7223462399347,-9.902242850342368,7302,reliable-moderate-p0.5-o0.5,58,0,no_entropy
commercial,46,8,0.8271484375,0.7179534211754799,22,0.00309273861348629,1.0851835203170777,525,0.4429644459486008,0.9014470851421357,13.005892179999872,-45.42077182129692,7302,intermittent-correlated-p1.0-o0.8,22,0,no_entropy
humanitarian,47,2,,,52,,,,,,1486.4095999325011,-42.73670967976528,7302,partition-compound-p1.0-o1.0,52,0,no_entropy
commercial,48,1,,,31,,,,,,10.71533368544066,-29.157640551316145,7302,reliable-nominal-p0.0-o0.0,31,0,no_entropy
humanitarian,49,7,,,47,,,,,,636.3447437203538,-32.47687675621541,7302,reliable-moderate-p0.5-o0.5,47,0,no_entropy
commercial,50,5,,,30,,,,,,12.694682343305205,-45.36087141148603,7302,intermittent-correlated-p1.0-o0.8,30,0,no_entropy
humanitarian,51,9,,,45,,,,,,1269.7596972118058,-38.99146131768601,7302,partition-compound-p1.0-o1.0,45,0,no_entropy
commercial,52,4,,,29,,,,,,13.329775106017578,-37.19222601734439,7302,reliable-nominal-p0.0-o0.0,29,0,no_entropy
humanitarian,53,1,,,54,,,,,,473.359210920737,-22.917702246794537,7302,reliable-moderate-p0.5-o0.5,54,0,no_entropy
commercial,54,0,,,37,,,,,,13.70808484354497,-40.940771985360975,7302,intermittent-correlated-p1.0-o0.8,37,0,no_entropy
humanitarian,55,3,,,60,,,,,,2077.541334011236,-29.724564605455345,7302,partition-compound-p1.0-o1.0,60,0,no_entropy
commercial,56,2,0.82568359375,0.6845833957195282,27,0.0008628125488758088,1.112286558151245,560,0.4423544424772263,0.9052289891242981,11.887439887500905,-30.48035673439675,7302,reliable-nominal-p0.0-o0.0,27,0,no_entropy
humanitarian,57,2,,,49,,,,,,709.8513663656097,-29.10961025640593,7302,reliable-moderate-p0.5-o0.5,49,0,no_entropy
commercial,58,3,,,24,,,,,,13.241001436580587,-41.35547571936493,7302,intermittent-correlated-p1.0-o0.8,24,0,no_entropy
humanitarian,59,6,,,48,,,,,,2142.3449418975947,-40.743015710116225,7302,partition-compound-p1.0-o1.0,48,0,no_entropy
commercial,60,0,,,32,,,,,,11.370552508703195,-36.41651218012797,7302,reliable-nominal-p0.0-o0.0,32,0,no_entropy
humanitarian,61,1,,,41,,,,,,1230.3087147586227,-23.158341690927738,7302,reliable-moderate-p0.5-o0.5,41,0,no_entropy
commercial,62,9,,,25,,,,,,12.92881637898962,-45.671026159236156,7302,intermittent-correlated-p1.0-o0.8,25,0,no_entropy
humanitarian,63,2,,,62,,,,,,1536.9235437202237,-33.4758378758031,7302,partition-compound-p1.0-o1.0,62,0,no_entropy
commercial,64,1,,,30,,,,,,11.241482623254022,-37.45382557880617,7302,reliable-nominal-p0.0-o0.0,30,0,no_entropy
humanitarian,65,5,0.82568359375,0.649526797235012,42,-0.040694857761263845,1.064986228942871,524,0.3864061319828033,0.8755017042160034,894.505271120113,-34.458251242560344,7302,reliable-moderate-p0.5-o0.5,42,0,no_entropy
commercial,66,6,,,31,,,,,,12.199639073815828,-38.77512088048738,7302,intermittent-correlated-p1.0-o0.8,31,0,no_entropy
humanitarian,67,11,,,39,,,,,,2215.259040254961,-35.55549819382216,7302,partition-compound-p1.0-o1.0,39,0,no_entropy
commercial,68,4,,,27,,,,,,12.242716782132252,-34.00953643471685,7302,reliable-nominal-p0.0-o0.0,27,0,no_entropy
humanitarian,69,7,,,25,,,,,,1272.582700951425,-37.6848925427368,7302,reliable-moderate-p0.5-o0.5,25,0,no_entropy
commercial,70,6,,,27,,,,,,13.426491008850336,-34.71781033812821,7302,intermittent-correlated-p1.0-o0.8,27,0,no_entropy
humanitarian,71,7,,,48,,,,,,1597.6872616396854,-36.88038393796073,7302,partition-compound-p1.0-o1.0,48,0,no_entropy
commercial,72,2,,,25,,,,,,12.747588784191027,-28.974821495174528,7302,reliable-nominal-p0.0-o0.0,25,0,no_entropy
humanitarian,73,10,,,23,,,,,,847.5419621685339,-36.44590647017434,7302,reliable-moderate-p0.5-o0.5,23,0,no_entropy
commercial,74,10,,,36,,,,,,13.518892851619611,-41.81634453758392,7302,intermittent-correlated-p1.0-o0.8,36,0,no_entropy
humanitarian,75,3,0.82177734375,0.6236511208117008,59,0.04151039682328701,1.049600636959076,528,0.43353391990065576,0.8050390481948853,1097.9137146154294,-39.157471586625604,7302,partition-compound-p1.0-o1.0,59,0,no_entropy
commercial,76,3,,,25,,,,,,11.022007928088767,-17.175800365994508,7302,reliable-nominal-p0.0-o0.0,25,0,no_entropy
humanitarian,77,3,,,53,,,,,,546.448918952704,-25.43587320275333,7302,reliable-moderate-p0.5-o0.5,53,0,no_entropy
commercial,78,7,,,32,,,,,,14.250751885013548,-30.13284505097892,7302,intermittent-correlated-p1.0-o0.8,32,0,no_entropy
humanitarian,79,2,,,62,,,,,,1675.366366563276,-29.565037674395587,7302,partition-compound-p1.0-o1.0,62,0,no_entropy
commercial,80,14,,,20,,,,,,13.054688991578168,-26.222870473757713,7302,reliable-nominal-p0.0-o0.0,20,0,no_entropy
humanitarian,81,2,,,57,,,,,,982.5478750962727,-25.664462804166135,7302,reliable-moderate-p0.5-o0.5,57,0,no_entropy
commercial,82,2,,,40,,,,,,12.025831673229415,-29.90989748355655,7302,intermittent-correlated-p1.0-o0.8,40,0,no_entropy
humanitarian,83,1,,,40,,,,,,1683.5688657456787,-44.58208061710454,7302,partition-compound-p1.0-o1.0,40,0,no_entropy
commercial,84,8,,,18,,,,,,10.759351704369545,-29.332340117093622,7302,reliable-nominal-p0.0-o0.0,18,0,no_entropy
humanitarian,85,1,0.8583984375,0.5937873125076294,46,-0.0167850879393518,1.0296178102493285,569,0.2418080176413059,0.5377785658836365,1679.2443069361473,-25.837033653539137,7302,reliable-moderate-p0.5-o0.5,46,0,no_entropy
commercial,86,9,,,29,,,,,,14.45585942212611,-35.07997746788427,7302,intermittent-correlated-p1.0-o0.8,29,0,no_entropy
humanitarian,87,3,,,46,,,,,,1913.2385295765012,-42.288607687681804,7302,partition-compound-p1.0-o1.0,46,0,no_entropy
commercial,88,1,,,36,,,,,,8.550642942411285,-14.917749094504561,7302,reliable-nominal-p0.0-o0.0,36,0,no_entropy
humanitarian,89,1,,,45,,,,,,513.8854787645183,-20.391411163276167,7302,reliable-moderate-p0.5-o0.5,45,0,no_entropy
commercial,90,1,,,43,,,,,,14.31031813950086,-36.21040718784884,7302,intermittent-correlated-p1.0-o0.8,43,0,no_entropy
humanitarian,91,9,,,42,,,,,,1675.4431697272435,-43.82579116485401,7302,partition-compound-p1.0-o1.0,42,0,no_entropy
commercial,92,4,,,22,,,,,,12.386996858220899,-42.409189425207906,7302,reliable-nominal-p0.0-o0.0,22,0,no_entropy
humanitarian,93,4,,,49,,,,,,697.5158946478576,-30.588990403970584,7302,reliable-moderate-p0.5-o0.5,49,0,no_entropy
commercial,94,0,,,46,,,,,,11.022954516549385,-38.15735079279002,7302,intermittent-correlated-p1.0-o0.8,46,0,no_entropy
humanitarian,95,10,0.84130859375,0.5631863009184599,38,-0.015566522292792796,0.9714115118980408,560,0.39296390403062104,0.8364890789985657,1753.1680229059402,-38.054479660320716,7302,partition-compound-p1.0-o1.0,38,0,no_entropy
commercial,96,7,,,36,,,,,,13.548800981341442,-30.711132519676163,7302,reliable-nominal-p0.0-o0.0,36,0,no_entropy
humanitarian,97,7,,,28,,,,,,949.3197354291319,-36.52185410370333,7302,reliable-moderate-p0.5-o0.5,28,0,no_entropy
commercial,98,10,,,24,,,,,,13.416117677148632,-37.77420713117992,7302,intermittent-correlated-p1.0-o0.8,24,0,no_entropy
humanitarian,99,1,,,52,,,,,,2251.287128555249,-31.396530997626883,7302,partition-compound-p1.0-o1.0,52,0,no_entropy
commercial,100,6,,,18,,,,,,12.264628415383584,-35.87821612476031,7302,reliable-nominal-p0.0-o0.0,18,0,no_entropy
humanitarian,101,10,,,28,,,,,,1186.998720550131,-36.40061157512382,7302,reliable-moderate-p0.5-o0.5,28,0,no_entropy
commercial,102,0,,,40,,,,,,12.896776452886671,-41.00215120308769,7302,intermittent-correlated-p1.0-o0.8,40,0,no_entropy
humanitarian,103,3,,,50,,,,,,1393.4764998981623,-46.22975885038792,7302,partition-compound-p1.0-o1.0,50,0,no_entropy
commercial,104,4,,,42,,,,,,13.554267951540966,-42.712519823020195,7302,reliable-nominal-p0.0-o0.0,42,0,no_entropy
humanitarian,105,10,0.86328125,0.5379519090056419,27,0.004098301753401756,0.9314967656135559,549,0.3707103434205055,0.7518540275096893,527.3318183516777,-27.424791364870956,7302,reliable-moderate-p0.5-o0.5,27,0,no_entropy
commercial,106,8,,,24,,,,,,13.138555347569856,-44.62721121792006,7302,intermittent-correlated-p1.0-o0.8,24,0,no_entropy
humanitarian,107,2,,,43,,,,,,2341.790993421814,-44.91474381519201,7302,partition-compound-p1.0-o1.0,43,0,no_entropy
commercial,108,11,,,15,,,,,,11.343296616401824,-25.15941453377233,7302,reliable-nominal-p0.0-o0.0,15,0,no_entropy
humanitarian,109,7,,,45,,,,,,994.9203001592341,-34.98091488149664,7302,reliable-moderate-p0.5-o0.5,45,0,no_entropy
commercial,110,3,,,37,,,,,,11.84222667915978,-36.10097403818192,7302,intermittent-correlated-p1.0-o0.8,37,0,no_entropy
humanitarian,111,3,,,60,,,,,,2222.2774329577337,-38.15443958951588,7302,partition-compound-p1.0-o1.0,60,0,no_entropy
commercial,112,5,,,20,,,,,,10.65251197221684,-34.874473313494676,7302,reliable-nominal-p0.0-o0.0,20,0,no_entropy
humanitarian,113,0,,,47,,,,,,1004.0749049574229,-23.165981237364367,7302,reliable-moderate-p0.5-o0.5,47,0,no_entropy
commercial,114,6,,,27,,,,,,12.336223371080235,-44.73341734686975,7302,intermittent-correlated-p1.0-o0.8,27,0,no_entropy
humanitarian,115,11,0.87158203125,0.513741647824645,42,-0.0003527592867612839,0.8929435181617736,548,0.35428715154528617,0.7271387004852294,2542.615490566484,-38.96919352649767,7302,partition-compound-p1.0-o1.0,42,0,no_entropy
commercial,116,5,,,22,,,,,,12.71480258555568,-34.78548473595144,7302,reliable-nominal-p0.0-o0.0,22,0,no_entropy
humanitarian,117,11,,,25,,,,,,1263.8982535741916,-39.74734693630104,7302,reliable-moderate-p0.5-o0.5,25,0,no_entropy
commercial,118,4,,,34,,,,,,12.50276398296057,-45.938555528334085,7302,intermittent-correlated-p1.0-o0.8,34,0,no_entropy
humanitarian,119,8,,,53,,,,,,1858.8049254352288,-41.461255287015376,7302,partition-compound-p1.0-o1.0,53,0,no_entropy
commercial,120,4,,,27,,,,,,10.996284131025861,-33.836152719762424,7302,reliable-nominal-p0.0-o0.0,27,0,no_entropy
humanitarian,121,4,,,45,,,,,,902.4363668180735,-20.561484506935585,7302,reliable-moderate-p0.5-o0.5,45,0,no_entropy
commercial,122,6,,,35,,,,,,13.668862721221185,-40.752896156058476,7302,intermittent-correlated-p1.0-o0.8,35,0,no_entropy
humanitarian,123,4,,,56,,,,,,1848.9226417119394,-34.733024980874575,7302,partition-compound-p1.0-o1.0,56,0,no_entropy
commercial,124,1,,,37,,,,,,11.365362935775607,-22.547932897712922,7302,reliable-nominal-p0.0-o0.0,37,0,no_entropy
humanitarian,125,4,0.8994140625,0.49145117588341236,51,0.002003542371094227,0.8895818209648132,556,0.31560553167015315,0.6449956226348877,1033.8716729497146,-17.81795210467402,7302,reliable-moderate-p0.5-o0.5,51,0,no_entropy
commercial,126,0,,,49,,,,,,14.116140543383057,-35.57357396623399,7302,intermittent-correlated-p1.0-o0.8,49,0,no_entropy
humanitarian,127,1,,,64,,,,,,1431.3127659783745,-43.79573744998007,7302,partition-compound-p1.0-o1.0,64,0,no_entropy
commercial,128,6,,,21,,,,,,9.065044100436412,-17.846278555693697,7302,reliable-nominal-p0.0-o0.0,21,0,no_entropy
humanitarian,129,4,,,50,,,,,,505.1594738817717,-24.359938575140166,7302,reliable-moderate-p0.5-o0.5,50,0,no_entropy
commercial,130,0,,,44,,,,,,14.534217842547633,-33.81419563298276,7302,intermittent-correlated-p1.0-o0.8,44,0,no_entropy
humanitarian,131,6,,,56,,,,,,1814.6971530622834,-26.432407397632442,7302,partition-compound-p1.0-o1.0,56,0,no_entropy
commercial,132,5,,,22,,,,,,10.421579161989262,-28.73411448813732,7302,reliable-nominal-p0.0-o0.0,22,0,no_entropy
humanitarian,133,2,,,40,,,,,,543.7626406437166,-29.03880475191784,7302,reliable-moderate-p0.5-o0.5,40,0,no_entropy
commercial,134,5,0.9130859375,0.4735091347247362,36,-0.07581308543682098,0.8980930089950562,514,0.18012822408229112,0.5298444750905037,13.44869221538264,-41.42991218182384,7302,intermittent-correlated-p1.0-o0.8,36,0,no_entropy
humanitarian,135,12,,,52,,,,,,1830.23583647144,-46.4326839565223,7302,partition-compound-p1.0-o1.0,52,0,no_entropy
commercial,136,2,,,23,,,,,,11.96468941461163,-35.00204456128042,7302,reliable-nominal-p0.0-o0.0,23,0,no_entropy
humanitarian,137,3,,,56,,,,,,1392.0463818206651,-31.56440896914788,7302,reliable-moderate-p0.5-o0.5,56,0,no_entropy
commercial,138,12,,,24,,,,,,12.060791004846418,-43.89900689409396,7302,intermittent-correlated-p1.0-o0.8,24,0,no_entropy
humanitarian,139,17,,,50,,,,,,1501.7669136396078,-44.90773104951104,7302,partition-compound-p1.0-o1.0,50,0,no_entropy
commercial,140,0,,,35,,,,,,8.344873222298359,-17.738763466646414,7302,reliable-nominal-p0.0-o0.0,35,0,no_entropy
humanitarian,141,6,,,44,,,,,,887.0814579595437,-32.69403739380941,7302,reliable-moderate-p0.5-o0.5,44,0,no_entropy
commercial,142,4,,,33,,,,,,12.268931496211785,-27.99207065692487,7302,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,143,2,0.89501953125,0.45552995055913925,55,-0.03079246260225773,0.7978340697288513,529,0.272476572394371,0.6224947541952133,2023.792070235783,-33.537744927939215,7302,partition-compound-p1.0-o1.0,55,0,no_entropy
commercial,144,13,,,11,,,,,,12.750140044789367,-42.84528413113238,7302,reliable-nominal-p0.0-o0.0,11,0,no_entropy
humanitarian,145,1,,,51,,,,,,1275.430029127669,-33.26417046790958,7302,reliable-moderate-p0.5-o0.5,51,0,no_entropy
commercial,146,2,,,31,,,,,,12.554746069537515,-45.13851642523802,7302,intermittent-correlated-p1.0-o0.8,31,0,no_entropy
humanitarian,147,2,,,62,,,,,,2000.2075781209608,-38.53473943694893,7302,partition-compound-p1.0-o1.0,62,0,no_entropy
commercial,148,9,,,29,,,,,,13.686212892240324,-31.184649404919895,7302,reliable-nominal-p0.0-o0.0,29,0,no_entropy
humanitarian,149,12,,,34,,,,,,944.5585756449816,-42.572965657731025,7302,reliable-moderate-p0.5-o0.5,34,0,no_entropy
commercial,150,9,,,28,,,,,,13.82332236130499,-41.05747497215386,7302,intermittent-correlated-p1.0-o0.8,28,0,no_entropy
humanitarian,151,2,,,62,,,,,,2538.665120839979,-34.60188444955582,7302,partition-compound-p1.0-o1.0,62,0,no_entropy
commercial,152,6,0.91015625,0.4465498384088278,28,-0.005524582788348198,0.8134469652175903,517,0.3501465737819672,0.7276112449169159,9.285104334976156,-27.70526433190819,7302,reliable-nominal-p0.0-o0.0,28,0,no_entropy
humanitarian,153,2,,,49,,,,,,1022.5023177401187,-24.061701309358952,7302,reliable-moderate-p0.5-o0.5,49,0,no_entropy
commercial,154,1,,,39,,,,,,13.102745216706182,-46.47187697964204,7302,intermittent-correlated-p1.0-o0.8,39,0,no_entropy
humanitarian,155,6,,,56,,,,,,2733.421237270642,-43.68323536283456,7302,partition-compound-p1.0-o1.0,56,0,no_entropy
commercial,156,14,,,15,,,,,,13.338837564937593,-35.87803025770028,7302,reliable-nominal-p0.0-o0.0,15,0,no_entropy
humanitarian,157,0,,,49,,,,,,1084.7282229535122,-34.08514577376794,7302,reliable-moderate-p0.5-o0.5,49,0,no_entropy
commercial,158,12,,,31,,,,,,13.320087748762424,-44.349986213808215,7302,intermittent-correlated-p1.0-o0.8,31,0,no_entropy
humanitarian,159,1,,,54,,,,,,1420.9537401729808,-42.96246970722048,7302,partition-compound-p1.0-o1.0,54,0,no_entropy
