cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
utility_restoration|nominal|private_fragmented|51110,utility_restoration,nominal,private_fragmented,51110,utility_restoration_topology_2,1.7176762308243108,0.0,1.7176762308243108,1,6.0,0,0,0,utility_restoration|nominal|private_fragmented|51110|utility_04|verify,nominal_evidence_conflict,0.8224101205989796,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51111,utility_restoration,nominal,private_fragmented,51111,utility_restoration_topology_3,1.8703248451289127,0.0,1.8703248451289127,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51112,utility_restoration,nominal,private_fragmented,51112,utility_restoration_topology_0,1.243580805874091,0.0,1.243580805874091,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51113,utility_restoration,nominal,private_fragmented,51113,utility_restoration_topology_1,1.3373435235477102,0.0,1.3373435235477102,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51114,utility_restoration,nominal,private_fragmented,51114,utility_restoration_topology_2,1.216224563620635,0.0,1.216224563620635,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51115,utility_restoration,nominal,private_fragmented,51115,utility_restoration_topology_3,1.488618811041783,0.0464482419649285,1.4421705690768545,1,4.0,0,1,0,utility_restoration|nominal|private_fragmented|51115|utility_02|request_peer_evidence,nominal_commitment_deadlock,0.796244682905023,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51116,utility_restoration,nominal,private_fragmented,51116,utility_restoration_topology_0,1.238978550930585,0.0,1.238978550930585,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51117,utility_restoration,nominal,private_fragmented,51117,utility_restoration_topology_1,1.7675465998428708,0.0,1.7675465998428708,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51118,utility_restoration,nominal,private_fragmented,51118,utility_restoration_topology_2,1.5024048851071248,0.0,1.5024048851071248,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51119,utility_restoration,nominal,private_fragmented,51119,utility_restoration_topology_3,1.3102698268488364,0.0,1.3102698268488364,1,7.0,0,0,1,utility_restoration|nominal|private_fragmented|51119|utility_01|revise_commitment,nominal_commitment_deadlock,0.818319757799348,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51120,utility_restoration,nominal,private_fragmented,51120,utility_restoration_topology_0,1.7732472360752107,0.0,1.7732472360752107,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51101,utility_restoration,ood,private_fragmented,51101,utility_restoration_topology_1,4.020523498688052,0.064872671198728,3.9556508274893236,2,12.0,0,2,2,utility_restoration|ood|private_fragmented|51101|utility_02|verify;utility_restoration|ood|private_fragmented|51101|utility_04|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.7658938755661324,complete_thermodynamic
utility_restoration|ood|private_fragmented|51102,utility_restoration,ood,private_fragmented,51102,utility_restoration_topology_2,4.238360210358099,0.0,4.238360210358099,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51103,utility_restoration,ood,private_fragmented,51103,utility_restoration_topology_3,3.6692398228542578,0.0,3.6692398228542578,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51104,utility_restoration,ood,private_fragmented,51104,utility_restoration_topology_0,3.5594123182853448,0.0,3.5594123182853448,1,4.0,0,0,1,utility_restoration|ood|private_fragmented|51104|utility_01|request_peer_evidence,ood_commitment_deadlock,0.7068618172911593,complete_thermodynamic
utility_restoration|ood|private_fragmented|51105,utility_restoration,ood,private_fragmented,51105,utility_restoration_topology_1,3.7982688150039863,-0.7309088131338203,4.529177628137806,2,13.0,1,0,1,utility_restoration|ood|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51105|utility_04|request_peer_evidence,ood_unsafe_or_compromised_component;ood_resource_shortage,0.7035382354753374,complete_thermodynamic
utility_restoration|ood|private_fragmented|51106,utility_restoration,ood,private_fragmented,51106,utility_restoration_topology_2,4.250074299902506,0.0,4.250074299902506,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51107,utility_restoration,ood,private_fragmented,51107,utility_restoration_topology_3,3.8457761271607787,0.0,3.8457761271607787,1,4.0,0,0,0,utility_restoration|ood|private_fragmented|51107|utility_01|request_peer_evidence,ood_commitment_deadlock,0.7040277296003119,complete_thermodynamic
utility_restoration|ood|private_fragmented|51108,utility_restoration,ood,private_fragmented,51108,utility_restoration_topology_0,4.282231593497554,0.0475434866485213,4.234688106849032,2,15.0,1,1,1,utility_restoration|ood|private_fragmented|51108|utility_01|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51108|utility_04|verify,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.8113625861550136,complete_thermodynamic
utility_restoration|ood|private_fragmented|51109,utility_restoration,ood,private_fragmented,51109,utility_restoration_topology_1,3.9938063457538937,0.0,3.9938063457538937,1,4.0,0,0,1,utility_restoration|ood|private_fragmented|51109|utility_01|request_peer_evidence,ood_commitment_deadlock,0.7942058219325262,complete_thermodynamic
utility_restoration|ood|private_fragmented|51110,utility_restoration,ood,private_fragmented,51110,utility_restoration_topology_2,4.64814471340033,0.32591873439281394,4.322225979007516,2,13.0,0,2,2,utility_restoration|ood|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|ood|private_fragmented|51110|utility_04|verify,ood_commitment_deadlock;ood_evidence_conflict,0.7025108017444379,complete_thermodynamic
utility_restoration|ood|private_fragmented|51111,utility_restoration,ood,private_fragmented,51111,utility_restoration_topology_3,3.442381566904525,0.1073602560862823,3.3350213108182425,1,4.0,0,1,1,utility_restoration|ood|private_fragmented|51111|utility_03|request_peer_evidence,ood_commitment_deadlock,0.7606768642802303,complete_thermodynamic
utility_restoration|ood|private_fragmented|51112,utility_restoration,ood,private_fragmented,51112,utility_restoration_topology_0,4.020983169494382,0.0,4.020983169494382,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51113,utility_restoration,ood,private_fragmented,51113,utility_restoration_topology_1,3.8581930872690764,0.0899878347648518,3.7682052525042247,1,9.0,0,1,1,utility_restoration|ood|private_fragmented|51113|utility_01|deploy_repair_capacity,ood_resource_shortage,0.8177623916921838,complete_thermodynamic
utility_restoration|ood|private_fragmented|51114,utility_restoration,ood,private_fragmented,51114,utility_restoration_topology_2,4.188018217100239,0.3924844773000951,3.7955337398001436,2,14.0,0,2,2,utility_restoration|ood|private_fragmented|51114|utility_02|verify;utility_restoration|ood|private_fragmented|51114|utility_03|authorize_emergency_resource,ood_unsafe_or_compromised_component;ood_resource_shortage,0.742964604108447,complete_thermodynamic
utility_restoration|ood|private_fragmented|51115,utility_restoration,ood,private_fragmented,51115,utility_restoration_topology_3,3.434554162459757,0.0,3.434554162459757,1,4.0,0,0,1,utility_restoration|ood|private_fragmented|51115|utility_01|request_peer_evidence,ood_commitment_deadlock,0.7242729920207878,complete_thermodynamic
utility_restoration|ood|private_fragmented|51116,utility_restoration,ood,private_fragmented,51116,utility_restoration_topology_0,3.6419264038147032,0.0423634746303936,3.5995629291843096,2,10.0,1,1,1,utility_restoration|ood|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51116|utility_02|verify,ood_commitment_deadlock;ood_unsafe_or_compromised_component,0.7877054210627532,complete_thermodynamic
utility_restoration|ood|private_fragmented|51117,utility_restoration,ood,private_fragmented,51117,utility_restoration_topology_1,3.665372970186593,0.0,3.665372970186593,1,7.0,0,0,1,utility_restoration|ood|private_fragmented|51117|utility_04|revise_commitment,ood_commitment_deadlock,0.7982852649556391,complete_thermodynamic
utility_restoration|ood|private_fragmented|51118,utility_restoration,ood,private_fragmented,51118,utility_restoration_topology_2,3.8600111809052873,0.0,3.8600111809052873,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|ood|private_fragmented|51119,utility_restoration,ood,private_fragmented,51119,utility_restoration_topology_3,3.494978863445506,0.0930642923105523,3.4019145711349537,1,4.0,0,1,1,utility_restoration|ood|private_fragmented|51119|utility_03|request_peer_evidence,ood_commitment_deadlock,0.849327441737819,complete_thermodynamic
utility_restoration|ood|private_fragmented|51120,utility_restoration,ood,private_fragmented,51120,utility_restoration_topology_0,4.056242625176683,0.0,4.056242625176683,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51101,utility_restoration,partition,private_fragmented,51101,utility_restoration_topology_1,3.331408677685775,0.0887815693972189,3.2426271082885565,2,10.0,0,1,1,utility_restoration|partition|private_fragmented|51101|utility_04|request_peer_evidence;utility_restoration|partition|private_fragmented|51101|utility_02|verify,partition_commitment_deadlock;partition_unsafe_or_compromised_component,0.49147537856563606,complete_thermodynamic
utility_restoration|partition|private_fragmented|51102,utility_restoration,partition,private_fragmented,51102,utility_restoration_topology_2,3.5818747059236977,-0.025641026518882,3.6075157324425797,1,9.0,1,0,0,utility_restoration|partition|private_fragmented|51102|utility_02|deploy_repair_capacity,partition_resource_shortage,0.4460766383658308,complete_thermodynamic
utility_restoration|partition|private_fragmented|51103,utility_restoration,partition,private_fragmented,51103,utility_restoration_topology_3,2.5371672044679956,0.0,2.5371672044679956,1,4.0,0,0,1,utility_restoration|partition|private_fragmented|51103|utility_01|request_peer_evidence,partition_commitment_deadlock,0.5238392837087333,complete_thermodynamic
utility_restoration|partition|private_fragmented|51104,utility_restoration,partition,private_fragmented,51104,utility_restoration_topology_0,2.9907634038417683,0.0,2.9907634038417683,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51105,utility_restoration,partition,private_fragmented,51105,utility_restoration_topology_1,3.098953653850324,0.0,3.098953653850324,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51106,utility_restoration,partition,private_fragmented,51106,utility_restoration_topology_2,2.725480750224401,0.0,2.725480750224401,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51107,utility_restoration,partition,private_fragmented,51107,utility_restoration_topology_3,2.813395098074724,0.0,2.813395098074724,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51108,utility_restoration,partition,private_fragmented,51108,utility_restoration_topology_0,2.871309452429139,0.0,2.871309452429139,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51109,utility_restoration,partition,private_fragmented,51109,utility_restoration_topology_1,3.297460673983557,0.0170572959836053,3.2804033779999515,1,6.0,0,1,1,utility_restoration|partition|private_fragmented|51109|utility_01|verify,partition_route_or_service_failure,0.5369403692526991,complete_thermodynamic
utility_restoration|partition|private_fragmented|51110,utility_restoration,partition,private_fragmented,51110,utility_restoration_topology_2,3.6227809357414715,0.0915375695136712,3.5312433662278004,1,4.0,0,1,1,utility_restoration|partition|private_fragmented|51110|utility_01|request_peer_evidence,partition_evidence_conflict,0.5210326097739433,complete_thermodynamic
utility_restoration|partition|private_fragmented|51111,utility_restoration,partition,private_fragmented,51111,utility_restoration_topology_3,2.92332040379504,0.0,2.92332040379504,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51112,utility_restoration,partition,private_fragmented,51112,utility_restoration_topology_0,3.066880659535937,0.0810519577174309,2.985828701818506,1,4.0,0,1,1,utility_restoration|partition|private_fragmented|51112|utility_04|request_peer_evidence,partition_evidence_conflict,0.5135886815701523,complete_thermodynamic
utility_restoration|partition|private_fragmented|51113,utility_restoration,partition,private_fragmented,51113,utility_restoration_topology_1,2.999897756141709,0.0,2.999897756141709,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51114,utility_restoration,partition,private_fragmented,51114,utility_restoration_topology_2,2.6774332443160795,0.0,2.6774332443160795,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51115,utility_restoration,partition,private_fragmented,51115,utility_restoration_topology_3,3.2669375897808743,0.0,3.2669375897808743,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|partition|private_fragmented|51116,utility_restoration,partition,private_fragmented,51116,utility_restoration_topology_0,3.0624853201887348,0.0,3.0624853201887348,0,0.0,0,0,0,,,0.0,complete_thermodynamic
