cluster_id,application,regime,information_condition,environment_seed,selected_effect_kpi,loss_after_selection_kpi,selected_count_kpi,operator_minutes_kpi,harmful_count_kpi,service_reaching_count_kpi,selected_candidates_kpi,selected_scenario_families_kpi,selected_effect_thermo,loss_after_selection_thermo,selected_count_thermo,operator_minutes_thermo,harmful_count_thermo,service_reaching_count_thermo,selected_candidates_thermo,selected_scenario_families_thermo,utility_difference,loss_difference,harm_difference
utility_restoration|partition|private_fragmented|51109,utility_restoration,partition,private_fragmented,51109,0.0170572959836053,3.2804033779999515,2,13.0,0,2,utility_restoration|partition|private_fragmented|51109|utility_03|revise_commitment;utility_restoration|partition|private_fragmented|51109|utility_01|verify,partition_commitment_deadlock;partition_route_or_service_failure,0.0170572959836053,3.2804033779999515,1,6.0,0,1,utility_restoration|partition|private_fragmented|51109|utility_01|verify,partition_route_or_service_failure,0.0,0.0,0
utility_restoration|partition|private_fragmented|51110,utility_restoration,partition,private_fragmented,51110,0.0915375695136712,3.5312433662278004,2,8.0,0,1,utility_restoration|partition|private_fragmented|51110|utility_04|request_peer_evidence;utility_restoration|partition|private_fragmented|51110|utility_01|request_peer_evidence,partition_commitment_deadlock;partition_evidence_conflict,0.0915375695136712,3.5312433662278004,1,4.0,0,1,utility_restoration|partition|private_fragmented|51110|utility_01|request_peer_evidence,partition_evidence_conflict,0.0,0.0,0
utility_restoration|partition|private_fragmented|51111,utility_restoration,partition,private_fragmented,51111,0.0,2.92332040379504,0,0.0,0,0,,,0.0,2.92332040379504,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51112,utility_restoration,partition,private_fragmented,51112,0.0810519577174309,2.985828701818506,1,4.0,0,1,utility_restoration|partition|private_fragmented|51112|utility_04|request_peer_evidence,partition_evidence_conflict,0.0810519577174309,2.985828701818506,1,4.0,0,1,utility_restoration|partition|private_fragmented|51112|utility_04|request_peer_evidence,partition_evidence_conflict,0.0,0.0,0
utility_restoration|partition|private_fragmented|51113,utility_restoration,partition,private_fragmented,51113,0.0,2.999897756141709,0,0.0,0,0,,,0.0,2.999897756141709,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51114,utility_restoration,partition,private_fragmented,51114,-0.0677776856303602,2.7452109299464396,1,6.0,1,0,utility_restoration|partition|private_fragmented|51114|utility_02|verify,partition_resource_shortage,0.0,2.6774332443160795,0,0.0,0,0,,,0.0677776856303602,-0.06777768563036002,-1
utility_restoration|partition|private_fragmented|51115,utility_restoration,partition,private_fragmented,51115,0.0,3.2669375897808743,0,0.0,0,0,,,0.0,3.2669375897808743,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51116,utility_restoration,partition,private_fragmented,51116,0.0,3.0624853201887348,0,0.0,0,0,,,0.0,3.0624853201887348,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51117,utility_restoration,partition,private_fragmented,51117,0.0,2.9853558820538497,0,0.0,0,0,,,0.0,2.9853558820538497,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51118,utility_restoration,partition,private_fragmented,51118,0.0,3.0855623673473014,1,7.0,0,1,utility_restoration|partition|private_fragmented|51118|utility_02|revise_commitment,partition_commitment_deadlock,0.0,3.0855623673473014,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51119,utility_restoration,partition,private_fragmented,51119,0.0,3.2367671903228263,0,0.0,0,0,,,0.0,3.2367671903228263,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|partition|private_fragmented|51120,utility_restoration,partition,private_fragmented,51120,0.0,3.4637730125335775,0,0.0,0,0,,,0.1264863019798651,3.3372867105537125,1,7.0,0,0,utility_restoration|partition|private_fragmented|51120|utility_02|revise_commitment,partition_commitment_deadlock,0.1264863019798651,-0.126486301979865,0
utility_restoration|telemetry_integrity|private_fragmented|51101,utility_restoration,telemetry_integrity,private_fragmented,51101,0.0327347286056874,3.598490989716601,1,6.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51101|utility_02|verify,telemetry_integrity_unsafe_or_compromised_component,-0.038090861518987905,3.6693165798412766,2,12.0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51101|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51101|utility_04|verify,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_resource_shortage,-0.0708255901246753,0.07082559012467549,1
utility_restoration|telemetry_integrity|private_fragmented|51102,utility_restoration,telemetry_integrity,private_fragmented,51102,0.0395458907761023,2.694969502414181,1,9.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51102|utility_02|deploy_repair_capacity,telemetry_integrity_route_or_service_failure,0.0,2.734515393190283,0,0.0,0,0,,,-0.0395458907761023,0.039545890776102155,0
utility_restoration|telemetry_integrity|private_fragmented|51103,utility_restoration,telemetry_integrity,private_fragmented,51103,0.146700963623647,2.356561294967602,1,7.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51103|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.146700963623647,2.356561294967602,1,7.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51103|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51104,utility_restoration,telemetry_integrity,private_fragmented,51104,0.0,3.0519990674111135,1,4.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51104|utility_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.0,3.0519990674111135,1,4.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51104|utility_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51105,utility_restoration,telemetry_integrity,private_fragmented,51105,0.1600088126462447,2.819014142364475,1,7.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51105|utility_04|revise_commitment,telemetry_integrity_commitment_deadlock,-0.32076937424350804,3.299792329254228,2,16.0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51105|utility_04|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51105|utility_02|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,-0.4807781868897527,0.48077818688975293,1
utility_restoration|telemetry_integrity|private_fragmented|51106,utility_restoration,telemetry_integrity,private_fragmented,51106,0.0,2.56798095550005,0,0.0,0,0,,,0.0,2.56798095550005,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51107,utility_restoration,telemetry_integrity,private_fragmented,51107,0.0,3.0955286051366047,2,8.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51107|utility_02|request_peer_evidence;utility_restoration|telemetry_integrity|private_fragmented|51107|utility_01|request_peer_evidence,telemetry_integrity_commitment_deadlock;telemetry_integrity_evidence_conflict,0.2287665263024503,2.8667620788341543,1,7.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51107|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.2287665263024503,-0.2287665263024503,0
utility_restoration|telemetry_integrity|private_fragmented|51108,utility_restoration,telemetry_integrity,private_fragmented,51108,-0.0617864934872415,3.0410395100235306,1,6.0,1,0,utility_restoration|telemetry_integrity|private_fragmented|51108|utility_04|verify,telemetry_integrity_route_or_service_failure,-0.0617864934872415,3.0410395100235306,1,6.0,1,0,utility_restoration|telemetry_integrity|private_fragmented|51108|utility_04|verify,telemetry_integrity_route_or_service_failure,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51109,utility_restoration,telemetry_integrity,private_fragmented,51109,0.0,2.8502649918574408,0,0.0,0,0,,,0.0,2.8502649918574408,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51110,utility_restoration,telemetry_integrity,private_fragmented,51110,-0.166703431815792,3.1583368410904002,2,10.0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51110|utility_04|verify;utility_restoration|telemetry_integrity|private_fragmented|51110|utility_01|request_peer_evidence,telemetry_integrity_route_or_service_failure;telemetry_integrity_evidence_conflict,-0.166703431815792,3.1583368410904002,2,10.0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51110|utility_04|verify;utility_restoration|telemetry_integrity|private_fragmented|51110|utility_01|request_peer_evidence,telemetry_integrity_route_or_service_failure;telemetry_integrity_evidence_conflict,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51111,utility_restoration,telemetry_integrity,private_fragmented,51111,0.0,3.296789370209943,0,0.0,0,0,,,0.0,3.296789370209943,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51112,utility_restoration,telemetry_integrity,private_fragmented,51112,0.0828426672855031,2.16523828924342,2,13.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|telemetry_integrity|private_fragmented|51112|utility_01|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.0828426672855031,2.16523828924342,2,13.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|telemetry_integrity|private_fragmented|51112|utility_01|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51113,utility_restoration,telemetry_integrity,private_fragmented,51113,0.0,2.659932029231049,0,0.0,0,0,,,0.0,2.659932029231049,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51114,utility_restoration,telemetry_integrity,private_fragmented,51114,0.17590734044264422,2.4081484988394224,2,10.0,0,2,utility_restoration|telemetry_integrity|private_fragmented|51114|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51114|utility_04|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.17590734044264422,2.4081484988394224,2,10.0,0,2,utility_restoration|telemetry_integrity|private_fragmented|51114|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51114|utility_04|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51115,utility_restoration,telemetry_integrity,private_fragmented,51115,0.0,2.9359926197878705,0,0.0,0,0,,,0.0,2.9359926197878705,1,4.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51115|utility_03|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51116,utility_restoration,telemetry_integrity,private_fragmented,51116,0.0,2.2866243629459153,0,0.0,0,0,,,0.0,2.2866243629459153,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51117,utility_restoration,telemetry_integrity,private_fragmented,51117,0.0,2.75234484146118,1,6.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51117|utility_03|verify,telemetry_integrity_evidence_conflict,0.0,2.75234484146118,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51118,utility_restoration,telemetry_integrity,private_fragmented,51118,0.0,2.8028918823393028,1,7.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51118|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.0164760448029837,2.7864158375363193,2,16.0,0,2,utility_restoration|telemetry_integrity|private_fragmented|51118|utility_02|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51118|utility_03|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.0164760448029837,-0.01647604480298348,0
utility_restoration|telemetry_integrity|private_fragmented|51119,utility_restoration,telemetry_integrity,private_fragmented,51119,0.0,2.256085467941,1,6.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51119|utility_02|verify,telemetry_integrity_evidence_conflict,0.0,2.256085467941,1,6.0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51119|utility_02|verify,telemetry_integrity_evidence_conflict,0.0,0.0,0
utility_restoration|telemetry_integrity|private_fragmented|51120,utility_restoration,telemetry_integrity,private_fragmented,51120,0.0,2.395545853358982,0,0.0,0,0,,,0.0,2.395545853358982,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|public_shared|51101,utility_restoration,compound,public_shared,51101,0.1064213660859773,3.1457680484493022,1,6.0,0,1,utility_restoration|compound|public_shared|51101|utility_01|verify,compound_unsafe_or_compromised_component,0.1064213660859773,3.1457680484493022,1,6.0,0,1,utility_restoration|compound|public_shared|51101|utility_01|verify,compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51102,utility_restoration,compound,public_shared,51102,0.1298846950046582,2.8938622439095627,2,12.0,0,1,utility_restoration|compound|public_shared|51102|utility_02|verify;utility_restoration|compound|public_shared|51102|utility_01|verify,compound_unsafe_or_compromised_component;compound_evidence_conflict,0.1298846950046582,2.8938622439095627,1,6.0,0,1,utility_restoration|compound|public_shared|51102|utility_02|verify,compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51103,utility_restoration,compound,public_shared,51103,0.2316839688884615,3.003687342590821,2,13.0,0,1,utility_restoration|compound|public_shared|51103|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51103|utility_02|request_peer_evidence,compound_route_or_service_failure;compound_commitment_deadlock,0.2316839688884615,3.003687342590821,2,13.0,0,1,utility_restoration|compound|public_shared|51103|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51103|utility_02|request_peer_evidence,compound_route_or_service_failure;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51104,utility_restoration,compound,public_shared,51104,0.4166131147918126,3.264792918577257,2,13.0,0,2,utility_restoration|compound|public_shared|51104|utility_03|request_peer_evidence;utility_restoration|compound|public_shared|51104|utility_01|deploy_repair_capacity,compound_commitment_deadlock;compound_route_or_service_failure,0.4166131147918126,3.264792918577257,2,13.0,0,2,utility_restoration|compound|public_shared|51104|utility_03|request_peer_evidence;utility_restoration|compound|public_shared|51104|utility_01|deploy_repair_capacity,compound_commitment_deadlock;compound_route_or_service_failure,0.0,0.0,0
utility_restoration|compound|public_shared|51105,utility_restoration,compound,public_shared,51105,0.1151543925189925,2.930142535195307,1,4.0,0,1,utility_restoration|compound|public_shared|51105|utility_04|request_peer_evidence,compound_commitment_deadlock,0.1151543925189925,2.930142535195307,1,4.0,0,1,utility_restoration|compound|public_shared|51105|utility_04|request_peer_evidence,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51106,utility_restoration,compound,public_shared,51106,0.2272456372697242,3.2376477865422837,2,15.0,0,1,utility_restoration|compound|public_shared|51106|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51106|utility_01|verify,compound_route_or_service_failure;compound_unsafe_or_compromised_component,0.1072587767385935,3.3576346470734144,1,9.0,0,1,utility_restoration|compound|public_shared|51106|utility_03|deploy_repair_capacity,compound_route_or_service_failure,-0.11998686053113068,0.11998686053113072,0
utility_restoration|compound|public_shared|51107,utility_restoration,compound,public_shared,51107,0.1011116968696029,3.448397835109783,1,6.0,0,1,utility_restoration|compound|public_shared|51107|utility_01|verify,compound_unsafe_or_compromised_component,0.1011116968696029,3.448397835109783,1,6.0,0,1,utility_restoration|compound|public_shared|51107|utility_01|verify,compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51108,utility_restoration,compound,public_shared,51108,0.2249138009883416,2.7926770283193876,2,10.0,0,1,utility_restoration|compound|public_shared|51108|utility_01|verify;utility_restoration|compound|public_shared|51108|utility_04|request_peer_evidence,compound_unsafe_or_compromised_component;compound_commitment_deadlock,0.2249138009883416,2.7926770283193876,2,10.0,0,1,utility_restoration|compound|public_shared|51108|utility_01|verify;utility_restoration|compound|public_shared|51108|utility_04|request_peer_evidence,compound_unsafe_or_compromised_component;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51109,utility_restoration,compound,public_shared,51109,0.2310925720003676,3.0505030769715518,2,13.0,0,2,utility_restoration|compound|public_shared|51109|utility_01|request_peer_evidence;utility_restoration|compound|public_shared|51109|utility_03|deploy_repair_capacity,compound_commitment_deadlock;compound_resource_shortage,0.2310925720003676,3.0505030769715518,2,13.0,0,2,utility_restoration|compound|public_shared|51109|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51109|utility_01|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51110,utility_restoration,compound,public_shared,51110,0.214018187586072,2.8057251874772526,2,15.0,0,2,utility_restoration|compound|public_shared|51110|utility_01|deploy_repair_capacity;utility_restoration|compound|public_shared|51110|utility_03|verify,compound_route_or_service_failure;compound_unsafe_or_compromised_component,0.214018187586072,2.8057251874772526,2,15.0,0,2,utility_restoration|compound|public_shared|51110|utility_01|deploy_repair_capacity;utility_restoration|compound|public_shared|51110|utility_03|verify,compound_route_or_service_failure;compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51111,utility_restoration,compound,public_shared,51111,0.1981017562163509,3.2466866627365465,2,13.0,0,2,utility_restoration|compound|public_shared|51111|utility_01|request_peer_evidence;utility_restoration|compound|public_shared|51111|utility_02|deploy_repair_capacity,compound_commitment_deadlock;compound_route_or_service_failure,0.1981017562163509,3.2466866627365465,2,13.0,0,2,utility_restoration|compound|public_shared|51111|utility_01|request_peer_evidence;utility_restoration|compound|public_shared|51111|utility_02|deploy_repair_capacity,compound_commitment_deadlock;compound_route_or_service_failure,0.0,0.0,0
utility_restoration|compound|public_shared|51112,utility_restoration,compound,public_shared,51112,0.2357786788895,3.0288640791722488,2,15.0,0,1,utility_restoration|compound|public_shared|51112|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51112|utility_04|verify,compound_route_or_service_failure;compound_unsafe_or_compromised_component,0.2357786788895,3.0288640791722488,2,15.0,0,1,utility_restoration|compound|public_shared|51112|utility_03|deploy_repair_capacity;utility_restoration|compound|public_shared|51112|utility_04|verify,compound_route_or_service_failure;compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51113,utility_restoration,compound,public_shared,51113,0.1254145469711243,3.45530009636143,1,6.0,0,1,utility_restoration|compound|public_shared|51113|utility_03|verify,compound_unsafe_or_compromised_component,0.1254145469711243,3.45530009636143,1,6.0,0,1,utility_restoration|compound|public_shared|51113|utility_03|verify,compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|public_shared|51114,utility_restoration,compound,public_shared,51114,0.2140557078545943,3.238884087082447,2,8.0,0,1,utility_restoration|compound|public_shared|51114|utility_02|request_peer_evidence;utility_restoration|compound|public_shared|51114|utility_01|request_peer_evidence,compound_evidence_conflict;compound_commitment_deadlock,0.2140557078545943,3.238884087082447,2,8.0,0,1,utility_restoration|compound|public_shared|51114|utility_02|request_peer_evidence;utility_restoration|compound|public_shared|51114|utility_01|request_peer_evidence,compound_evidence_conflict;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51115,utility_restoration,compound,public_shared,51115,0.2281480962434371,3.1654700233608044,2,10.0,0,1,utility_restoration|compound|public_shared|51115|utility_03|verify;utility_restoration|compound|public_shared|51115|utility_02|request_peer_evidence,compound_unsafe_or_compromised_component;compound_evidence_conflict,0.2281480962434371,3.1654700233608044,2,10.0,0,1,utility_restoration|compound|public_shared|51115|utility_03|verify;utility_restoration|compound|public_shared|51115|utility_02|request_peer_evidence,compound_unsafe_or_compromised_component;compound_evidence_conflict,0.0,0.0,0
utility_restoration|compound|public_shared|51116,utility_restoration,compound,public_shared,51116,0.2506972569369771,2.992799157735249,2,10.0,0,1,utility_restoration|compound|public_shared|51116|utility_01|request_peer_evidence;utility_restoration|compound|public_shared|51116|utility_04|verify,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.1175829157921921,3.1259134988800343,1,4.0,0,0,utility_restoration|compound|public_shared|51116|utility_01|request_peer_evidence,compound_commitment_deadlock,-0.133114341144785,0.13311434114478526,0
utility_restoration|compound|public_shared|51117,utility_restoration,compound,public_shared,51117,0.2302628636967076,3.232443404222318,2,13.0,0,2,utility_restoration|compound|public_shared|51117|utility_02|deploy_repair_capacity;utility_restoration|compound|public_shared|51117|utility_01|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.2302628636967076,3.232443404222318,2,13.0,0,2,utility_restoration|compound|public_shared|51117|utility_02|deploy_repair_capacity;utility_restoration|compound|public_shared|51117|utility_01|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|public_shared|51118,utility_restoration,compound,public_shared,51118,0.1310231895514435,3.1054170695426384,1,9.0,0,0,utility_restoration|compound|public_shared|51118|utility_02|deploy_repair_capacity,compound_resource_shortage,0.1310231895514435,3.1054170695426384,1,9.0,0,0,utility_restoration|compound|public_shared|51118|utility_02|deploy_repair_capacity,compound_resource_shortage,0.0,0.0,0
utility_restoration|compound|public_shared|51119,utility_restoration,compound,public_shared,51119,0.1171412817460725,3.0627280999692137,2,14.0,0,2,utility_restoration|compound|public_shared|51119|utility_03|verify;utility_restoration|compound|public_shared|51119|utility_01|authorize_emergency_resource,compound_unsafe_or_compromised_component;compound_resource_shortage,0.1171412817460725,3.0627280999692137,2,14.0,0,2,utility_restoration|compound|public_shared|51119|utility_03|verify;utility_restoration|compound|public_shared|51119|utility_01|authorize_emergency_resource,compound_unsafe_or_compromised_component;compound_resource_shortage,0.0,0.0,0
utility_restoration|compound|public_shared|51120,utility_restoration,compound,public_shared,51120,0.22803854947938101,2.9000472298512445,2,13.0,0,2,utility_restoration|compound|public_shared|51120|utility_01|deploy_repair_capacity;utility_restoration|compound|public_shared|51120|utility_04|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.22803854947938101,2.9000472298512445,2,13.0,0,2,utility_restoration|compound|public_shared|51120|utility_01|deploy_repair_capacity;utility_restoration|compound|public_shared|51120|utility_04|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|public_shared|51101,utility_restoration,correlated,public_shared,51101,0.1028170878562984,2.836107461644178,1,6.0,0,1,utility_restoration|correlated|public_shared|51101|utility_02|verify,correlated_unsafe_or_compromised_component,0.228398964152118,2.7105255853483587,2,10.0,0,2,utility_restoration|correlated|public_shared|51101|utility_02|verify;utility_restoration|correlated|public_shared|51101|utility_04|request_peer_evidence,correlated_unsafe_or_compromised_component;correlated_commitment_deadlock,0.1255818762958196,-0.1255818762958194,0
utility_restoration|correlated|public_shared|51102,utility_restoration,correlated,public_shared,51102,0.2179648299377664,2.594484339203276,2,10.0,0,1,utility_restoration|correlated|public_shared|51102|utility_03|verify;utility_restoration|correlated|public_shared|51102|utility_04|request_peer_evidence,correlated_unsafe_or_compromised_component;correlated_commitment_deadlock,0.2179648299377664,2.594484339203276,2,10.0,0,1,utility_restoration|correlated|public_shared|51102|utility_03|verify;utility_restoration|correlated|public_shared|51102|utility_04|request_peer_evidence,correlated_unsafe_or_compromised_component;correlated_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|public_shared|51103,utility_restoration,correlated,public_shared,51103,0.20712261027326279,2.700194314889979,2,15.0,0,2,utility_restoration|correlated|public_shared|51103|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51103|utility_01|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.20712261027326279,2.700194314889979,2,15.0,0,2,utility_restoration|correlated|public_shared|51103|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51103|utility_01|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51104,utility_restoration,correlated,public_shared,51104,0.19814058255432537,2.8283729419952266,2,10.0,0,2,utility_restoration|correlated|public_shared|51104|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51104|utility_03|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.19814058255432537,2.8283729419952266,2,10.0,0,2,utility_restoration|correlated|public_shared|51104|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51104|utility_03|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51105,utility_restoration,correlated,public_shared,51105,0.1362,3.1618224806524515,2,12.0,0,2,utility_restoration|correlated|public_shared|51105|utility_03|request_peer_evidence;utility_restoration|correlated|public_shared|51105|utility_01|authorize_emergency_resource,correlated_commitment_deadlock;correlated_resource_shortage,0.1362,3.1618224806524515,2,12.0,0,2,utility_restoration|correlated|public_shared|51105|utility_03|request_peer_evidence;utility_restoration|correlated|public_shared|51105|utility_01|authorize_emergency_resource,correlated_commitment_deadlock;correlated_resource_shortage,0.0,0.0,0
utility_restoration|correlated|public_shared|51106,utility_restoration,correlated,public_shared,51106,0.1030325684891194,2.7640171561627236,1,4.0,0,1,utility_restoration|correlated|public_shared|51106|utility_02|request_peer_evidence,correlated_evidence_conflict,0.1030325684891194,2.7640171561627236,1,4.0,0,1,utility_restoration|correlated|public_shared|51106|utility_02|request_peer_evidence,correlated_evidence_conflict,0.0,0.0,0
utility_restoration|correlated|public_shared|51107,utility_restoration,correlated,public_shared,51107,0.1867218331389546,2.439888871726608,2,13.0,0,2,utility_restoration|correlated|public_shared|51107|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51107|utility_01|request_peer_evidence,correlated_route_or_service_failure;correlated_commitment_deadlock,0.1867218331389546,2.439888871726608,2,13.0,0,2,utility_restoration|correlated|public_shared|51107|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51107|utility_01|request_peer_evidence,correlated_route_or_service_failure;correlated_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|public_shared|51108,utility_restoration,correlated,public_shared,51108,0.22213807451181772,2.770616406241291,2,10.0,0,1,utility_restoration|correlated|public_shared|51108|utility_01|request_peer_evidence;utility_restoration|correlated|public_shared|51108|utility_03|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.22213807451181772,2.770616406241291,2,10.0,0,1,utility_restoration|correlated|public_shared|51108|utility_01|request_peer_evidence;utility_restoration|correlated|public_shared|51108|utility_03|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51109,utility_restoration,correlated,public_shared,51109,0.2049757762778826,2.7718730350349463,2,13.0,0,2,utility_restoration|correlated|public_shared|51109|utility_03|deploy_repair_capacity;utility_restoration|correlated|public_shared|51109|utility_02|request_peer_evidence,correlated_resource_shortage;correlated_evidence_conflict,0.2049757762778826,2.7718730350349463,2,13.0,0,2,utility_restoration|correlated|public_shared|51109|utility_03|deploy_repair_capacity;utility_restoration|correlated|public_shared|51109|utility_02|request_peer_evidence,correlated_resource_shortage;correlated_evidence_conflict,0.0,0.0,0
utility_restoration|correlated|public_shared|51110,utility_restoration,correlated,public_shared,51110,0.20936165927448092,3.2676807015495424,2,15.0,0,0,utility_restoration|correlated|public_shared|51110|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51110|utility_03|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.20936165927448092,3.2676807015495424,2,15.0,0,0,utility_restoration|correlated|public_shared|51110|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51110|utility_03|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.0,0.0,0
