cluster_id,sweep,phase,entropy_component,value
V14Q_g1,24,disruption,total_correlation,0.0
V14Q_g1,25,disruption,total_correlation,0.0
V14Q_g1,26,disruption,total_correlation,0.0
V14Q_g1,27,disruption,total_correlation,0.482577565177012
V14Q_g1,28,disruption,total_correlation,0.6615632381579821
V14Q_g1,29,disruption,total_correlation,0.6615632381579821
V14Q_g1,30,disruption,total_correlation,0.6615632381579821
V14Q_g1,31,recovery,total_correlation,0.6615632381579821
V14Q_g1,32,recovery,total_correlation,0.482577565177012
V14Q_g1,33,recovery,total_correlation,0.0
V14Q_g1,34,recovery,total_correlation,0.0
V14Q_g1,35,recovery,total_correlation,0.0
V14Q_g1,36,recovery,total_correlation,0.0
V14Q_g1,37,recovery,total_correlation,0.0
V14Q_g1,38,recovery,total_correlation,0.0
V14Q_g1,39,recovery,total_correlation,0.0
V14Q_g1,40,recovery,total_correlation,0.0
V14Q_g1,41,recovery,total_correlation,0.0
V14Q_g1,42,recovery,total_correlation,0.0
V14Q_g1,43,recovery,total_correlation,0.0
V14Q_g1,44,recovery,total_correlation,0.0
V14Q_g1,45,recovery,total_correlation,0.0
V14Q_g1,1,baseline,total_correlation,2.068497726939849
V14Q_g1,2,baseline,total_correlation,4.258164804842801
V14Q_g1,3,baseline,total_correlation,4.676421448765601
V14Q_g1,4,baseline,total_correlation,4.586060960719893
V14Q_g1,5,baseline,total_correlation,4.33692951058263
V14Q_g1,6,baseline,total_correlation,1.8432492815607096
V14Q_g1,7,baseline,total_correlation,0.7409437905451288
V14Q_g1,8,baseline,total_correlation,0.4735303385554643
V14Q_g1,9,baseline,total_correlation,0.5155339670853629
V14Q_g1,10,baseline,total_correlation,0.5320648327600619
V14Q_g1,11,baseline,total_correlation,0.6317855371875567
V14Q_g1,12,baseline,total_correlation,0.7984067422425705
V14Q_g1,13,baseline,total_correlation,0.2967152565836348
V14Q_g1,14,baseline,total_correlation,0.0
V14Q_g1,15,baseline,total_correlation,0.0
V14Q_g1,16,disruption,total_correlation,9.158273644717989
V14Q_g1,17,disruption,total_correlation,18.00480967595094
V14Q_g1,18,disruption,total_correlation,20.41140088821161
V14Q_g1,19,disruption,total_correlation,17.673070423892838
V14Q_g1,20,disruption,total_correlation,8.22205198774408
V14Q_g1,21,disruption,total_correlation,0.0
V14Q_g1,22,disruption,total_correlation,0.0
V14Q_g1,23,disruption,total_correlation,0.0
V14Q_g1,24,disruption,total_correlation,0.0
V14Q_g1,25,disruption,total_correlation,0.0
V14Q_g1,26,disruption,total_correlation,0.0
V14Q_g1,27,disruption,total_correlation,0.0
V14Q_g1,28,disruption,total_correlation,0.0
V14Q_g1,29,disruption,total_correlation,0.0
V14Q_g1,30,disruption,total_correlation,0.0
V14Q_g1,31,recovery,total_correlation,9.158273644717989
V14Q_g1,32,recovery,total_correlation,18.00480967595094
V14Q_g1,33,recovery,total_correlation,20.41140088821161
V14Q_g1,34,recovery,total_correlation,17.673070423892838
V14Q_g1,35,recovery,total_correlation,8.288391615628905
V14Q_g1,36,recovery,total_correlation,0.4637264398194103
V14Q_g1,37,recovery,total_correlation,0.4637264398194103
V14Q_g1,38,recovery,total_correlation,0.4637264398194103
V14Q_g1,39,recovery,total_correlation,0.4637264398194103
V14Q_g1,40,recovery,total_correlation,0.0671968803626978
V14Q_g1,41,recovery,total_correlation,0.0
V14Q_g1,42,recovery,total_correlation,0.0
V14Q_g1,43,recovery,total_correlation,0.0
V14Q_g1,44,recovery,total_correlation,0.0
V14Q_g1,45,recovery,total_correlation,0.0
V14Q_g1,1,baseline,total_correlation,2.068497726939849
V14Q_g1,2,baseline,total_correlation,4.258164804842801
V14Q_g1,3,baseline,total_correlation,4.676421448765601
V14Q_g1,4,baseline,total_correlation,4.586060960719893
V14Q_g1,5,baseline,total_correlation,4.33692951058263
V14Q_g1,6,baseline,total_correlation,1.8432492815607096
V14Q_g1,7,baseline,total_correlation,0.7409437905451288
V14Q_g1,8,baseline,total_correlation,0.4735303385554643
V14Q_g1,9,baseline,total_correlation,0.5155339670853629
V14Q_g1,10,baseline,total_correlation,0.5320648327600619
V14Q_g1,11,baseline,total_correlation,0.6317855371875567
V14Q_g1,12,baseline,total_correlation,0.7984067422425705
V14Q_g1,13,baseline,total_correlation,0.2967152565836348
V14Q_g1,14,baseline,total_correlation,0.0
V14Q_g1,15,baseline,total_correlation,0.0
V14Q_g1,16,disruption,total_correlation,0.0
V14Q_g1,17,disruption,total_correlation,0.0
V14Q_g1,18,disruption,total_correlation,0.0
V14Q_g1,19,disruption,total_correlation,0.0
V14Q_g1,20,disruption,total_correlation,0.0
V14Q_g1,21,disruption,total_correlation,0.0
V14Q_g1,22,disruption,total_correlation,0.0
V14Q_g1,23,disruption,total_correlation,0.0
V14Q_g1,24,disruption,total_correlation,0.0
V14Q_g1,25,disruption,total_correlation,0.0
V14Q_g1,26,disruption,total_correlation,0.0
V14Q_g1,27,disruption,total_correlation,0.482577565177012
V14Q_g1,28,disruption,total_correlation,0.6615632381579821
V14Q_g1,29,disruption,total_correlation,0.6615632381579821
V14Q_g1,30,disruption,total_correlation,0.6615632381579821
V14Q_g1,31,recovery,total_correlation,0.6615632381579821
V14Q_g1,32,recovery,total_correlation,0.482577565177012
V14Q_g1,33,recovery,total_correlation,0.0
V14Q_g1,34,recovery,total_correlation,0.0
V14Q_g1,35,recovery,total_correlation,0.0
V14Q_g1,36,recovery,total_correlation,0.0
V14Q_g1,37,recovery,total_correlation,0.0
V14Q_g1,38,recovery,total_correlation,0.0
V14Q_g1,39,recovery,total_correlation,0.0
V14Q_g1,40,recovery,total_correlation,0.0
V14Q_g1,41,recovery,total_correlation,0.0
V14Q_g1,42,recovery,total_correlation,0.0
V14Q_g1,43,recovery,total_correlation,0.0
V14Q_g1,44,recovery,total_correlation,0.0
V14Q_g1,45,recovery,total_correlation,0.0
V14Q_g1,1,baseline,total_correlation,2.068497726939849
V14Q_g1,2,baseline,total_correlation,4.258164804842801
V14Q_g1,3,baseline,total_correlation,4.676421448765601
V14Q_g1,4,baseline,total_correlation,4.586060960719893
V14Q_g1,5,baseline,total_correlation,4.33692951058263
V14Q_g1,6,baseline,total_correlation,1.8432492815607096
V14Q_g1,7,baseline,total_correlation,0.7409437905451288
V14Q_g1,8,baseline,total_correlation,0.4735303385554643
V14Q_g1,9,baseline,total_correlation,0.5155339670853629
V14Q_g1,10,baseline,total_correlation,0.5320648327600619
V14Q_g1,11,baseline,total_correlation,0.6317855371875567
V14Q_g1,12,baseline,total_correlation,0.7984067422425705
V14Q_g1,13,baseline,total_correlation,0.2967152565836348
V14Q_g1,14,baseline,total_correlation,0.0
V14Q_g1,15,baseline,total_correlation,0.0
V14Q_g1,16,disruption,total_correlation,0.0
V14Q_g1,17,disruption,total_correlation,0.0
V14Q_g1,18,disruption,total_correlation,0.0
V14Q_g1,19,disruption,total_correlation,0.0
V14Q_g1,20,disruption,total_correlation,0.0
V14Q_g1,21,disruption,total_correlation,0.0
V14Q_g1,22,disruption,total_correlation,0.0
V14Q_g1,23,disruption,total_correlation,0.0
V14Q_g1,24,disruption,total_correlation,0.0
V14Q_g1,25,disruption,total_correlation,0.0
V14Q_g1,26,disruption,total_correlation,0.1599159553146567
V14Q_g1,27,disruption,total_correlation,0.6504469282511205
V14Q_g1,28,disruption,total_correlation,0.8395404472244179
V14Q_g1,29,disruption,total_correlation,0.8395404472244179
V14Q_g1,30,disruption,total_correlation,0.8395404472244179
V14Q_g1,31,recovery,total_correlation,0.6615632381579821
V14Q_g1,32,recovery,total_correlation,0.482577565177012
V14Q_g1,33,recovery,total_correlation,0.0
V14Q_g1,34,recovery,total_correlation,0.0
V14Q_g1,35,recovery,total_correlation,0.0
V14Q_g1,36,recovery,total_correlation,0.0
V14Q_g1,37,recovery,total_correlation,0.0
V14Q_g1,38,recovery,total_correlation,0.0
V14Q_g1,39,recovery,total_correlation,0.0
V14Q_g1,40,recovery,total_correlation,0.0
V14Q_g1,41,recovery,total_correlation,0.0
V14Q_g1,42,recovery,total_correlation,0.0
V14Q_g1,43,recovery,total_correlation,0.0
V14Q_g1,44,recovery,total_correlation,0.0
V14Q_g1,45,recovery,total_correlation,0.0
V14Q_g2,1,baseline,total_correlation,1.5605415836483314
V14Q_g2,2,baseline,total_correlation,2.184072210288022
V14Q_g2,3,baseline,total_correlation,2.291689059331433
V14Q_g2,4,baseline,total_correlation,2.4367388836252486
V14Q_g2,5,baseline,total_correlation,2.7764328564887037
V14Q_g2,6,baseline,total_correlation,1.662142444788189
V14Q_g2,7,baseline,total_correlation,1.3657885986518223
V14Q_g2,8,baseline,total_correlation,0.65359417787893
V14Q_g2,9,baseline,total_correlation,0.6970635620858645
V14Q_g2,10,baseline,total_correlation,0.4761382671423697
V14Q_g2,11,baseline,total_correlation,1.1838949840551447
V14Q_g2,12,baseline,total_correlation,2.0377527780975133
V14Q_g2,13,baseline,total_correlation,1.9722866842774989
V14Q_g2,14,baseline,total_correlation,1.531766865242738
V14Q_g2,15,baseline,total_correlation,1.2473488517807507
V14Q_g2,16,disruption,total_correlation,1.088218229812689
V14Q_g2,17,disruption,total_correlation,0.4919513678716299
V14Q_g2,18,disruption,total_correlation,0.5004024235381879
V14Q_g2,19,disruption,total_correlation,0.5004024235381879
V14Q_g2,20,disruption,total_correlation,0.5004024235381879
V14Q_g2,21,disruption,total_correlation,0.5004024235381879
V14Q_g2,22,disruption,total_correlation,0.7984067422425705
V14Q_g2,23,disruption,total_correlation,0.5004024235381879
V14Q_g2,24,disruption,total_correlation,0.5004024235381879
V14Q_g2,25,disruption,total_correlation,0.5004024235381879
V14Q_g2,26,disruption,total_correlation,0.5004024235381879
V14Q_g2,27,disruption,total_correlation,0.3517104788493895
V14Q_g2,28,disruption,total_correlation,0.0
V14Q_g2,29,disruption,total_correlation,0.0
V14Q_g2,30,disruption,total_correlation,0.4003991744489694
V14Q_g2,31,recovery,total_correlation,0.6108643020548935
V14Q_g2,32,recovery,total_correlation,0.6108643020548935
V14Q_g2,33,recovery,total_correlation,0.6108643020548935
V14Q_g2,34,recovery,total_correlation,0.6108643020548935
V14Q_g2,35,recovery,total_correlation,0.4437922953464478
V14Q_g2,36,recovery,total_correlation,0.0
V14Q_g2,37,recovery,total_correlation,0.0
V14Q_g2,38,recovery,total_correlation,0.0
V14Q_g2,39,recovery,total_correlation,0.0
V14Q_g2,40,recovery,total_correlation,0.0
V14Q_g2,41,recovery,total_correlation,0.3250829733914482
V14Q_g2,42,recovery,total_correlation,0.4227090878059908
V14Q_g2,43,recovery,total_correlation,0.4227090878059908
V14Q_g2,44,recovery,total_correlation,0.4227090878059908
V14Q_g2,45,recovery,total_correlation,0.4227090878059908
V14Q_g2,1,baseline,total_correlation,1.5605415836483314
V14Q_g2,2,baseline,total_correlation,2.184072210288022
V14Q_g2,3,baseline,total_correlation,2.291689059331433
V14Q_g2,4,baseline,total_correlation,2.4367388836252486
V14Q_g2,5,baseline,total_correlation,2.7764328564887037
V14Q_g2,6,baseline,total_correlation,1.662142444788189
V14Q_g2,7,baseline,total_correlation,1.3657885986518223
V14Q_g2,8,baseline,total_correlation,0.65359417787893
V14Q_g2,9,baseline,total_correlation,0.6970635620858645
V14Q_g2,10,baseline,total_correlation,0.4761382671423697
V14Q_g2,11,baseline,total_correlation,1.1838949840551447
V14Q_g2,12,baseline,total_correlation,2.0377527780975133
V14Q_g2,13,baseline,total_correlation,1.9722866842774989
V14Q_g2,14,baseline,total_correlation,1.531766865242738
V14Q_g2,15,baseline,total_correlation,1.2473488517807507
V14Q_g2,16,disruption,total_correlation,9.092639311286304
V14Q_g2,17,disruption,total_correlation,16.472333963699793
V14Q_g2,18,disruption,total_correlation,19.627929488482803
V14Q_g2,19,disruption,total_correlation,17.340735135242436
V14Q_g2,20,disruption,total_correlation,8.44103139860653
V14Q_g2,21,disruption,total_correlation,0.7013795204635856
V14Q_g2,22,disruption,total_correlation,0.0
V14Q_g2,23,disruption,total_correlation,0.0
V14Q_g2,24,disruption,total_correlation,0.0
V14Q_g2,25,disruption,total_correlation,0.0
V14Q_g2,26,disruption,total_correlation,0.0
V14Q_g2,27,disruption,total_correlation,0.0
V14Q_g2,28,disruption,total_correlation,0.0
V14Q_g2,29,disruption,total_correlation,0.0
V14Q_g2,30,disruption,total_correlation,0.0
V14Q_g2,31,recovery,total_correlation,9.158273644717989
V14Q_g2,32,recovery,total_correlation,18.00480967595094
V14Q_g2,33,recovery,total_correlation,20.41140088821161
V14Q_g2,34,recovery,total_correlation,17.59170552700721
V14Q_g2,35,recovery,total_correlation,8.663066906271496
V14Q_g2,36,recovery,total_correlation,0.5623351446188083
V14Q_g2,37,recovery,total_correlation,0.5623351446188083
V14Q_g2,38,recovery,total_correlation,0.5623351446188083
V14Q_g2,39,recovery,total_correlation,0.3767701612564367
V14Q_g2,40,recovery,total_correlation,0.0
V14Q_g2,41,recovery,total_correlation,0.0
V14Q_g2,42,recovery,total_correlation,0.0
V14Q_g2,43,recovery,total_correlation,0.0
V14Q_g2,44,recovery,total_correlation,0.0
V14Q_g2,45,recovery,total_correlation,0.0
V14Q_g2,1,baseline,total_correlation,1.5605415836483314
V14Q_g2,2,baseline,total_correlation,2.184072210288022
V14Q_g2,3,baseline,total_correlation,2.291689059331433
V14Q_g2,4,baseline,total_correlation,2.4367388836252486
V14Q_g2,5,baseline,total_correlation,2.7764328564887037
V14Q_g2,6,baseline,total_correlation,1.662142444788189
V14Q_g2,7,baseline,total_correlation,1.3657885986518223
V14Q_g2,8,baseline,total_correlation,0.65359417787893
V14Q_g2,9,baseline,total_correlation,0.6970635620858645
V14Q_g2,10,baseline,total_correlation,0.4761382671423697
V14Q_g2,11,baseline,total_correlation,1.1838949840551447
V14Q_g2,12,baseline,total_correlation,2.0377527780975133
V14Q_g2,13,baseline,total_correlation,1.9722866842774989
V14Q_g2,14,baseline,total_correlation,1.531766865242738
V14Q_g2,15,baseline,total_correlation,1.2473488517807507
V14Q_g2,16,disruption,total_correlation,1.088218229812689
V14Q_g2,17,disruption,total_correlation,0.4227090878059908
V14Q_g2,18,disruption,total_correlation,0.0
V14Q_g2,19,disruption,total_correlation,0.0
V14Q_g2,20,disruption,total_correlation,0.0
V14Q_g2,21,disruption,total_correlation,0.0
V14Q_g2,22,disruption,total_correlation,0.0
V14Q_g2,23,disruption,total_correlation,0.0
V14Q_g2,24,disruption,total_correlation,0.4227090878059908
V14Q_g2,25,disruption,total_correlation,0.7132361560117018
V14Q_g2,26,disruption,total_correlation,0.8032570308866616
V14Q_g2,27,disruption,total_correlation,0.8032570308866616
V14Q_g2,28,disruption,total_correlation,0.8032570308866616
V14Q_g2,29,disruption,total_correlation,0.5821471913827885
V14Q_g2,30,disruption,total_correlation,0.116906849137531
V14Q_g2,31,recovery,total_correlation,0.0
V14Q_g2,32,recovery,total_correlation,0.0
V14Q_g2,33,recovery,total_correlation,0.3250829733914482
V14Q_g2,34,recovery,total_correlation,0.5623351446188083
V14Q_g2,35,recovery,total_correlation,0.5623351446188083
V14Q_g2,36,recovery,total_correlation,0.5623351446188083
V14Q_g2,37,recovery,total_correlation,0.5623351446188083
V14Q_g2,38,recovery,total_correlation,0.4227090878059908
V14Q_g2,39,recovery,total_correlation,0.0
V14Q_g2,40,recovery,total_correlation,0.0
V14Q_g2,41,recovery,total_correlation,0.3250829733914482
V14Q_g2,42,recovery,total_correlation,0.4227090878059908
V14Q_g2,43,recovery,total_correlation,0.4227090878059908
V14Q_g2,44,recovery,total_correlation,0.4227090878059908
V14Q_g2,45,recovery,total_correlation,0.4227090878059908
V14Q_g2,1,baseline,total_correlation,1.5605415836483314
V14Q_g2,2,baseline,total_correlation,2.184072210288022
V14Q_g2,3,baseline,total_correlation,2.291689059331433
V14Q_g2,4,baseline,total_correlation,2.4367388836252486
V14Q_g2,5,baseline,total_correlation,2.7764328564887037
V14Q_g2,6,baseline,total_correlation,1.662142444788189
V14Q_g2,7,baseline,total_correlation,1.3657885986518223
V14Q_g2,8,baseline,total_correlation,0.65359417787893
V14Q_g2,9,baseline,total_correlation,0.6970635620858645
V14Q_g2,10,baseline,total_correlation,0.4761382671423697
V14Q_g2,11,baseline,total_correlation,1.1838949840551447
V14Q_g2,12,baseline,total_correlation,2.0377527780975133
V14Q_g2,13,baseline,total_correlation,1.9722866842774989
V14Q_g2,14,baseline,total_correlation,1.531766865242738
V14Q_g2,15,baseline,total_correlation,1.2473488517807507
V14Q_g2,16,disruption,total_correlation,1.088218229812689
V14Q_g2,17,disruption,total_correlation,0.4919513678716299
V14Q_g2,18,disruption,total_correlation,0.5004024235381879
V14Q_g2,19,disruption,total_correlation,0.5004024235381879
V14Q_g2,20,disruption,total_correlation,0.5004024235381879
V14Q_g2,21,disruption,total_correlation,0.5004024235381879
V14Q_g2,22,disruption,total_correlation,0.482577565177012
V14Q_g2,23,disruption,total_correlation,0.0
V14Q_g2,24,disruption,total_correlation,0.4227090878059908
V14Q_g2,25,disruption,total_correlation,0.5881687773541907
V14Q_g2,26,disruption,total_correlation,0.5881687773541907
V14Q_g2,27,disruption,total_correlation,0.5881687773541907
V14Q_g2,28,disruption,total_correlation,0.5881687773541907
V14Q_g2,29,disruption,total_correlation,0.3767701612564367
V14Q_g2,30,disruption,total_correlation,0.0
V14Q_g2,31,recovery,total_correlation,0.0
V14Q_g2,32,recovery,total_correlation,0.0
V14Q_g2,33,recovery,total_correlation,0.0
V14Q_g2,34,recovery,total_correlation,0.0
V14Q_g2,35,recovery,total_correlation,0.0
V14Q_g2,36,recovery,total_correlation,0.0
V14Q_g2,37,recovery,total_correlation,0.0
V14Q_g2,38,recovery,total_correlation,0.0
V14Q_g2,39,recovery,total_correlation,0.0
V14Q_g2,40,recovery,total_correlation,0.0
V14Q_g2,41,recovery,total_correlation,0.0
V14Q_g2,42,recovery,total_correlation,0.0
V14Q_g2,43,recovery,total_correlation,0.0
V14Q_g2,44,recovery,total_correlation,0.0
V14Q_g2,45,recovery,total_correlation,0.0
V14Q_g3,1,baseline,total_correlation,4.4451288744882165
V14Q_g3,2,baseline,total_correlation,4.565659779518278
V14Q_g3,3,baseline,total_correlation,5.035038839479388
V14Q_g3,4,baseline,total_correlation,5.254822136021297
V14Q_g3,5,baseline,total_correlation,4.839236632886362
V14Q_g3,6,baseline,total_correlation,1.9241512472449696
V14Q_g3,7,baseline,total_correlation,2.005298157723556
V14Q_g3,8,baseline,total_correlation,0.8891568041486175
V14Q_g3,9,baseline,total_correlation,0.0
V14Q_g3,10,baseline,total_correlation,0.0
V14Q_g3,11,baseline,total_correlation,0.0
V14Q_g3,12,baseline,total_correlation,0.0
V14Q_g3,13,baseline,total_correlation,0.0
V14Q_g3,14,baseline,total_correlation,0.0
V14Q_g3,15,baseline,total_correlation,0.0
V14Q_g3,16,disruption,total_correlation,0.0
V14Q_g3,17,disruption,total_correlation,0.0
V14Q_g3,18,disruption,total_correlation,0.0
V14Q_g3,19,disruption,total_correlation,0.0
V14Q_g3,20,disruption,total_correlation,0.0
V14Q_g3,21,disruption,total_correlation,0.0
V14Q_g3,22,disruption,total_correlation,0.0
V14Q_g3,23,disruption,total_correlation,0.0
V14Q_g3,24,disruption,total_correlation,0.0
V14Q_g3,25,disruption,total_correlation,0.0
V14Q_g3,26,disruption,total_correlation,0.0
V14Q_g3,27,disruption,total_correlation,0.0
V14Q_g3,28,disruption,total_correlation,0.0
V14Q_g3,29,disruption,total_correlation,0.0
V14Q_g3,30,disruption,total_correlation,0.0
V14Q_g3,31,recovery,total_correlation,0.0
V14Q_g3,32,recovery,total_correlation,0.0
V14Q_g3,33,recovery,total_correlation,0.0
V14Q_g3,34,recovery,total_correlation,0.0
V14Q_g3,35,recovery,total_correlation,0.0
V14Q_g3,36,recovery,total_correlation,0.0
V14Q_g3,37,recovery,total_correlation,0.0
V14Q_g3,38,recovery,total_correlation,0.0
V14Q_g3,39,recovery,total_correlation,0.482577565177012
V14Q_g3,40,recovery,total_correlation,0.6393632996691399
V14Q_g3,41,recovery,total_correlation,0.6393632996691399
V14Q_g3,42,recovery,total_correlation,0.6393632996691399
V14Q_g3,43,recovery,total_correlation,0.6393632996691399
V14Q_g3,44,recovery,total_correlation,0.4227090878059908
V14Q_g3,45,recovery,total_correlation,0.0
V14Q_g3,1,baseline,total_correlation,4.4451288744882165
V14Q_g3,2,baseline,total_correlation,4.565659779518278
V14Q_g3,3,baseline,total_correlation,5.035038839479388
V14Q_g3,4,baseline,total_correlation,5.254822136021297
V14Q_g3,5,baseline,total_correlation,4.839236632886362
V14Q_g3,6,baseline,total_correlation,1.9241512472449696
V14Q_g3,7,baseline,total_correlation,2.005298157723556
V14Q_g3,8,baseline,total_correlation,0.8891568041486175
V14Q_g3,9,baseline,total_correlation,0.0
V14Q_g3,10,baseline,total_correlation,0.0
V14Q_g3,11,baseline,total_correlation,0.0
V14Q_g3,12,baseline,total_correlation,0.0
V14Q_g3,13,baseline,total_correlation,0.0
V14Q_g3,14,baseline,total_correlation,0.0
V14Q_g3,15,baseline,total_correlation,0.0
V14Q_g3,16,disruption,total_correlation,9.158273644717989
V14Q_g3,17,disruption,total_correlation,18.00480967595094
V14Q_g3,18,disruption,total_correlation,20.41140088821161
V14Q_g3,19,disruption,total_correlation,17.673070423892838
V14Q_g3,20,disruption,total_correlation,8.22205198774408
V14Q_g3,21,disruption,total_correlation,0.0
V14Q_g3,22,disruption,total_correlation,0.0
V14Q_g3,23,disruption,total_correlation,0.0
V14Q_g3,24,disruption,total_correlation,0.0
V14Q_g3,25,disruption,total_correlation,0.0
V14Q_g3,26,disruption,total_correlation,0.0
V14Q_g3,27,disruption,total_correlation,0.0
V14Q_g3,28,disruption,total_correlation,0.0
V14Q_g3,29,disruption,total_correlation,0.0
V14Q_g3,30,disruption,total_correlation,0.0
V14Q_g3,31,recovery,total_correlation,9.158273644717989
V14Q_g3,32,recovery,total_correlation,18.00480967595094
V14Q_g3,33,recovery,total_correlation,20.41140088821161
V14Q_g3,34,recovery,total_correlation,17.673070423892838
V14Q_g3,35,recovery,total_correlation,8.22205198774408
V14Q_g3,36,recovery,total_correlation,0.0
V14Q_g3,37,recovery,total_correlation,0.0
V14Q_g3,38,recovery,total_correlation,0.0
V14Q_g3,39,recovery,total_correlation,0.482577565177012
V14Q_g3,40,recovery,total_correlation,0.6393632996691399
V14Q_g3,41,recovery,total_correlation,0.6393632996691399
V14Q_g3,42,recovery,total_correlation,0.6393632996691399
V14Q_g3,43,recovery,total_correlation,0.6393632996691399
V14Q_g3,44,recovery,total_correlation,0.4227090878059908
V14Q_g3,45,recovery,total_correlation,0.0
V14Q_g3,1,baseline,total_correlation,4.4451288744882165
V14Q_g3,2,baseline,total_correlation,4.565659779518278
V14Q_g3,3,baseline,total_correlation,5.035038839479388
V14Q_g3,4,baseline,total_correlation,5.254822136021297
V14Q_g3,5,baseline,total_correlation,4.839236632886362
V14Q_g3,6,baseline,total_correlation,1.9241512472449696
V14Q_g3,7,baseline,total_correlation,2.005298157723556
V14Q_g3,8,baseline,total_correlation,0.8891568041486175
V14Q_g3,9,baseline,total_correlation,0.0
V14Q_g3,10,baseline,total_correlation,0.0
V14Q_g3,11,baseline,total_correlation,0.0
V14Q_g3,12,baseline,total_correlation,0.0
V14Q_g3,13,baseline,total_correlation,0.0
V14Q_g3,14,baseline,total_correlation,0.0
V14Q_g3,15,baseline,total_correlation,0.0
V14Q_g3,16,disruption,total_correlation,0.0
V14Q_g3,17,disruption,total_correlation,0.0
V14Q_g3,18,disruption,total_correlation,0.0
V14Q_g3,19,disruption,total_correlation,0.0
V14Q_g3,20,disruption,total_correlation,0.5004024235381879
V14Q_g3,21,disruption,total_correlation,0.6676166603431286
V14Q_g3,22,disruption,total_correlation,0.6676166603431286
V14Q_g3,23,disruption,total_correlation,0.6676166603431286
V14Q_g3,24,disruption,total_correlation,0.6676166603431286
V14Q_g3,25,disruption,total_correlation,0.482577565177012
V14Q_g3,26,disruption,total_correlation,0.0
V14Q_g3,27,disruption,total_correlation,0.0
V14Q_g3,28,disruption,total_correlation,0.0
V14Q_g3,29,disruption,total_correlation,0.0
V14Q_g3,30,disruption,total_correlation,0.2967152565836348
V14Q_g3,31,recovery,total_correlation,0.5004024235381879
V14Q_g3,32,recovery,total_correlation,0.5004024235381879
V14Q_g3,33,recovery,total_correlation,0.5004024235381879
V14Q_g3,34,recovery,total_correlation,0.5004024235381879
V14Q_g3,35,recovery,total_correlation,0.3517104788493895
V14Q_g3,36,recovery,total_correlation,0.0
V14Q_g3,37,recovery,total_correlation,0.0
V14Q_g3,38,recovery,total_correlation,0.0
V14Q_g3,39,recovery,total_correlation,0.0
V14Q_g3,40,recovery,total_correlation,0.0
V14Q_g3,41,recovery,total_correlation,0.0
V14Q_g3,42,recovery,total_correlation,0.0
V14Q_g3,43,recovery,total_correlation,0.0
V14Q_g3,44,recovery,total_correlation,0.0
V14Q_g3,45,recovery,total_correlation,0.0
V14Q_g3,1,baseline,total_correlation,4.4451288744882165
V14Q_g3,2,baseline,total_correlation,4.565659779518278
V14Q_g3,3,baseline,total_correlation,5.035038839479388
V14Q_g3,4,baseline,total_correlation,5.254822136021297
V14Q_g3,5,baseline,total_correlation,4.839236632886362
V14Q_g3,6,baseline,total_correlation,1.9241512472449696
V14Q_g3,7,baseline,total_correlation,2.005298157723556
V14Q_g3,8,baseline,total_correlation,0.8891568041486175
V14Q_g3,9,baseline,total_correlation,0.0
V14Q_g3,10,baseline,total_correlation,0.0
V14Q_g3,11,baseline,total_correlation,0.0
V14Q_g3,12,baseline,total_correlation,0.0
V14Q_g3,13,baseline,total_correlation,0.0
V14Q_g3,14,baseline,total_correlation,0.0
V14Q_g3,15,baseline,total_correlation,0.0
V14Q_g3,16,disruption,total_correlation,0.0
V14Q_g3,17,disruption,total_correlation,0.0671968803626978
V14Q_g3,18,disruption,total_correlation,0.4003991744489694
V14Q_g3,19,disruption,total_correlation,0.4003991744489694
V14Q_g3,20,disruption,total_correlation,0.4003991744489694
V14Q_g3,21,disruption,total_correlation,0.4003991744489694
V14Q_g3,22,disruption,total_correlation,0.3767701612564367
V14Q_g3,23,disruption,total_correlation,0.0
V14Q_g3,24,disruption,total_correlation,0.0
V14Q_g3,25,disruption,total_correlation,0.0
V14Q_g3,26,disruption,total_correlation,0.0
V14Q_g3,27,disruption,total_correlation,0.0
V14Q_g3,28,disruption,total_correlation,0.0
V14Q_g3,29,disruption,total_correlation,0.0
V14Q_g3,30,disruption,total_correlation,0.0
V14Q_g3,31,recovery,total_correlation,0.0
V14Q_g3,32,recovery,total_correlation,0.0
V14Q_g3,33,recovery,total_correlation,0.0
V14Q_g3,34,recovery,total_correlation,0.0
V14Q_g3,35,recovery,total_correlation,0.0
V14Q_g3,36,recovery,total_correlation,0.0
V14Q_g3,37,recovery,total_correlation,0.0
V14Q_g3,38,recovery,total_correlation,0.0
V14Q_g3,39,recovery,total_correlation,0.482577565177012
V14Q_g3,40,recovery,total_correlation,0.6393632996691399
V14Q_g3,41,recovery,total_correlation,0.6393632996691399
V14Q_g3,42,recovery,total_correlation,0.6393632996691399
V14Q_g3,43,recovery,total_correlation,0.6393632996691399
V14Q_g3,44,recovery,total_correlation,0.5437350783671621
V14Q_g3,45,recovery,total_correlation,0.4437922953464478
V14Q_g4,1,baseline,total_correlation,2.8262165630770686
V14Q_g4,2,baseline,total_correlation,4.500977589943249
V14Q_g4,3,baseline,total_correlation,4.547750225919765
V14Q_g4,4,baseline,total_correlation,4.619419450552218
V14Q_g4,5,baseline,total_correlation,4.375090693200238
V14Q_g4,6,baseline,total_correlation,1.367945519522507
V14Q_g4,7,baseline,total_correlation,1.0494853379600668
V14Q_g4,8,baseline,total_correlation,0.6865402833874474
