run_id,stage,application,ledger_locator,events,logical_sha256_match,stored_sha256_match,event_sequence_contiguous,event_digest_match,metric_regeneration_match,privacy_failures,finite_metrics,maximum_conservation_residual,status,mismatch_reasons
v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,76621,True,True,True,True,True,0,True,1.3642420526593924e-12,pass,
v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,50154,True,True,True,True,True,0,True,1.3926637620897964e-12,pass,
v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,57449,True,True,True,True,True,0,True,1.3926637620897964e-12,pass,
v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/events.jsonl,60113,True,True,True,True,True,0,True,1.3926637620897964e-12,pass,
v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule/events.jsonl,60332,True,True,True,True,True,0,True,1.4210854715202004e-12,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-age_of_information-e27491322545-uint8_simplex-frozen_local_rule/events.jsonl,120323,True,True,True,True,True,0,True,1.9895196601282805e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,201689,True,True,True,True,True,0,True,5.684341886080801e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,173418,True,True,True,True,True,0,True,4.263256414560601e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl,152295,True,True,True,True,True,0,True,7.105427357601002e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,155874,True,True,True,True,True,0,True,4.547473508864641e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule/events.jsonl,200603,True,True,True,True,True,0,True,5.684341886080801e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part06.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl,143445,True,True,True,True,True,0,True,1.4210854715202004e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-none-806ed450405e-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,18555,True,True,True,True,True,0,True,3.410605131648481e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,201402,True,True,True,True,True,0,True,5.684341886080801e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,120323,True,True,True,True,True,0,True,1.9895196601282805e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,150418,True,True,True,True,True,0,True,1.4210854715202004e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/events.jsonl,153686,True,True,True,True,True,0,True,1.9895196601282805e-13,pass,
v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule/events.jsonl,157839,True,True,True,True,True,0,True,1.9895196601282805e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-age_of_information-e27491322545-uint8_simplex-frozen_local_rule/events.jsonl,127006,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,215340,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,165935,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl,148502,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,151462,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part07.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule/events.jsonl,200723,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part08.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl,154401,True,True,True,True,True,0,True,1.7053025658242404e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part08.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,15837,True,True,True,True,True,0,True,3.694822225952521e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part08.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,211912,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part08.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,127006,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,development,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/humanitarian-part08.tar.xz::v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,143544,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
