evidence_stage,run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11003-o41003-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,6971.612790768777,13.241112654645663,6971.612790768777,10,5,60.0,10,True,False,True,False,37,36,1.0,1.0,0.0,2912,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11004-o41004-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,6288.695549271694,12.088394732028794,6288.695549271694,0,0,0.0,0,False,False,False,True,23,23,1.0,1.0,-1.1368683772161605e-13,94,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,6119.099549271695,11.919467355061004,6119.099549271695,10,3,60.0,10,True,False,True,False,34,33,1.0,1.0,-1.1368683772161605e-13,93,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11004-o41004-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,5507.450549271694,11.20718215881545,5507.450549271694,10,4,60.0,10,True,False,True,False,39,38,1.0,1.0,-3.410605131648481e-13,2889,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11005-o41005-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,7976.790108260771,14.163164177969843,7976.790108260771,0,0,0.0,0,False,False,False,True,23,22,1.0,1.0,0.0,94,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,7894.854108260772,14.085930440700304,7894.854108260772,10,2,60.0,10,True,False,True,False,31,30,1.0,1.0,-1.1368683772161605e-13,93,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11005-o41005-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,7273.096608260772,13.415904713380044,7273.096608260772,12,4,66.0,12,True,False,True,False,35,34,1.0,1.0,0.0,2907,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11001-o41001-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,8077.535941123558,15.294843245369078,8077.535941123558,0,0,0.0,0,False,False,False,True,20,18,1.0,1.0,-1.1368683772161605e-13,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,8027.416441123558,15.249547998805188,8027.416441123558,10,5,60.0,10,True,False,True,False,30,25,1.0,1.0,-1.1368683772161605e-13,92,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11001-o41001-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,8199.676795974763,15.251613782311896,8199.676795974763,18,6,90.0,18,True,False,True,False,28,24,1.0,1.0,-1.1368683772161605e-13,2539,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11002-o41002-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,9214.7076186365,15.116270217696352,9214.7076186365,0,0,0.0,0,False,False,False,True,22,20,1.0,1.0,0.0,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,9167.739618636502,15.077583776853194,9167.739618636502,11,4,66.0,11,True,False,True,False,30,26,1.0,1.0,0.0,93,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11002-o41002-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,9191.4996186365,15.09715433200635,9191.4996186365,21,5,90.0,21,True,False,True,False,27,23,1.0,1.0,0.0,2529,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11003-o41003-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,9603.670403754451,15.03134383911874,9603.670403754451,0,0,0.0,0,False,False,False,True,18,18,1.0,1.0,0.0,88,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,9567.701903754452,15.003046129336225,9567.701903754452,10,4,60.0,10,True,False,True,False,27,24,1.0,1.0,1.1368683772161605e-13,89,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11003-o41003-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,9559.618403754452,14.996262052509392,9559.618403754452,18,6,90.0,18,True,False,True,False,26,24,1.0,1.0,0.0,2540,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11004-o41004-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8290.838049149339,13.48297904403787,8290.838049149339,0,0,0.0,0,False,False,False,True,20,20,1.0,1.0,0.0,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8262.54654914934,13.459990190179631,8262.54654914934,11,3,66.0,11,True,False,True,False,26,24,1.0,1.0,0.0,92,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11004-o41004-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8243.786049149341,13.444487315406514,8243.786049149341,18,6,90.0,18,True,False,True,False,29,26,1.0,1.0,0.0,2521,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11005-o41005-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10064.690027168306,15.24410997128269,10064.690027168306,0,0,0.0,0,False,False,False,True,20,19,1.0,1.0,0.0,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-compound-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10061.825027168306,15.242081584038704,10061.825027168306,10,2,60.0,10,True,False,True,False,22,20,1.0,1.0,0.0,92,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-compound-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11005-o41005-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10061.721527168307,15.242008307222038,10061.721527168307,21,4,90.0,21,True,False,True,False,22,20,1.0,1.0,0.0,2528,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-compound-reliable-e11005-o41005-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,7.78954638040801,7.78954638040801,943.7146819642788,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,4.547473508864641e-13,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,6.534102462973303,6.534102462973303,684.9225049963239,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,0.0,2610,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,8.811822626193921,8.811822626193921,1263.224925261267,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,0.0,2600,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,10.82191632567056,10.82191632567056,1687.9863297529585,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,-2.273736754432321e-13,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,10.18414857524728,10.18414857524728,1395.9765357999315,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,-2.273736754432321e-13,2581,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,9.696751881372302,9.696751881372302,1381.082681964279,2,1,12.0,2,False,False,True,False,22,22,1.0,1.0,2.273736754432321e-13,2627,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,9.072152129647291,9.072152129647291,1296.562504996324,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,0.0,2613,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,11.160108238500598,11.160108238500598,1871.404925261267,2,1,12.0,2,False,False,True,False,22,22,1.0,1.0,0.0,2603,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,12.340043408187109,12.340043408187109,2086.566329752958,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,-6.821210263296962e-13,2627,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,11.760825445492952,11.760825445492952,1783.8105357999318,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,-2.273736754432321e-13,2583,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,14.128317962840482,14.128317962840482,3181.0940336094477,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,3.410605131648481e-13,2631,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,13.90084900325574,13.90084900325574,3273.8699596481065,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,4.547473508864641e-13,2617,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,14.980497417189918,14.980497417189918,3809.735850951845,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,-2.273736754432321e-13,2607,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,16.174291868845344,16.174291868845344,4091.518759945335,7,5,42.0,7,False,False,True,False,21,19,1.0,1.0,-2.273736754432321e-13,2633,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,15.56695362070942,15.56695362070942,3549.7791135749003,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,-1.1368683772161605e-13,2587,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-correlated-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,14.94015854778938,14.94015854778938,3952.62406853687,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,3.410605131648481e-13,2631,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,14.751596635477588,14.751596635477588,4085.0725928295446,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,4.547473508864641e-13,2617,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12902-o42902-rnone
