accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
220,frozen_local_rule,234,52,,utility_restoration,124510,66,119,35,16063,66,,2026-08-17T05:53:28.796418+00:00,large,52.0,True,low,,177,20,105447,1040298,,105,105,1.0,0.0495141340173075,45,19063,uint8_simplex,8811022,pooled_current_private_evidence_pre_exchange,243427,dynamic_delta,139,0.8910256410256411,113104,medium,4021670,116790,119,100,196,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.42857142857142855,28.947115384615383,0.00017536912456194275,-14.526193678087761,high,35,-0.14947120878715234,0.05493470588421009,59446,254,30,2,0,220,0.17391860109427196,0.11054922644508389,0.12457833633951299,30,137,4,2,871,0.052224419950758785,0.11779186480105013,True,266,2544900,,0,v8-development_final-utility_restoration-large-low-medium-high-scale_free-private_fragmented-8811022-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,454.4459817356864,32,0,2796864,466144,0,3962224,699216,development_final,884,0,2026-08-17T05:52:47.124368+00:00,7d3ff0546860760a79ac09b49a6603a10ab425399e67afdbf05638fc89ec5989,,scale_free,59446,254,116536,0.6528846153846154,679,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 581, 'maximum_silence': 303}",,0.852250587480688,38,25.0,0.0,5,59.5,111,11.869858601568327
219,frozen_local_rule,232,52,,utility_restoration,127888,65,119,35,16486,65,,2026-08-17T05:54:22.684115+00:00,large,52.0,True,low,,180,20,108056,1068994,,105,105,1.0,0.05064156245005172,46,19832,uint8_simplex,8811022,pooled_current_private_evidence_pre_exchange,249428,dynamic_delta,139,0.8910256410256411,115923,medium,4121449,119700,119,100,201,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.42857142857142855,28.889423076923077,0.00017545475722198603,-14.686193678087763,high,35,-0.15069601698336837,0.055161056421987466,60421,258,30,2,0,219,0.17391860109427196,0.11296173979114808,0.12470641674080703,30,141,4,2,867,0.05290130943601958,0.11779186480105013,True,264,2604910,,0,v8-development_final-utility_restoration-large-low-medium-high-scale_free-private_fragmented-8811022-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,454.4459817356864,32,0,2866608,477768,0,4061028,716652,development_final,884,0,2026-08-17T05:53:41.204805+00:00,7d3ff0546860760a79ac09b49a6603a10ab425399e67afdbf05638fc89ec5989,,scale_free,60421,258,119442,0.6711538461538461,698,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 599, 'maximum_silence': 285}",,0.852250587480688,38,25.0,0.0,5,59.5,111,11.869858601568327
220,frozen_local_rule,234,52,,utility_restoration,0,68,116,36,0,68,,2026-08-17T05:52:28.270648+00:00,large,52.0,True,low,,178,20,0,0,,105,105,1.0,0.11499978719223765,41,0,uint8_simplex,8811022,pooled_current_private_evidence_pre_exchange,13455,dynamic_delta,139,0.8910256410256411,0,medium,58115,248,116,100,195,private_fragmented,3,1.3002932064409833e-12,15.0,0.0,0.14285714285714285,0.0,0.0,-13.427291802069307,high,36,-0.14548938862232264,0.0755481851424461,58115,248,30,2,0,220,0.21138306536256654,0.12426497513562416,0.1522373801282016,26,134,4,2,878,0.09527398616734187,0.14842852508324011,True,262,0,,0,v8-development_final-utility_restoration-large-low-medium-high-scale_free-private_fragmented-8811022-none-806ed450405e-uint8_simplex-frozen_local_rule,none,458.16055856787096,32,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:52:20.284802+00:00,7d3ff0546860760a79ac09b49a6603a10ab425399e67afdbf05638fc89ec5989,,scale_free,58115,248,0,0.0,0,806ed450405e,1040,{'disabled': 1040},,0.852250587480688,38,25.0,0.0,5,59.5,108,11.869858601568327
202,frozen_local_rule,224,52,,utility_restoration,25788,69,81,52,2593,69,,2026-08-17T05:51:40.100676+00:00,large,52.0,True,medium,,201,20,22139,491334,,113,113,1.0,0.054578906420774106,131,3649,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,62917,dynamic_delta,149,0.9551282051282052,21367,high,996217,25432,81,100,632,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,18.822115384615383,0.0008332336211171757,-0.6319537726552112,medium,52,-0.16496229003767598,0.06408702606695078,153867,657,30,32,0,202,0.18259127888934534,0.0990426364433704,0.11082313709444239,11,451,4,32,546,0.05933296624386245,0.11472368296416074,True,267,261392,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,843.1335527592762,25,0,594600,99100,0,842350,148650,development_final,878,0,2026-08-17T05:51:25.211086+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153867,657,24775,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,77,348.2327579122021
201,frozen_local_rule,224,52,,utility_restoration,14448,69,82,50,1488,69,,2026-08-17T05:52:11.354426+00:00,large,52.0,True,medium,,196,20,12613,277134,,113,113,1.0,0.05750838025653105,131,1835,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,42051,dynamic_delta,149,0.9551282051282052,12217,high,633507,14764,82,100,634,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,25.64423076923077,0.0008094817904930133,-1.594207011978774,medium,50,-0.16925806342751332,0.06582626062826409,153869,657,30,32,0,201,0.18259127888934534,0.10289078869443326,0.11265819362125566,11,451,4,32,546,0.06166732044239758,0.11677193651413581,True,267,151708,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,843.1335527592762,25,0,338568,56428,0,479638,84642,development_final,876,0,2026-08-17T05:51:59.088055+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153869,657,14107,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,78,348.2327579122021
201,frozen_local_rule,224,52,,utility_restoration,14448,69,82,50,1488,69,,2026-08-17T05:52:06.887416+00:00,large,52.0,True,medium,,196,20,12613,277134,,113,113,1.0,0.05750838025653105,131,1835,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,42051,dynamic_delta,149,0.9551282051282052,12217,high,633507,14764,82,100,634,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,25.64423076923077,0.0008094817904930133,-1.594207011978774,medium,50,-0.16925806342751332,0.06582626062826409,153869,657,30,32,0,201,0.18259127888934534,0.10289078869443326,0.11265819362125566,11,451,4,32,546,0.06166732044239758,0.11677193651413581,True,267,151708,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,843.1335527592762,25,0,338568,56428,0,479638,84642,development_final,876,0,2026-08-17T05:51:54.787785+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153869,657,14107,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,78,348.2327579122021
200,frozen_local_rule,223,52,,utility_restoration,19212,69,82,49,1949,69,,2026-08-17T05:52:12.519493+00:00,large,52.0,True,medium,,200,20,16580,366996,,113,113,1.0,0.056200156032301885,131,2632,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,50769,dynamic_delta,149,0.9551282051282052,16040,high,784642,19221,82,100,629,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,23.567307692307693,0.000830137459539787,-0.9441965797588815,medium,49,-0.16637513321840702,0.06462111543518748,153398,655,30,32,0,200,0.18259127888934534,0.10019958895602761,0.11096909116093044,12,448,4,32,548,0.06041063573374468,0.1151114379420671,True,267,196724,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,843.1335527592762,25,0,445584,74264,0,631244,111396,development_final,876,0,2026-08-17T05:51:59.111875+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153398,655,18566,0.7375,767,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 651, 'maximum_silence': 233}",,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,78,348.2327579122021
200,frozen_local_rule,223,52,,utility_restoration,19692,69,82,49,1991,69,,2026-08-17T05:52:26.875948+00:00,large,52.0,True,medium,,200,20,16959,375632,,113,113,1.0,0.05601020717730506,131,2733,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,51632,dynamic_delta,149,0.9551282051282052,16406,high,799588,19654,82,100,630,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,23.379807692307693,0.0008306408852514762,-0.9441965797588815,medium,49,-0.16637513321840702,0.0646250874774062,153656,656,30,32,0,200,0.18259127888934534,0.10019958895602761,0.11096909116093044,12,449,4,32,547,0.06031764732735563,0.1151114379420671,True,267,200974,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,843.1335527592762,25,0,455952,75992,0,645932,113988,development_final,876,0,2026-08-17T05:52:13.059978+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153656,656,18998,0.7567307692307692,787,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 669, 'maximum_silence': 215}",,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,78,348.2327579122021
200,frozen_local_rule,223,52,,utility_restoration,0,69,81,50,0,69,,2026-08-17T05:51:57.740971+00:00,large,52.0,True,medium,,195,20,0,0,,113,113,1.0,0.12037321743177778,128,0,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,14990,dynamic_delta,148,0.9487179487179487,0,high,153841,657,81,100,634,private_fragmented,3,1.3287149158713873e-12,30.0,0.0,0.26548672566371684,0.0,0.0,-0.7241965797588833,medium,50,-0.16538858613320523,0.08311413397099629,153841,657,30,32,0,200,0.18259127888934534,0.12221390108618914,0.13525416189304357,12,451,4,32,545,0.10174367570138704,0.1452121901972826,True,267,0,,0,v8-development_final-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-none-806ed450405e-uint8_simplex-frozen_local_rule,none,843.1335527592762,25,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:51:49.880477+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,,grid,153841,657,0,0.0,0,806ed450405e,1040,{'disabled': 1040},,0.8225471954542221,27,25.0,0.0,5,25.333333333333332,77,348.2327579122021
217,frozen_local_rule,331,52,,utility_restoration,24562,91,65,61,2400,91,,2026-08-17T05:54:01.718119+00:00,large,52.0,True,medium,,57,20,20732,454954,,147,147,1.0,0.06641560499428951,42,3830,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,58409,dynamic_delta,17,0.10897435897435898,19556,low,815093,22940,65,100,83,private_fragmented,3,8.775202786637237e-13,30.0,90.0,0.5102040816326531,21.360576923076923,0.0008644100054833745,7.449387231412565,high,61,-0.6296912617685538,0.057943286385882004,41117,176,30,15,0,217,0.21730545113259536,0.11660052829042017,0.12928658729376,1,58,4,15,966,0.062179445690085745,0.1368620001138747,True,347,249934,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,3391.4242095449554,7,0,546336,91056,0,773976,136584,development_final,874,0,2026-08-17T05:53:47.445841+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,41117,176,22764,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,57,1607.6066032176484
224,frozen_local_rule,339,52,,utility_restoration,14012,94,67,63,1426,94,,2026-08-17T05:54:25.764920+00:00,large,52.0,True,medium,,58,20,12205,264010,,147,147,1.0,0.06708834541707817,41,1807,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,39361,dynamic_delta,16,0.10256410256410256,11594,low,497346,13571,67,100,84,private_fragmented,3,8.775202786637237e-13,45.0,90.0,0.6122448979591837,28.26923076923077,0.0008355556797339112,7.471387231412567,high,63,-0.6301574730158808,0.05913595527185304,42052,180,30,16,0,224,0.21730545113259536,0.11377908194120137,0.12816829658826315,1,58,4,16,965,0.0631121503444656,0.13262775711017172,True,356,150960,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,3391.4242095449554,7,0,321384,53564,0,455294,80346,development_final,872,0,2026-08-17T05:54:13.618981+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,42052,180,13391,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 414, 'partition_recovery': 2}",,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,59,1607.6066032176484
224,frozen_local_rule,339,52,,utility_restoration,14012,94,67,63,1426,94,,2026-08-17T05:54:22.603697+00:00,large,52.0,True,medium,,58,20,12205,264010,,147,147,1.0,0.06708834541707817,41,1807,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,39361,dynamic_delta,16,0.10256410256410256,11594,low,497346,13571,67,100,84,private_fragmented,3,8.775202786637237e-13,45.0,90.0,0.6122448979591837,28.26923076923077,0.0008355556797339112,7.471387231412567,high,63,-0.6301574730158808,0.05913595527185304,42052,180,30,16,0,224,0.21730545113259536,0.11377908194120137,0.12816829658826315,1,58,4,16,965,0.0631121503444656,0.13262775711017172,True,356,150960,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,3391.4242095449554,7,0,321384,53564,0,455294,80346,development_final,872,0,2026-08-17T05:54:10.853909+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,42052,180,13391,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 414, 'partition_recovery': 2}",,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,59,1607.6066032176484
226,frozen_local_rule,340,52,,utility_restoration,16273,95,66,65,1610,95,,2026-08-17T05:54:30.930501+00:00,large,52.0,True,medium,,57,20,13782,303722,,147,147,1.0,0.06897477364305672,41,2491,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,43189,dynamic_delta,16,0.10256410256410256,13022,low,555261,15298,66,100,82,private_fragmented,3,8.775202786637237e-13,30.0,90.0,0.5102040816326531,27.5625,0.0008496162222599762,7.845387231412556,high,65,-0.6291222950463459,0.059371837677487306,41113,176,30,15,0,226,0.21730545113259536,0.11326491251824936,0.12763601130526214,1,57,4,15,967,0.06417330566027202,0.13762480009278277,True,356,164866,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,3391.4242095449554,7,0,362928,60488,0,514148,90732,development_final,873,0,2026-08-17T05:54:18.501143+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,41113,176,15122,0.6653846153846154,692,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 590, 'maximum_silence': 292, 'partition_recovery': 2}",,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,58,1607.6066032176484
226,frozen_local_rule,340,52,,utility_restoration,16572,95,66,65,1634,95,,2026-08-17T05:54:41.043008+00:00,large,52.0,True,medium,,57,20,14027,309264,,147,147,1.0,0.06838387310345877,41,2545,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,43733,dynamic_delta,16,0.10256410256410256,13244,low,564271,15563,66,100,82,private_fragmented,3,8.775202786637237e-13,30.0,90.0,0.5102040816326531,27.41826923076923,0.0008521027600529823,7.845387231412556,high,65,-0.6291222950463459,0.05920016340095984,41113,176,30,15,0,226,0.21730545113259536,0.11212805434045288,0.12742979646963165,1,57,4,15,967,0.06379201825220931,0.13750396033087053,True,356,167654,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,3391.4242095449554,7,0,369288,61548,0,523158,92322,development_final,873,0,2026-08-17T05:54:28.437984+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,41113,176,15387,0.6788461538461539,706,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 609, 'maximum_silence': 273, 'partition_recovery': 2}",,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,58,1607.6066032176484
228,frozen_local_rule,342,52,,utility_restoration,0,95,65,68,0,95,,2026-08-17T05:54:17.317422+00:00,large,52.0,True,medium,,58,20,0,0,,147,147,1.0,0.08463511345606495,39,0,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,13151,dynamic_delta,12,0.07692307692307693,0,low,41843,179,65,100,84,private_fragmented,3,8.775202786637237e-13,45.0,0.0,0.40816326530612246,0.0,0.0,8.065387231412549,high,68,-0.6286139597734084,0.054431181382101866,41843,179,30,19,0,228,0.22251810697894703,0.07309769595539918,0.11331833713028908,1,55,4,19,965,0.06953314741908341,0.13489522470673446,True,362,0,,0,v8-development_final-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-none-806ed450405e-uint8_simplex-frozen_local_rule,none,3391.4242095449554,7,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:54:09.566537+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,,grid,41843,179,0,0.0,0,806ed450405e,1040,{'disabled': 1040},,0.8992150317936506,26,28.0,0.0,7,35.333333333333336,57,1607.6066032176484
247,frozen_local_rule,285,52,,utility_restoration,186895,88,98,61,23783,88,,2026-08-17T05:48:42.865530+00:00,large,52.0,True,medium,,197,20,159665,1657194,,148,148,1.0,0.05123966630963393,57,27230,uint8_simplex,8811018,pooled_current_private_evidence_pre_exchange,360165,dynamic_delta,134,0.8589743589743589,170730,medium,6056141,176492,98,100,207,private_fragmented,3,9.023892744153272e-13,15.0,75.0,0.30405405405405406,18.822115384615383,0.00019045336663689008,-4.288429259070887,medium,61,-0.25090762175384035,0.06352513916635356,64729,274,30,26,0,247,0.17080130413089864,0.1291221859803866,0.13989423166350404,21,125,4,26,868,0.057382402737993755,0.1220037930313211,True,332,3771416,,0,v8-development_final-utility_restoration-large-medium-medium-medium-scale_free-private_fragmented-8811018-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1226.4746080421853,34,0,4229232,704872,0,5991412,1057308,development_final,884,0,2026-08-17T05:47:47.107450+00:00,509302f5754b1ecae61f8ca900814a42478086720719cb0cbb63a431837e8afc,,scale_free,64729,274,176218,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.875888197610082,54,44.0,0.0,7,26.0,92,627.7829661177392
255,frozen_local_rule,293,52,,utility_restoration,104081,91,105,59,13553,91,,2026-08-17T05:48:34.071349+00:00,large,52.0,True,medium,,197,20,90561,918748,,148,148,1.0,0.052755313270547805,55,13520,uint8_simplex,8811018,pooled_current_private_evidence_pre_exchange,208283,dynamic_delta,134,0.8589743589743589,96836,medium,3461991,100158,105,100,208,private_fragmented,3,9.023892744153272e-13,15.0,90.0,0.10135135135135136,26.71153846153846,0.00018588288873159202,-5.36642925907088,medium,59,-0.2535581910627988,0.06461977933489145,66139,280,30,25,0,255,0.17080130413089864,0.12446118404574441,0.1361716755527468,23,123,4,25,869,0.05868754630271962,0.12370438149512414,True,341,2160326,,0,v8-development_final-utility_restoration-large-medium-medium-medium-scale_free-private_fragmented-8811018-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,1223.2622107717123,34,0,2397072,399512,0,3395852,599268,development_final,884,0,2026-08-17T05:47:58.217255+00:00,509302f5754b1ecae61f8ca900814a42478086720719cb0cbb63a431837e8afc,,scale_free,66139,280,99878,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",,0.875888197610082,54,44.0,0.0,7,26.0,97,627.7829661177392
