accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
222,frozen_local_rule,294,52,,utility_restoration,13944,99,67,56,1128,99,,2026-08-17T03:44:40.260061+00:00,large,52.0,True,high,,149,20,12331,333400,,156,156,1.0,0.057654280014620723,92,1613,fp16,880254,pooled_current_private_evidence_pre_exchange,40168,112,0.717948717948718,11236,medium,633860,14035,67,100,286,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.19230769230769232,33.05769230769231,2.4424873261778402e-05,13.962137952363282,high,56,-0.4161972870272789,0.0725593234804395,87300,371,30,90,0,222,0.20153811737646576,0.11769651580540358,0.13098655782337315,True,392,159840,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-4caef583da51-fp16-frozen_local_rule,periodic,2411.1752712911325,29,0,327936,54656,0,546560,163968,pilots_v2,869,0,2026-08-17T03:44:29.132253+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,87300,371,13664,0.4,416,4caef583da51,1040,"{'initial_reference': 156, 'maximum_silence': 260, 'periodic_wait': 624}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,60,674.25271052743
218,frozen_local_rule,289,52,,utility_restoration,18058,97,69,52,1400,97,,2026-08-17T03:44:17.249735+00:00,large,52.0,True,high,,149,20,15158,420640,,156,156,1.0,0.05775972423431664,93,2900,fp16,880254,pooled_current_private_evidence_pre_exchange,47096,114,0.7307692307692307,13667,medium,757102,17121,69,100,285,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.09615384615384616,29.322115384615383,2.4597490817839695e-05,12.596174594559802,high,52,-0.42010217295144153,0.07068107692562141,87062,370,30,92,0,218,0.20153811737646576,0.11454252961502072,0.129094866055812,True,389,185680,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-52761a8cde7f-fp16-frozen_local_rule,periodic,2411.1752712911325,28,0,402024,67004,0,670040,201012,pilots_v2,874,0,2026-08-17T03:44:05.327253+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,87062,370,16751,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,62,674.25271052743
218,frozen_local_rule,289,52,,utility_restoration,18058,97,69,52,1400,97,,2026-08-17T03:44:27.834416+00:00,large,52.0,True,high,,149,20,15158,420640,,156,156,1.0,0.05775972423431664,93,2900,fp16,880254,pooled_current_private_evidence_pre_exchange,47096,114,0.7307692307692307,13667,medium,757102,17121,69,100,285,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.09615384615384616,29.322115384615383,2.4597490817839695e-05,12.596174594559802,high,52,-0.42010217295144153,0.07068107692562141,87062,370,30,92,0,218,0.20153811737646576,0.11454252961502072,0.129094866055812,True,389,185680,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-6ad813e35c14-fp16-frozen_local_rule,periodic,2411.1752712911325,28,0,402024,67004,0,670040,201012,pilots_v2,874,0,2026-08-17T03:44:15.902506+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,87062,370,16751,0.55,572,6ad813e35c14,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,62,674.25271052743
225,frozen_local_rule,296,52,,utility_restoration,22521,97,71,57,1711,97,,2026-08-17T03:45:36.145464+00:00,large,52.0,True,high,,148,20,18732,520080,,156,156,1.0,0.05939696678256242,92,3789,fp16,880254,pooled_current_private_evidence_pre_exchange,55143,114,0.7307692307692307,16896,medium,916476,21110,71,100,283,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.09615384615384616,28.658653846153847,2.5789755121882436e-05,12.1561745945598,high,57,-0.42261939475731825,0.06979959656766184,86836,369,30,90,0,225,0.20153811737646576,0.11347249796604449,0.12871956325593095,True,394,229200,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule,predictive_uncertainty_change,2411.1752712911325,28,0,497784,82964,0,829640,248892,pilots_v2,876,0,2026-08-17T03:45:23.590967+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86836,369,20741,0.6875,715,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 270, 'predictive_uncertainty_change': 614}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,64,674.25271052743
224,frozen_local_rule,296,52,,utility_restoration,25810,96,71,57,1967,96,,2026-08-17T03:45:30.590058+00:00,large,52.0,True,high,,148,20,21323,593040,,156,156,1.0,0.05909087751771185,92,4487,fp16,880254,pooled_current_private_evidence_pre_exchange,61020,114,0.7307692307692307,19207,medium,1031302,23981,71,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.28846153846153844,26.610576923076923,2.60188563083475e-05,11.918174594559801,high,57,-0.42342344881137234,0.06941287290969007,86822,369,30,89,0,224,0.20153811737646576,0.11347249796604449,0.12863612789239712,True,393,259880,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,predictive_uncertainty_change,2411.1752712911325,28,0,566688,94448,0,944480,283344,pilots_v2,880,0,2026-08-17T03:45:17.185427+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86822,369,23612,0.7894230769230769,821,725a913ab228,1040,"{'initial_reference': 156, 'maximum_silence': 183, 'predictive_uncertainty_change': 701}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,64,674.25271052743
221,frozen_local_rule,293,52,,utility_restoration,24484,96,69,56,1885,96,,2026-08-17T03:47:11.912740+00:00,large,52.0,True,high,,148,20,20284,564880,,156,156,1.0,0.05921419426119286,93,4200,fp16,880254,pooled_current_private_evidence_pre_exchange,58649,114,0.7307692307692307,18254,medium,984236,22804,69,100,283,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.09615384615384616,27.60576923076923,2.5592488679310666e-05,12.358174594559804,high,56,-0.4215094818827716,0.0693846792621684,86836,369,30,91,0,221,0.20153811737646576,0.11394967350713607,0.12816585052040894,True,392,246480,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,2411.1752712911325,28,0,538440,89740,0,897400,269220,pilots_v2,879,0,2026-08-17T03:46:58.822335+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86836,369,22435,0.7451923076923077,775,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 221, 'tsallis_spectrum_change': 663}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,62,674.25271052743
224,frozen_local_rule,296,52,,utility_restoration,29213,97,72,55,2234,97,,2026-08-17T03:46:59.935352+00:00,large,52.0,True,high,,148,20,24079,672560,,156,156,1.0,0.059222390870862646,92,5134,fp16,880254,pooled_current_private_evidence_pre_exchange,67175,114,0.7307692307692307,21659,medium,1153346,27037,72,100,281,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.28846153846153844,25.02403846153846,2.596641551393794e-05,11.936174594559802,high,55,-0.4233626380005615,0.06877727898285152,86586,368,30,89,0,224,0.20153811737646576,0.11313883904916638,0.1287433665022775,True,393,290600,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,2411.1752712911325,28,0,640056,106676,0,1066760,320028,pilots_v2,880,0,2026-08-17T03:46:45.907670+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86586,368,26669,0.8903846153846153,926,6f94beebed2c,1040,"{'initial_reference': 156, 'maximum_silence': 94, 'tsallis_spectrum_change': 790}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,65,674.25271052743
225,frozen_local_rule,297,52,,utility_restoration,28081,98,72,55,2161,98,,2026-08-17T03:46:27.042488+00:00,large,52.0,True,high,,148,20,23140,647680,,156,156,1.0,0.058932595432204894,93,4941,fp16,880254,pooled_current_private_evidence_pre_exchange,65109,114,0.7307692307692307,20797,medium,1111025,25974,72,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.28846153846153844,25.39903846153846,2.591248651770112e-05,12.624137952363279,high,55,-0.4211820371802495,0.06880031940277204,86825,369,30,89,0,225,0.20153811737646576,0.1139299390727736,0.12882764262431012,True,394,277920,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,2411.1752712911325,29,0,614520,102420,0,1024200,307260,pilots_v2,880,0,2026-08-17T03:46:13.496587+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86825,369,25605,0.8586538461538461,893,c35510bd725e,1040,"{'initial_reference': 156, 'maximum_silence': 120, 'v7_shannon_change': 764}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,65,674.25271052743
223,frozen_local_rule,295,52,,utility_restoration,24780,98,71,54,1909,98,,2026-08-17T03:46:30.921639+00:00,large,52.0,True,high,,148,20,20493,571440,,156,156,1.0,0.058236811900177134,93,4287,fp16,880254,pooled_current_private_evidence_pre_exchange,59157,114,0.7307692307692307,18441,medium,994062,23051,71,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.28846153846153844,27.576923076923077,2.5551447142990013e-05,12.844137952363278,high,54,-0.42014810148539444,0.06915143562360776,86782,369,30,90,0,223,0.20153811737646576,0.11435936339612301,0.12848253669985896,True,393,248280,,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,2411.1752712911325,29,0,544368,90728,0,907280,272184,pilots_v2,880,0,2026-08-17T03:46:17.562180+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,,small_world,86782,369,22682,0.7528846153846154,783,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 210, 'v7_shannon_change': 674}",,0.8617950306590821,52,36.0,0.0,6,25.333333333333332,64,674.25271052743
76,frozen_local_rule,80,28,,utility_restoration,2856,26,28,22,270,26,,2026-08-17T03:42:17.546600+00:00,medium,31.0,True,high,,49,15,2416,70640,,57,57,1.0,0.08432399074205782,53,440,fp16,880252,pooled_current_private_evidence_pre_exchange,11545,79,0.9404761904761905,1900,high,174779,2958,28,60,284,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,13.39047619047619,4.0205615267593085e-05,2.907386900085578,high,22,-0.3783713493675108,0.07573120439591816,68059,290,16,26,0,76,0.1631232583489054,0.11579257340789956,0.1261145574419765,True,120,26000,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,696.7189918392154,9,0,64032,10672,0,106720,32016,pilots_v2,160,0,2026-08-17T03:42:14.268259+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68059,290,2668,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 165, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
76,frozen_local_rule,80,28,,utility_restoration,2026,26,29,21,195,26,,2026-08-17T03:42:22.104278+00:00,medium,31.0,True,high,,49,15,1756,50880,,57,57,1.0,0.08191898992993234,52,270,fp16,880252,pooled_current_private_evidence_pre_exchange,10055,79,0.9404761904761905,1407,high,146459,2250,29,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,13.380952380952381,4.2004272604002034e-05,2.5979195845589107,high,21,-0.3822396908115942,0.07693629055981611,68059,290,16,25,0,76,0.1631232583489054,0.11507956117930558,0.12701497952305257,True,119,19360,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,696.7189918392154,9,0,47040,7840,0,78400,23520,pilots_v2,149,0,2026-08-17T03:42:18.746817+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68059,290,1960,0.4023809523809524,169,e27491322545,420,"{'age_deadline': 251, 'initial_reference': 84, 'maximum_silence': 82, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,28,418.002718027397
75,frozen_local_rule,79,28,,utility_restoration,4578,26,28,21,417,26,,2026-08-17T03:41:51.078228+00:00,medium,31.0,True,high,,49,15,3721,110480,,57,57,1.0,0.08015421220372919,52,857,fp16,880252,pooled_current_private_evidence_pre_exchange,14575,79,0.9404761904761905,2900,high,232792,4403,28,60,285,private_fragmented,3,1.4299672557172016e-13,0.0,48.0,0.0,10.352380952380953,4.215585576126791e-05,2.81791958455891,high,21,-0.379043817459607,0.07497393378390345,68312,291,16,26,0,75,0.1631232583489054,0.11140464650883311,0.12609017882371024,True,119,38360,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,696.7189918392154,9,0,98688,16448,0,164480,49344,pilots_v2,96,0,2026-08-17T03:41:47.330336+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68312,291,4112,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
75,frozen_local_rule,79,28,,utility_restoration,4457,26,28,21,406,26,,2026-08-17T03:42:37.644908+00:00,medium,31.0,True,high,,49,15,3613,107360,,57,57,1.0,0.08047888258233409,52,844,fp16,880252,pooled_current_private_evidence_pre_exchange,14346,79,0.9404761904761905,2814,high,228107,4286,28,60,285,private_fragmented,3,1.4299672557172016e-13,0.0,48.0,0.0,10.542857142857143,4.257440886547973e-05,2.81791958455891,high,21,-0.379043817459607,0.07509164384965465,68307,291,16,26,0,75,0.1631232583489054,0.11140464650883311,0.12609017882371024,True,119,37160,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,696.7189918392154,9,0,95880,15980,0,159800,47940,pilots_v2,100,0,2026-08-17T03:42:33.939294+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68307,291,3995,0.9785714285714285,411,089fa0c17476,420,"{'below_threshold': 9, 'generalized_information_on': 320, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
76,frozen_local_rule,80,28,,utility_restoration,3036,26,28,22,281,26,,2026-08-17T03:42:38.093523+00:00,medium,31.0,True,high,,49,15,2515,73840,,57,57,1.0,0.08014537709261704,53,521,fp16,880252,pooled_current_private_evidence_pre_exchange,11820,79,0.9404761904761905,1980,high,179615,3084,28,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,12.333333333333334,4.1620453245919296e-05,2.907386900085578,high,22,-0.3783713493675108,0.07539000527911255,67815,289,16,26,0,76,0.1631232583489054,0.11100947418379595,0.12609017882371024,True,120,26760,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,696.7189918392154,9,0,67080,11180,0,111800,33540,pilots_v2,140,0,2026-08-17T03:42:34.719429+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,67815,289,2795,0.6476190476190476,272,16bfadb86d55,420,"{'below_threshold': 148, 'generalized_information_on': 180, 'initial_reference': 84, 'maximum_silence': 5, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
76,frozen_local_rule,80,28,,utility_restoration,3026,26,28,22,282,26,,2026-08-17T03:42:30.901895+00:00,medium,31.0,True,high,,49,15,2487,73160,,57,57,1.0,0.0810450061326214,53,539,fp16,880252,pooled_current_private_evidence_pre_exchange,11785,79,0.9404761904761905,1953,high,178105,3041,28,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,48.0,0.0,12.619047619047619,4.224721692108469e-05,2.81791958455891,high,22,-0.3794896908115942,0.07566914225443527,68065,290,16,25,0,76,0.1631232583489054,0.11140464650883311,0.12653653999566702,True,119,26320,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,696.7189918392154,9,0,66024,11004,0,110040,33012,pilots_v2,144,0,2026-08-17T03:42:27.491976+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68065,290,2751,0.6428571428571429,270,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 296, 'maximum_silence': 37, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
76,frozen_local_rule,80,28,,utility_restoration,4121,26,29,21,367,26,,2026-08-17T03:42:28.591928+00:00,medium,31.0,True,high,,49,15,3346,99440,,57,57,1.0,0.08129207823921927,53,775,fp16,880252,pooled_current_private_evidence_pre_exchange,13751,79,0.9404761904761905,2604,high,216863,3995,29,60,286,private_fragmented,3,1.4299672557172016e-13,0.0,48.0,0.0,11.323809523809524,4.27668121660426e-05,2.508452269032243,high,21,-0.38335803225567755,0.0752385322923958,68783,293,16,25,0,76,0.1631232583489054,0.11100947418379595,0.12609017882371024,True,119,34400,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,696.7189918392154,9,0,88848,14808,0,148080,44424,pilots_v2,115,0,2026-08-17T03:42:24.811793+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68783,293,3702,0.9071428571428571,381,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 325, 'maximum_silence': 8, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,28,418.002718027397
76,frozen_local_rule,80,28,,utility_restoration,3223,26,29,21,295,26,,2026-08-17T03:42:08.100889+00:00,medium,31.0,True,high,,49,15,2648,77480,,57,57,1.0,0.0808453864497733,52,575,fp16,880252,pooled_current_private_evidence_pre_exchange,12144,79,0.9404761904761905,2065,high,184841,3209,29,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,12.133333333333333,4.218429129214424e-05,2.508452269032243,high,21,-0.38335803225567755,0.07522799936822563,68081,290,16,25,0,76,0.1631232583489054,0.11353752607604901,0.12609017882371024,True,119,28440,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,696.7189918392154,9,0,70056,11676,0,116760,35028,pilots_v2,126,0,2026-08-17T03:42:04.418601+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68081,290,2919,0.7023809523809523,295,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 309, 'maximum_silence': 24, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,28,418.002718027397
75,frozen_local_rule,79,28,,utility_restoration,3673,26,28,21,342,26,,2026-08-17T03:42:04.426646+00:00,medium,31.0,True,high,,49,15,3011,88840,,57,57,1.0,0.08021588994324753,52,662,fp16,880252,pooled_current_private_evidence_pre_exchange,12956,79,0.9404761904761905,2350,high,201031,3614,28,60,284,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,11.457142857142857,4.2659457690120524e-05,2.81791958455891,high,21,-0.379043817459607,0.07481040869327561,68071,290,16,26,0,75,0.1631232583489054,0.11353752607604901,0.12609017882371024,True,119,31600,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,696.7189918392154,9,0,79776,13296,0,132960,39888,pilots_v2,114,0,2026-08-17T03:42:00.853568+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68071,290,3324,0.8,336,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 319, 'maximum_silence': 14, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
75,frozen_local_rule,79,28,,utility_restoration,4578,26,28,21,417,26,,2026-08-17T03:42:15.104077+00:00,medium,31.0,True,high,,49,15,3721,110480,,57,57,1.0,0.08015421220372919,52,857,fp16,880252,pooled_current_private_evidence_pre_exchange,14575,79,0.9404761904761905,2900,high,232792,4403,28,60,285,private_fragmented,3,1.4299672557172016e-13,0.0,48.0,0.0,10.352380952380953,4.215585576126791e-05,2.81791958455891,high,21,-0.379043817459607,0.07497393378390345,68312,291,16,26,0,75,0.1631232583489054,0.11140464650883311,0.12609017882371024,True,119,38360,,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,696.7189918392154,9,0,98688,16448,0,164480,49344,pilots_v2,96,0,2026-08-17T03:42:11.249760+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,,modular,68312,291,4112,1.0,420,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 329, 'maximum_silence': 4, 'partition_recovery': 3}",,0.87439856100175,8,15.0,0.0,1,33.0,27,418.002718027397
